ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     8   0   400     160     560     21120   12     2   2   -       -    N     -       1   7    IMeCOFT8_nf0_cp400_tnp560_ms21120_single_lbn_r1_W7_20231126_083028                                  
SPKft      single     8   0   400     8       408     21120   9      2   2   10560   24   N     -       1   7    SPKFT8_nf0_cp400_tnp408_ms21120_single_lbn_r1_W7_20231126_083028                                    
IMeCOft    single     8   8   400     160     560     21120   12     2   2   -       -    N     -       1   7    IMeCOFT8_nf8_cp400_tnp560_ms21120_single_lbn_r1_W7_20231126_083028                                  
SPKft      single     8   8   400     8       408     21120   9      2   2   10560   24   N     -       1   7    SPKFT8_nf8_cp400_tnp408_ms21120_single_lbn_r1_W7_20231126_083028                                    
IMeCO      double     -   -   400     0       400     21120   9      -   -   -       -    N     -       1   7    IMeCOFT0_cp400_tnp400_ms21120_double_lbn_r1_W7_20231126_083028                                      
SPK        double     -   -   400     0       400     21120   9      -   -   -       -    N     -       1   7    SPKFT0_cp400_tnp400_ms21120_double_lbn_r1_W7_20231126_083029                                        
IMeCOft    double     1   0   400     20      420     21120   9      2   2   -       -    N     -       1   7    IMeCOFT1_nf0_cp400_tnp420_ms21120_double_lbn_r1_W7_20231126_083029                                  
SPKft      double     1   0   400     1       401     21120   9      2   2   10560   24   N     -       1   7    SPKFT1_nf0_cp400_tnp401_ms21120_double_lbn_r1_W7_20231126_083029                                    
IMeCOft    double     1   1   400     20      420     21120   9      2   2   -       -    N     -       1   7    IMeCOFT1_nf1_cp400_tnp420_ms21120_double_lbn_r1_W7_20231126_083029                                  
SPKft      double     1   1   400     1       401     21120   9      2   2   10560   24   N     -       1   7    SPKFT1_nf1_cp400_tnp401_ms21120_double_lbn_r1_W7_20231126_083029                                    
IMeCOft    double     2   0   400     40      440     21120   10     2   2   -       -    N     -       1   7    IMeCOFT2_nf0_cp400_tnp440_ms21120_double_lbn_r1_W7_20231126_083029                                  
SPKft      double     2   0   400     2       402     21120   9      2   2   10560   24   N     -       1   7    SPKFT2_nf0_cp400_tnp402_ms21120_double_lbn_r1_W7_20231126_083029                                    
IMeCOft    double     2   2   400     40      440     21120   10     2   2   -       -    N     -       1   7    IMeCOFT2_nf2_cp400_tnp440_ms21120_double_lbn_r1_W7_20231126_083029                                  
SPKft      double     2   2   400     2       402     21120   9      2   2   10560   24   N     -       1   7    SPKFT2_nf2_cp400_tnp402_ms21120_double_lbn_r1_W7_20231126_083030                                    
IMeCOft    double     4   0   400     80      480     21120   10     2   2   -       -    N     -       1   7    IMeCOFT4_nf0_cp400_tnp480_ms21120_double_lbn_r1_W7_20231126_083030                                  
SPKft      double     4   0   400     4       404     21120   9      2   2   10560   24   N     -       1   7    SPKFT4_nf0_cp400_tnp404_ms21120_double_lbn_r1_W7_20231126_083030                                    
IMeCOft    double     4   4   400     80      480     21120   10     2   2   -       -    N     -       1   7    IMeCOFT4_nf4_cp400_tnp480_ms21120_double_lbn_r1_W7_20231126_083030                                  
SPKft      double     4   4   400     4       404     21120   9      2   2   10560   24   N     -       1   7    SPKFT4_nf4_cp400_tnp404_ms21120_double_lbn_r1_W7_20231126_083030                                    
IMeCOft    double     8   0   400     160     560     21120   12     2   2   -       -    N     -       1   7    IMeCOFT8_nf0_cp400_tnp560_ms21120_double_lbn_r1_W7_20231126_083030                                  
SPKft      double     8   0   400     8       408     21120   9      2   2   10560   24   N     -       1   7    SPKFT8_nf0_cp400_tnp408_ms21120_double_lbn_r1_W7_20231126_083030                                    
IMeCOft    double     8   8   400     160     560     21120   12     2   2   -       -    N     -       1   7    IMeCOFT8_nf8_cp400_tnp560_ms21120_double_lbn_r1_W7_20231126_083030                                  
SPKft      double     8   8   400     8       408     21120   9      2   2   10560   24   N     -       1   7    SPKFT8_nf8_cp400_tnp408_ms21120_double_lbn_r1_W7_20231126_083031                                    
IMeCO      single     -   -   400     0       400     21120   9      -   -   -       -    Y     23      1   7    IMeCOFT0_cp400_tnp400_ms21120_single_lby_r1_W7_20231126_083031                                      
SPK        single     -   -   400     0       400     21120   9      -   -   -       -    Y     23      1   7    SPKFT0_cp400_tnp400_ms21120_single_lby_r1_W7_20231126_083031                                        
IMeCOft    single     1   0   400     20      420     21120   9      2   2   -       -    Y     24      1   7    IMeCOFT1_nf0_cp400_tnp420_ms21120_single_lby_r1_W7_20231126_083031                                  
SPKft      single     1   0   400     1       401     21120   9      2   2   10560   24   Y     23      1   7    SPKFT1_nf0_cp400_tnp401_ms21120_single_lby_r1_W7_20231126_083031                                    
IMeCOft    single     1   1   400     20      420     21120   9      2   2   -       -    Y     24      1   7    IMeCOFT1_nf1_cp400_tnp420_ms21120_single_lby_r1_W7_20231126_083031                                  
SPKft      single     1   1   400     1       401     21120   9      2   2   10560   24   Y     23      1   7    SPKFT1_nf1_cp400_tnp401_ms21120_single_lby_r1_W7_20231126_083031                                    
IMeCOft    single     2   0   400     40      440     21120   10     2   2   -       -    Y     22      1   7    IMeCOFT2_nf0_cp400_tnp440_ms21120_single_lby_r1_W7_20231126_083032                                  
SPKft      single     2   0   400     2       402     21120   9      2   2   10560   24   Y     23      1   7    SPKFT2_nf0_cp400_tnp402_ms21120_single_lby_r1_W7_20231126_083032                                    
IMeCOft    single     2   2   400     40      440     21120   10     2   2   -       -    Y     22      1   7    IMeCOFT2_nf2_cp400_tnp440_ms21120_single_lby_r1_W7_20231126_083032                                  
SPKft      single     2   2   400     2       402     21120   9      2   2   10560   24   Y     23      1   7    SPKFT2_nf2_cp400_tnp402_ms21120_single_lby_r1_W7_20231126_083032                                    
IMeCOft    single     4   0   400     80      480     21120   10     2   2   -       -    Y     24      1   7    IMeCOFT4_nf0_cp400_tnp480_ms21120_single_lby_r1_W7_20231126_083032                                  
SPKft      single     4   0   400     4       404     21120   9      2   2   10560   24   Y     23      1   7    SPKFT4_nf0_cp400_tnp404_ms21120_single_lby_r1_W7_20231126_083032                                    
IMeCOft    single     4   4   400     80      480     21120   10     2   2   -       -    Y     24      1   7    IMeCOFT4_nf4_cp400_tnp480_ms21120_single_lby_r1_W7_20231126_083032                                  
SPKft      single     4   4   400     4       404     21120   9      2   2   10560   24   Y     23      1   7    SPKFT4_nf4_cp400_tnp404_ms21120_single_lby_r1_W7_20231126_083032                                    
IMeCOft    single     8   0   400     160     560     21120   12     2   2   -       -    Y     24      1   7    IMeCOFT8_nf0_cp400_tnp560_ms21120_single_lby_r1_W7_20231126_083033                                  
SPKft      single     8   0   400     8       408     21120   9      2   2   10560   24   Y     23      1   7    SPKFT8_nf0_cp400_tnp408_ms21120_single_lby_r1_W7_20231126_083033                                    
IMeCOft    single     8   8   400     160     560     21120   12     2   2   -       -    Y     24      1   7    IMeCOFT8_nf8_cp400_tnp560_ms21120_single_lby_r1_W7_20231126_083033                                  
SPKft      single     8   8   400     8       408     21120   9      2   2   10560   24   Y     23      1   7    SPKFT8_nf8_cp400_tnp408_ms21120_single_lby_r1_W7_20231126_083033                                    
IMeCO      double     -   -   400     0       400     21120   9      -   -   -       -    Y     23      1   7    IMeCOFT0_cp400_tnp400_ms21120_double_lby_r1_W7_20231126_083033                                      
SPK        double     -   -   400     0       400     21120   9      -   -   -       -    Y     23      1   7    SPKFT0_cp400_tnp400_ms21120_double_lby_r1_W7_20231126_083033                                        
IMeCOft    double     1   0   400     20      420     21120   9      2   2   -       -    Y     24      1   7    IMeCOFT1_nf0_cp400_tnp420_ms21120_double_lby_r1_W7_20231126_083033                                  
SPKft      double     1   0   400     1       401     21120   9      2   2   10560   24   Y     23      1   7    SPKFT1_nf0_cp400_tnp401_ms21120_double_lby_r1_W7_20231126_083033                                    
IMeCOft    double     1   1   400     20      420     21120   9      2   2   -       -    Y     24      1   7    IMeCOFT1_nf1_cp400_tnp420_ms21120_double_lby_r1_W7_20231126_083034                                  
SPKft      double     1   1   400     1       401     21120   9      2   2   10560   24   Y     23      1   7    SPKFT1_nf1_cp400_tnp401_ms21120_double_lby_r1_W7_20231126_083034                                    
IMeCOft    double     2   0   400     40      440     21120   10     2   2   -       -    Y     22      1   7    IMeCOFT2_nf0_cp400_tnp440_ms21120_double_lby_r1_W7_20231126_083034                                  
SPKft      double     2   0   400     2       402     21120   9      2   2   10560   24   Y     23      1   7    SPKFT2_nf0_cp400_tnp402_ms21120_double_lby_r1_W7_20231126_083034                                    
IMeCOft    double     2   2   400     40      440     21120   10     2   2   -       -    Y     22      1   7    IMeCOFT2_nf2_cp400_tnp440_ms21120_double_lby_r1_W7_20231126_083034                                  
SPKft      double     2   2   400     2       402     21120   9      2   2   10560   24   Y     23      1   7    SPKFT2_nf2_cp400_tnp402_ms21120_double_lby_r1_W7_20231126_083034                                    
IMeCOft    double     4   0   400     80      480     21120   10     2   2   -       -    Y     24      1   7    IMeCOFT4_nf0_cp400_tnp480_ms21120_double_lby_r1_W7_20231126_083034                                  
SPKft      double     4   0   400     4       404     21120   9      2   2   10560   24   Y     23      1   7    SPKFT4_nf0_cp400_tnp404_ms21120_double_lby_r1_W7_20231126_083034                                    
IMeCOft    double     4   4   400     80      480     21120   10     2   2   -       -    Y     24      1   7    IMeCOFT4_nf4_cp400_tnp480_ms21120_double_lby_r1_W7_20231126_083035                                  
SPKft      double     4   4   400     4       404     21120   9      2   2   10560   24   Y     23      1   7    SPKFT4_nf4_cp400_tnp404_ms21120_double_lby_r1_W7_20231126_083035                                    
IMeCOft    double     8   0   400     160     560     21120   12     2   2   -       -    Y     24      1   7    IMeCOFT8_nf0_cp400_tnp560_ms21120_double_lby_r1_W7_20231126_083035                                  
SPKft      double     8   0   400     8       408     21120   9      2   2   10560   24   Y     23      1   7    SPKFT8_nf0_cp400_tnp408_ms21120_double_lby_r1_W7_20231126_083035                                    
IMeCOft    double     8   8   400     160     560     21120   12     2   2   -       -    Y     24      1   7    IMeCOFT8_nf8_cp400_tnp560_ms21120_double_lby_r1_W7_20231126_083035                                  
SPKft      double     8   8   400     8       408     21120   9      2   2   10560   24   Y     23      1   7    SPKFT8_nf8_cp400_tnp408_ms21120_double_lby_r1_W7_20231126_083035                                    
IMeCO      single     -   -   400     0       400     26400   9      -   -   -       -    N     -       1   7    IMeCOFT0_cp400_tnp400_ms26400_single_lbn_r1_W7_20231126_083035                                      
SPK        single     -   -   400     0       400     26400   9      -   -   -       -    N     -       1   7    SPKFT0_cp400_tnp400_ms26400_single_lbn_r1_W7_20231126_083035                                        
IMeCOft    single     1   0   400     20      420     26400   9      2   2   -       -    N     -       1   7    IMeCOFT1_nf0_cp400_tnp420_ms26400_single_lbn_r1_W7_20231126_083036                                  
SPKft      single     1   0   400     1       401     26400   9      2   2   13200   24   N     -       1   7    SPKFT1_nf0_cp400_tnp401_ms26400_single_lbn_r1_W7_20231126_083036                                    
IMeCOft    single     1   1   400     20      420     26400   9      2   2   -       -    N     -       1   7    IMeCOFT1_nf1_cp400_tnp420_ms26400_single_lbn_r1_W7_20231126_083036                                  
SPKft      single     1   1   400     1       401     26400   9      2   2   13200   24   N     -       1   7    SPKFT1_nf1_cp400_tnp401_ms26400_single_lbn_r1_W7_20231126_083036                                    
IMeCOft    single     2   0   400     40      440     26400   10     2   2   -       -    N     -       1   7    IMeCOFT2_nf0_cp400_tnp440_ms26400_single_lbn_r1_W7_20231126_083036                                  
SPKft      single     2   0   400     2       402     26400   9      2   2   13200   24   N     -       1   7    SPKFT2_nf0_cp400_tnp402_ms26400_single_lbn_r1_W7_20231126_083036                                    
IMeCOft    single     2   2   400     40      440     26400   10     2   2   -       -    N     -       1   7    IMeCOFT2_nf2_cp400_tnp440_ms26400_single_lbn_r1_W7_20231126_083036                                  
SPKft      single     2   2   400     2       402     26400   9      2   2   13200   24   N     -       1   7    SPKFT2_nf2_cp400_tnp402_ms26400_single_lbn_r1_W7_20231126_083036                                    
IMeCOft    single     4   0   400     80      480     26400   10     2   2   -       -    N     -       1   7    IMeCOFT4_nf0_cp400_tnp480_ms26400_single_lbn_r1_W7_20231126_083037                                  
SPKft      single     4   0   400     4       404     26400   9      2   2   13200   24   N     -       1   7    SPKFT4_nf0_cp400_tnp404_ms26400_single_lbn_r1_W7_20231126_083037                                    
IMeCOft    single     4   4   400     80      480     26400   10     2   2   -       -    N     -       1   7    IMeCOFT4_nf4_cp400_tnp480_ms26400_single_lbn_r1_W7_20231126_083037                                  
SPKft      single     4   4   400     4       404     26400   9      2   2   13200   24   N     -       1   7    SPKFT4_nf4_cp400_tnp404_ms26400_single_lbn_r1_W7_20231126_083037                                    
IMeCOft    single     8   0   400     160     560     26400   12     2   2   -       -    N     -       1   7    IMeCOFT8_nf0_cp400_tnp560_ms26400_single_lbn_r1_W7_20231126_083037                                  
SPKft      single     8   0   400     8       408     26400   9      2   2   13200   24   N     -       1   7    SPKFT8_nf0_cp400_tnp408_ms26400_single_lbn_r1_W7_20231126_083037                                    
IMeCOft    single     8   8   400     160     560     26400   12     2   2   -       -    N     -       1   7    IMeCOFT8_nf8_cp400_tnp560_ms26400_single_lbn_r1_W7_20231126_083037                                  
SPKft      single     8   8   400     8       408     26400   9      2   2   13200   24   N     -       1   7    SPKFT8_nf8_cp400_tnp408_ms26400_single_lbn_r1_W7_20231126_083037                                    
IMeCO      double     -   -   400     0       400     26400   9      -   -   -       -    N     -       1   7    IMeCOFT0_cp400_tnp400_ms26400_double_lbn_r1_W7_20231126_083038                                      
SPK        double     -   -   400     0       400     26400   9      -   -   -       -    N     -       1   7    SPKFT0_cp400_tnp400_ms26400_double_lbn_r1_W7_20231126_083038                                        
IMeCOft    double     1   0   400     20      420     26400   9      2   2   -       -    N     -       1   7    IMeCOFT1_nf0_cp400_tnp420_ms26400_double_lbn_r1_W7_20231126_083038                                  
SPKft      double     1   0   400     1       401     26400   9      2   2   13200   24   N     -       1   7    SPKFT1_nf0_cp400_tnp401_ms26400_double_lbn_r1_W7_20231126_083038                                    
IMeCOft    double     1   1   400     20      420     26400   9      2   2   -       -    N     -       1   7    IMeCOFT1_nf1_cp400_tnp420_ms26400_double_lbn_r1_W7_20231126_083038                                  
SPKft      double     1   1   400     1       401     26400   9      2   2   13200   24   N     -       1   7    SPKFT1_nf1_cp400_tnp401_ms26400_double_lbn_r1_W7_20231126_083038                                    
IMeCOft    double     2   0   400     40      440     26400   10     2   2   -       -    N     -       1   7    IMeCOFT2_nf0_cp400_tnp440_ms26400_double_lbn_r1_W7_20231126_083038                                  
SPKft      double     2   0   400     2       402     26400   9      2   2   13200   24   N     -       1   7    SPKFT2_nf0_cp400_tnp402_ms26400_double_lbn_r1_W7_20231126_083038                                    
IMeCOft    double     2   2   400     40      440     26400   10     2   2   -       -    N     -       1   7    IMeCOFT2_nf2_cp400_tnp440_ms26400_double_lbn_r1_W7_20231126_083039                                  
SPKft      double     2   2   400     2       402     26400   9      2   2   13200   24   N     -       1   7    SPKFT2_nf2_cp400_tnp402_ms26400_double_lbn_r1_W7_20231126_083039                                    
IMeCOft    double     4   0   400     80      480     26400   10     2   2   -       -    N     -       1   7    IMeCOFT4_nf0_cp400_tnp480_ms26400_double_lbn_r1_W7_20231126_083039                                  
SPKft      double     4   0   400     4       404     26400   9      2   2   13200   24   N     -       1   7    SPKFT4_nf0_cp400_tnp404_ms26400_double_lbn_r1_W7_20231126_083039                                    
IMeCOft    double     4   4   400     80      480     26400   10     2   2   -       -    N     -       1   7    IMeCOFT4_nf4_cp400_tnp480_ms26400_double_lbn_r1_W7_20231126_083039                                  
SPKft      double     4   4   400     4       404     26400   9      2   2   13200   24   N     -       1   7    SPKFT4_nf4_cp400_tnp404_ms26400_double_lbn_r1_W7_20231126_083039                                    
IMeCOft    double     8   0   400     160     560     26400   12     2   2   -       -    N     -       1   7    IMeCOFT8_nf0_cp400_tnp560_ms26400_double_lbn_r1_W7_20231126_083039                                  
SPKft      double     8   0   400     8       408     26400   9      2   2   13200   24   N     -       1   7    SPKFT8_nf0_cp400_tnp408_ms26400_double_lbn_r1_W7_20231126_083039                                    
IMeCOft    double     8   8   400     160     560     26400   12     2   2   -       -    N     -       1   7    IMeCOFT8_nf8_cp400_tnp560_ms26400_double_lbn_r1_W7_20231126_083040                                  
SPKft      double     8   8   400     8       408     26400   9      2   2   13200   24   N     -       1   7    SPKFT8_nf8_cp400_tnp408_ms26400_double_lbn_r1_W7_20231126_083040                                    
IMeCO      single     -   -   400     0       400     26400   9      -   -   -       -    Y     23      1   7    IMeCOFT0_cp400_tnp400_ms26400_single_lby_r1_W7_20231126_083040                                      
SPK        single     -   -   400     0       400     26400   9      -   -   -       -    Y     23      1   7    SPKFT0_cp400_tnp400_ms26400_single_lby_r1_W7_20231126_083040                                        
IMeCOft    single     1   0   400     20      420     26400   9      2   2   -       -    Y     24      1   7    IMeCOFT1_nf0_cp400_tnp420_ms26400_single_lby_r1_W7_20231126_083040                                  
SPKft      single     1   0   400     1       401     26400   9      2   2   13200   24   Y     23      1   7    SPKFT1_nf0_cp400_tnp401_ms26400_single_lby_r1_W7_20231126_083040                                    
IMeCOft    single     1   1   400     20      420     26400   9      2   2   -       -    Y     24      1   7    IMeCOFT1_nf1_cp400_tnp420_ms26400_single_lby_r1_W7_20231126_083040                                  
SPKft      single     1   1   400     1       401     26400   9      2   2   13200   24   Y     23      1   7    SPKFT1_nf1_cp400_tnp401_ms26400_single_lby_r1_W7_20231126_083040                                    
IMeCOft    single     2   0   400     40      440     26400   10     2   2   -       -    Y     22      1   7    IMeCOFT2_nf0_cp400_tnp440_ms26400_single_lby_r1_W7_20231126_083041                                  
SPKft      single     2   0   400     2       402     26400   9      2   2   13200   24   Y     23      1   7    SPKFT2_nf0_cp400_tnp402_ms26400_single_lby_r1_W7_20231126_083041                                    
IMeCOft    single     2   2   400     40      440     26400   10     2   2   -       -    Y     22      1   7    IMeCOFT2_nf2_cp400_tnp440_ms26400_single_lby_r1_W7_20231126_083041                                  
SPKft      single     2   2   400     2       402     26400   9      2   2   13200   24   Y     23      1   7    SPKFT2_nf2_cp400_tnp402_ms26400_single_lby_r1_W7_20231126_083041                                    
IMeCOft    single     4   0   400     80      480     26400   10     2   2   -       -    Y     24      1   7    IMeCOFT4_nf0_cp400_tnp480_ms26400_single_lby_r1_W7_20231126_083041                                  
SPKft      single     4   0   400     4       404     26400   9      2   2   13200   24   Y     23      1   7    SPKFT4_nf0_cp400_tnp404_ms26400_single_lby_r1_W7_20231126_083041                                    
IMeCOft    single     4   4   400     80      480     26400   10     2   2   -       -    Y     24      1   7    IMeCOFT4_nf4_cp400_tnp480_ms26400_single_lby_r1_W7_20231126_083041                                  
SPKft      single     4   4   400     4       404     26400   9      2   2   13200   24   Y     23      1   7    SPKFT4_nf4_cp400_tnp404_ms26400_single_lby_r1_W7_20231126_083041                                    
IMeCOft    single     8   0   400     160     560     26400   12     2   2   -       -    Y     24      1   7    IMeCOFT8_nf0_cp400_tnp560_ms26400_single_lby_r1_W7_20231126_083042                                  
SPKft      single     8   0   400     8       408     26400   9      2   2   13200   24   Y     23      1   7    SPKFT8_nf0_cp400_tnp408_ms26400_single_lby_r1_W7_20231126_083042                                    
IMeCOft    single     8   8   400     160     560     26400   12     2   2   -       -    Y     24      1   7    IMeCOFT8_nf8_cp400_tnp560_ms26400_single_lby_r1_W7_20231126_083042                                  
SPKft      single     8   8   400     8       408     26400   9      2   2   13200   24   Y     23      1   7    SPKFT8_nf8_cp400_tnp408_ms26400_single_lby_r1_W7_20231126_083042                                    
IMeCO      double     -   -   400     0       400     26400   9      -   -   -       -    Y     23      1   7    IMeCOFT0_cp400_tnp400_ms26400_double_lby_r1_W7_20231126_083042                                      
SPK        double     -   -   400     0       400     26400   9      -   -   -       -    Y     23      1   7    SPKFT0_cp400_tnp400_ms26400_double_lby_r1_W7_20231126_083042                                        
IMeCOft    double     1   0   400     20      420     26400   9      2   2   -       -    Y     24      1   7    IMeCOFT1_nf0_cp400_tnp420_ms26400_double_lby_r1_W7_20231126_083042                                  
SPKft      double     1   0   400     1       401     26400   9      2   2   13200   24   Y     23      1   7    SPKFT1_nf0_cp400_tnp401_ms26400_double_lby_r1_W7_20231126_083042                                    
IMeCOft    double     1   1   400     20      420     26400   9      2   2   -       -    Y     24      1   7    IMeCOFT1_nf1_cp400_tnp420_ms26400_double_lby_r1_W7_20231126_083043                                  
SPKft      double     1   1   400     1       401     26400   9      2   2   13200   24   Y     23      1   7    SPKFT1_nf1_cp400_tnp401_ms26400_double_lby_r1_W7_20231126_083043                                    
IMeCOft    double     2   0   400     40      440     26400   10     2   2   -       -    Y     22      1   7    IMeCOFT2_nf0_cp400_tnp440_ms26400_double_lby_r1_W7_20231126_083043                                  
SPKft      double     2   0   400     2       402     26400   9      2   2   13200   24   Y     23      1   7    SPKFT2_nf0_cp400_tnp402_ms26400_double_lby_r1_W7_20231126_083043                                    
IMeCOft    double     2   2   400     40      440     26400   10     2   2   -       -    Y     22      1   7    IMeCOFT2_nf2_cp400_tnp440_ms26400_double_lby_r1_W7_20231126_083043                                  
SPKft      double     2   2   400     2       402     26400   9      2   2   13200   24   Y     23      1   7    SPKFT2_nf2_cp400_tnp402_ms26400_double_lby_r1_W7_20231126_083043                                    
IMeCOft    double     4   0   400     80      480     26400   10     2   2   -       -    Y     24      1   7    IMeCOFT4_nf0_cp400_tnp480_ms26400_double_lby_r1_W7_20231126_083043                                  
SPKft      double     4   0   400     4       404     26400   9      2   2   13200   24   Y     23      1   7    SPKFT4_nf0_cp400_tnp404_ms26400_double_lby_r1_W7_20231126_083043                                    
IMeCOft    double     4   4   400     80      480     26400   10     2   2   -       -    Y     24      1   7    IMeCOFT4_nf4_cp400_tnp480_ms26400_double_lby_r1_W7_20231126_083044                                  
SPKft      double     4   4   400     4       404     26400   9      2   2   13200   24   Y     23      1   7    SPKFT4_nf4_cp400_tnp404_ms26400_double_lby_r1_W7_20231126_083044                                    
IMeCOft    double     8   0   400     160     560     26400   12     2   2   -       -    Y     24      1   7    IMeCOFT8_nf0_cp400_tnp560_ms26400_double_lby_r1_W7_20231126_083044                                  
SPKft      double     8   0   400     8       408     26400   9      2   2   13200   24   Y     23      1   7    SPKFT8_nf0_cp400_tnp408_ms26400_double_lby_r1_W7_20231126_083044                                    
IMeCOft    double     8   8   400     160     560     26400   12     2   2   -       -    Y     24      1   7    IMeCOFT8_nf8_cp400_tnp560_ms26400_double_lby_r1_W7_20231126_083044                                  
SPKft      double     8   8   400     8       408     26400   9      2   2   13200   24   Y     23      1   7    SPKFT8_nf8_cp400_tnp408_ms26400_double_lby_r1_W7_20231126_083044                                    
IMeCO      single     -   -   484     0       484     21120   11     -   -   -       -    N     -       1   7    IMeCOFT0_cp484_tnp484_ms21120_single_lbn_r1_W7_20231126_083044                                      
SPK        single     -   -   484     0       484     21120   11     -   -   -       -    N     -       1   7    SPKFT0_cp484_tnp484_ms21120_single_lbn_r1_W7_20231126_083044                                        
IMeCOft    single     1   0   484     22      506     21120   11     2   2   -       -    N     -       1   7    IMeCOFT1_nf0_cp484_tnp506_ms21120_single_lbn_r1_W7_20231126_083045                                  
SPKft      single     1   0   484     1       485     21120   11     2   2   10560   24   N     -       1   7    SPKFT1_nf0_cp484_tnp485_ms21120_single_lbn_r1_W7_20231126_083045                                    
IMeCOft    single     1   1   484     22      506     21120   11     2   2   -       -    N     -       1   7    IMeCOFT1_nf1_cp484_tnp506_ms21120_single_lbn_r1_W7_20231126_083045                                  
SPKft      single     1   1   484     1       485     21120   11     2   2   10560   24   N     -       1   7    SPKFT1_nf1_cp484_tnp485_ms21120_single_lbn_r1_W7_20231126_083045                                    
IMeCOft    single     2   0   484     44      528     21120   11     2   2   -       -    N     -       1   7    IMeCOFT2_nf0_cp484_tnp528_ms21120_single_lbn_r1_W7_20231126_083045                                  
SPKft      single     2   0   484     2       486     21120   11     2   2   10560   24   N     -       1   7    SPKFT2_nf0_cp484_tnp486_ms21120_single_lbn_r1_W7_20231126_083045                                    
IMeCOft    single     2   2   484     44      528     21120   11     2   2   -       -    N     -       1   7    IMeCOFT2_nf2_cp484_tnp528_ms21120_single_lbn_r1_W7_20231126_083045                                  
SPKft      single     2   2   484     2       486     21120   11     2   2   10560   24   N     -       1   7    SPKFT2_nf2_cp484_tnp486_ms21120_single_lbn_r1_W7_20231126_083045                                    
IMeCOft    single     4   0   484     88      572     21120   12     2   2   -       -    N     -       1   7    IMeCOFT4_nf0_cp484_tnp572_ms21120_single_lbn_r1_W7_20231126_083046                                  
SPKft      single     4   0   484     4       488     21120   11     2   2   10560   24   N     -       1   7    SPKFT4_nf0_cp484_tnp488_ms21120_single_lbn_r1_W7_20231126_083046                                    
IMeCOft    single     4   4   484     88      572     21120   12     2   2   -       -    N     -       1   7    IMeCOFT4_nf4_cp484_tnp572_ms21120_single_lbn_r1_W7_20231126_083046                                  
SPKft      single     4   4   484     4       488     21120   11     2   2   10560   24   N     -       1   7    SPKFT4_nf4_cp484_tnp488_ms21120_single_lbn_r1_W7_20231126_083046                                    
IMeCOft    single     8   0   484     176     660     21120   14     2   2   -       -    N     -       1   7    IMeCOFT8_nf0_cp484_tnp660_ms21120_single_lbn_r1_W7_20231126_083046                                  
SPKft      single     8   0   484     8       492     21120   11     2   2   10560   24   N     -       1   7    SPKFT8_nf0_cp484_tnp492_ms21120_single_lbn_r1_W7_20231126_083046                                    
IMeCOft    single     8   8   484     176     660     21120   14     2   2   -       -    N     -       1   7    IMeCOFT8_nf8_cp484_tnp660_ms21120_single_lbn_r1_W7_20231126_083046                                  
SPKft      single     8   8   484     8       492     21120   11     2   2   10560   24   N     -       1   7    SPKFT8_nf8_cp484_tnp492_ms21120_single_lbn_r1_W7_20231126_083046                                    
IMeCO      double     -   -   484     0       484     21120   11     -   -   -       -    N     -       1   7    IMeCOFT0_cp484_tnp484_ms21120_double_lbn_r1_W7_20231126_083047                                      
SPK        double     -   -   484     0       484     21120   11     -   -   -       -    N     -       1   7    SPKFT0_cp484_tnp484_ms21120_double_lbn_r1_W7_20231126_083047                                        
IMeCOft    double     1   0   484     22      506     21120   11     2   2   -       -    N     -       1   7    IMeCOFT1_nf0_cp484_tnp506_ms21120_double_lbn_r1_W7_20231126_083047                                  
SPKft      double     1   0   484     1       485     21120   11     2   2   10560   24   N     -       1   7    SPKFT1_nf0_cp484_tnp485_ms21120_double_lbn_r1_W7_20231126_083047                                    
IMeCOft    double     1   1   484     22      506     21120   11     2   2   -       -    N     -       1   7    IMeCOFT1_nf1_cp484_tnp506_ms21120_double_lbn_r1_W7_20231126_083047                                  
SPKft      double     1   1   484     1       485     21120   11     2   2   10560   24   N     -       1   7    SPKFT1_nf1_cp484_tnp485_ms21120_double_lbn_r1_W7_20231126_083047                                    
IMeCOft    double     2   0   484     44      528     21120   11     2   2   -       -    N     -       1   7    IMeCOFT2_nf0_cp484_tnp528_ms21120_double_lbn_r1_W7_20231126_083047                                  
SPKft      double     2   0   484     2       486     21120   11     2   2   10560   24   N     -       1   7    SPKFT2_nf0_cp484_tnp486_ms21120_double_lbn_r1_W7_20231126_083048                                    
IMeCOft    double     2   2   484     44      528     21120   11     2   2   -       -    N     -       1   7    IMeCOFT2_nf2_cp484_tnp528_ms21120_double_lbn_r1_W7_20231126_083048                                  
SPKft      double     2   2   484     2       486     21120   11     2   2   10560   24   N     -       1   7    SPKFT2_nf2_cp484_tnp486_ms21120_double_lbn_r1_W7_20231126_083048                                    
IMeCOft    double     4   0   484     88      572     21120   12     2   2   -       -    N     -       1   7    IMeCOFT4_nf0_cp484_tnp572_ms21120_double_lbn_r1_W7_20231126_083048                                  
SPKft      double     4   0   484     4       488     21120   11     2   2   10560   24   N     -       1   7    SPKFT4_nf0_cp484_tnp488_ms21120_double_lbn_r1_W7_20231126_083048                                    
