ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     8   0   100     80      180     10560   4      2   2   -       -    N     -       1   8    IMeCOFT8_nf0_cp100_tnp180_ms10560_single_lbn_r1_W8_20231125_072629                                  
SPKft      single     8   0   100     8       108     10560   3      2   2   5280    24   N     -       1   8    SPKFT8_nf0_cp100_tnp108_ms10560_single_lbn_r1_W8_20231125_072629                                    
IMeCOft    single     8   8   100     80      180     10560   4      2   2   -       -    N     -       1   8    IMeCOFT8_nf8_cp100_tnp180_ms10560_single_lbn_r1_W8_20231125_072629                                  
SPKft      single     8   8   100     8       108     10560   3      2   2   5280    24   N     -       1   8    SPKFT8_nf8_cp100_tnp108_ms10560_single_lbn_r1_W8_20231125_072629                                    
IMeCO      double     -   -   100     0       100     10560   3      -   -   -       -    N     -       1   8    IMeCOFT0_cp100_tnp100_ms10560_double_lbn_r1_W8_20231125_072629                                      
SPK        double     -   -   100     0       100     10560   3      -   -   -       -    N     -       1   8    SPKFT0_cp100_tnp100_ms10560_double_lbn_r1_W8_20231125_072629                                        
IMeCOft    double     1   0   100     10      110     10560   3      2   2   -       -    N     -       1   8    IMeCOFT1_nf0_cp100_tnp110_ms10560_double_lbn_r1_W8_20231125_072629                                  
SPKft      double     1   0   100     1       101     10560   3      2   2   5280    24   N     -       1   8    SPKFT1_nf0_cp100_tnp101_ms10560_double_lbn_r1_W8_20231125_072630                                    
IMeCOft    double     1   1   100     10      110     10560   3      2   2   -       -    N     -       1   8    IMeCOFT1_nf1_cp100_tnp110_ms10560_double_lbn_r1_W8_20231125_072630                                  
SPKft      double     1   1   100     1       101     10560   3      2   2   5280    24   N     -       1   8    SPKFT1_nf1_cp100_tnp101_ms10560_double_lbn_r1_W8_20231125_072630                                    
IMeCOft    double     2   0   100     20      120     10560   3      2   2   -       -    N     -       1   8    IMeCOFT2_nf0_cp100_tnp120_ms10560_double_lbn_r1_W8_20231125_072630                                  
SPKft      double     2   0   100     2       102     10560   3      2   2   5280    24   N     -       1   8    SPKFT2_nf0_cp100_tnp102_ms10560_double_lbn_r1_W8_20231125_072630                                    
IMeCOft    double     2   2   100     20      120     10560   3      2   2   -       -    N     -       1   8    IMeCOFT2_nf2_cp100_tnp120_ms10560_double_lbn_r1_W8_20231125_072630                                  
SPKft      double     2   2   100     2       102     10560   3      2   2   5280    24   N     -       1   8    SPKFT2_nf2_cp100_tnp102_ms10560_double_lbn_r1_W8_20231125_072630                                    
IMeCOft    double     4   0   100     40      140     10560   3      2   2   -       -    N     -       1   8    IMeCOFT4_nf0_cp100_tnp140_ms10560_double_lbn_r1_W8_20231125_072631                                  
SPKft      double     4   0   100     4       104     10560   3      2   2   5280    24   N     -       1   8    SPKFT4_nf0_cp100_tnp104_ms10560_double_lbn_r1_W8_20231125_072631                                    
IMeCOft    double     4   4   100     40      140     10560   3      2   2   -       -    N     -       1   8    IMeCOFT4_nf4_cp100_tnp140_ms10560_double_lbn_r1_W8_20231125_072631                                  
SPKft      double     4   4   100     4       104     10560   3      2   2   5280    24   N     -       1   8    SPKFT4_nf4_cp100_tnp104_ms10560_double_lbn_r1_W8_20231125_072631                                    
IMeCOft    double     8   0   100     80      180     10560   4      2   2   -       -    N     -       1   8    IMeCOFT8_nf0_cp100_tnp180_ms10560_double_lbn_r1_W8_20231125_072631                                  
SPKft      double     8   0   100     8       108     10560   3      2   2   5280    24   N     -       1   8    SPKFT8_nf0_cp100_tnp108_ms10560_double_lbn_r1_W8_20231125_072631                                    
IMeCOft    double     8   8   100     80      180     10560   4      2   2   -       -    N     -       1   8    IMeCOFT8_nf8_cp100_tnp180_ms10560_double_lbn_r1_W8_20231125_072631                                  
SPKft      double     8   8   100     8       108     10560   3      2   2   5280    24   N     -       1   8    SPKFT8_nf8_cp100_tnp108_ms10560_double_lbn_r1_W8_20231125_072631                                    
IMeCO      single     -   -   100     0       100     10560   3      -   -   -       -    Y     17      1   8    IMeCOFT0_cp100_tnp100_ms10560_single_lby_r1_W8_20231125_072632                                      
SPK        single     -   -   100     0       100     10560   3      -   -   -       -    Y     17      1   8    SPKFT0_cp100_tnp100_ms10560_single_lby_r1_W8_20231125_072632                                        
IMeCOft    single     1   0   100     10      110     10560   3      2   2   -       -    Y     19      1   8    IMeCOFT1_nf0_cp100_tnp110_ms10560_single_lby_r1_W8_20231125_072632                                  
SPKft      single     1   0   100     1       101     10560   3      2   2   5280    24   Y     17      1   8    SPKFT1_nf0_cp100_tnp101_ms10560_single_lby_r1_W8_20231125_072632                                    
IMeCOft    single     1   1   100     10      110     10560   3      2   2   -       -    Y     19      1   8    IMeCOFT1_nf1_cp100_tnp110_ms10560_single_lby_r1_W8_20231125_072632                                  
SPKft      single     1   1   100     1       101     10560   3      2   2   5280    24   Y     17      1   8    SPKFT1_nf1_cp100_tnp101_ms10560_single_lby_r1_W8_20231125_072632                                    
IMeCOft    single     2   0   100     20      120     10560   3      2   2   -       -    Y     20      1   8    IMeCOFT2_nf0_cp100_tnp120_ms10560_single_lby_r1_W8_20231125_072632                                  
SPKft      single     2   0   100     2       102     10560   3      2   2   5280    24   Y     17      1   8    SPKFT2_nf0_cp100_tnp102_ms10560_single_lby_r1_W8_20231125_072633                                    
IMeCOft    single     2   2   100     20      120     10560   3      2   2   -       -    Y     20      1   8    IMeCOFT2_nf2_cp100_tnp120_ms10560_single_lby_r1_W8_20231125_072633                                  
SPKft      single     2   2   100     2       102     10560   3      2   2   5280    24   Y     17      1   8    SPKFT2_nf2_cp100_tnp102_ms10560_single_lby_r1_W8_20231125_072633                                    
IMeCOft    single     4   0   100     40      140     10560   3      2   2   -       -    Y     24      1   8    IMeCOFT4_nf0_cp100_tnp140_ms10560_single_lby_r1_W8_20231125_072633                                  
SPKft      single     4   0   100     4       104     10560   3      2   2   5280    24   Y     18      1   8    SPKFT4_nf0_cp100_tnp104_ms10560_single_lby_r1_W8_20231125_072633                                    
IMeCOft    single     4   4   100     40      140     10560   3      2   2   -       -    Y     24      1   8    IMeCOFT4_nf4_cp100_tnp140_ms10560_single_lby_r1_W8_20231125_072633                                  
SPKft      single     4   4   100     4       104     10560   3      2   2   5280    24   Y     18      1   8    SPKFT4_nf4_cp100_tnp104_ms10560_single_lby_r1_W8_20231125_072633                                    
IMeCOft    single     8   0   100     80      180     10560   4      2   2   -       -    Y     23      1   8    IMeCOFT8_nf0_cp100_tnp180_ms10560_single_lby_r1_W8_20231125_072633                                  
SPKft      single     8   0   100     8       108     10560   3      2   2   5280    24   Y     18      1   8    SPKFT8_nf0_cp100_tnp108_ms10560_single_lby_r1_W8_20231125_072634                                    
IMeCOft    single     8   8   100     80      180     10560   4      2   2   -       -    Y     23      1   8    IMeCOFT8_nf8_cp100_tnp180_ms10560_single_lby_r1_W8_20231125_072634                                  
SPKft      single     8   8   100     8       108     10560   3      2   2   5280    24   Y     18      1   8    SPKFT8_nf8_cp100_tnp108_ms10560_single_lby_r1_W8_20231125_072634                                    
IMeCO      double     -   -   100     0       100     10560   3      -   -   -       -    Y     17      1   8    IMeCOFT0_cp100_tnp100_ms10560_double_lby_r1_W8_20231125_072634                                      
SPK        double     -   -   100     0       100     10560   3      -   -   -       -    Y     17      1   8    SPKFT0_cp100_tnp100_ms10560_double_lby_r1_W8_20231125_072634                                        
IMeCOft    double     1   0   100     10      110     10560   3      2   2   -       -    Y     19      1   8    IMeCOFT1_nf0_cp100_tnp110_ms10560_double_lby_r1_W8_20231125_072634                                  
SPKft      double     1   0   100     1       101     10560   3      2   2   5280    24   Y     17      1   8    SPKFT1_nf0_cp100_tnp101_ms10560_double_lby_r1_W8_20231125_072634                                    
IMeCOft    double     1   1   100     10      110     10560   3      2   2   -       -    Y     19      1   8    IMeCOFT1_nf1_cp100_tnp110_ms10560_double_lby_r1_W8_20231125_072634                                  
SPKft      double     1   1   100     1       101     10560   3      2   2   5280    24   Y     17      1   8    SPKFT1_nf1_cp100_tnp101_ms10560_double_lby_r1_W8_20231125_072635                                    
IMeCOft    double     2   0   100     20      120     10560   3      2   2   -       -    Y     20      1   8    IMeCOFT2_nf0_cp100_tnp120_ms10560_double_lby_r1_W8_20231125_072635                                  
SPKft      double     2   0   100     2       102     10560   3      2   2   5280    24   Y     17      1   8    SPKFT2_nf0_cp100_tnp102_ms10560_double_lby_r1_W8_20231125_072635                                    
IMeCOft    double     2   2   100     20      120     10560   3      2   2   -       -    Y     20      1   8    IMeCOFT2_nf2_cp100_tnp120_ms10560_double_lby_r1_W8_20231125_072635                                  
SPKft      double     2   2   100     2       102     10560   3      2   2   5280    24   Y     17      1   8    SPKFT2_nf2_cp100_tnp102_ms10560_double_lby_r1_W8_20231125_072635                                    
IMeCOft    double     4   0   100     40      140     10560   3      2   2   -       -    Y     24      1   8    IMeCOFT4_nf0_cp100_tnp140_ms10560_double_lby_r1_W8_20231125_072635                                  
SPKft      double     4   0   100     4       104     10560   3      2   2   5280    24   Y     18      1   8    SPKFT4_nf0_cp100_tnp104_ms10560_double_lby_r1_W8_20231125_072635                                    
IMeCOft    double     4   4   100     40      140     10560   3      2   2   -       -    Y     24      1   8    IMeCOFT4_nf4_cp100_tnp140_ms10560_double_lby_r1_W8_20231125_072636                                  
SPKft      double     4   4   100     4       104     10560   3      2   2   5280    24   Y     18      1   8    SPKFT4_nf4_cp100_tnp104_ms10560_double_lby_r1_W8_20231125_072636                                    
IMeCOft    double     8   0   100     80      180     10560   4      2   2   -       -    Y     23      1   8    IMeCOFT8_nf0_cp100_tnp180_ms10560_double_lby_r1_W8_20231125_072636                                  
SPKft      double     8   0   100     8       108     10560   3      2   2   5280    24   Y     18      1   8    SPKFT8_nf0_cp100_tnp108_ms10560_double_lby_r1_W8_20231125_072636                                    
IMeCOft    double     8   8   100     80      180     10560   4      2   2   -       -    Y     23      1   8    IMeCOFT8_nf8_cp100_tnp180_ms10560_double_lby_r1_W8_20231125_072636                                  
SPKft      double     8   8   100     8       108     10560   3      2   2   5280    24   Y     18      1   8    SPKFT8_nf8_cp100_tnp108_ms10560_double_lby_r1_W8_20231125_072636                                    
IMeCO      single     -   -   100     0       100     15840   3      -   -   -       -    N     -       1   8    IMeCOFT0_cp100_tnp100_ms15840_single_lbn_r1_W8_20231125_072636                                      
SPK        single     -   -   100     0       100     15840   3      -   -   -       -    N     -       1   8    SPKFT0_cp100_tnp100_ms15840_single_lbn_r1_W8_20231125_072636                                        
IMeCOft    single     1   0   100     10      110     15840   3      2   2   -       -    N     -       1   8    IMeCOFT1_nf0_cp100_tnp110_ms15840_single_lbn_r1_W8_20231125_072637                                  
SPKft      single     1   0   100     1       101     15840   3      2   2   7920    24   N     -       1   8    SPKFT1_nf0_cp100_tnp101_ms15840_single_lbn_r1_W8_20231125_072637                                    
IMeCOft    single     1   1   100     10      110     15840   3      2   2   -       -    N     -       1   8    IMeCOFT1_nf1_cp100_tnp110_ms15840_single_lbn_r1_W8_20231125_072637                                  
SPKft      single     1   1   100     1       101     15840   3      2   2   7920    24   N     -       1   8    SPKFT1_nf1_cp100_tnp101_ms15840_single_lbn_r1_W8_20231125_072637                                    
IMeCOft    single     2   0   100     20      120     15840   3      2   2   -       -    N     -       1   8    IMeCOFT2_nf0_cp100_tnp120_ms15840_single_lbn_r1_W8_20231125_072637                                  
SPKft      single     2   0   100     2       102     15840   3      2   2   7920    24   N     -       1   8    SPKFT2_nf0_cp100_tnp102_ms15840_single_lbn_r1_W8_20231125_072637                                    
IMeCOft    single     2   2   100     20      120     15840   3      2   2   -       -    N     -       1   8    IMeCOFT2_nf2_cp100_tnp120_ms15840_single_lbn_r1_W8_20231125_072637                                  
SPKft      single     2   2   100     2       102     15840   3      2   2   7920    24   N     -       1   8    SPKFT2_nf2_cp100_tnp102_ms15840_single_lbn_r1_W8_20231125_072638                                    
IMeCOft    single     4   0   100     40      140     15840   3      2   2   -       -    N     -       1   8    IMeCOFT4_nf0_cp100_tnp140_ms15840_single_lbn_r1_W8_20231125_072638                                  
SPKft      single     4   0   100     4       104     15840   3      2   2   7920    24   N     -       1   8    SPKFT4_nf0_cp100_tnp104_ms15840_single_lbn_r1_W8_20231125_072638                                    
IMeCOft    single     4   4   100     40      140     15840   3      2   2   -       -    N     -       1   8    IMeCOFT4_nf4_cp100_tnp140_ms15840_single_lbn_r1_W8_20231125_072638                                  
SPKft      single     4   4   100     4       104     15840   3      2   2   7920    24   N     -       1   8    SPKFT4_nf4_cp100_tnp104_ms15840_single_lbn_r1_W8_20231125_072638                                    
IMeCOft    single     8   0   100     80      180     15840   4      2   2   -       -    N     -       1   8    IMeCOFT8_nf0_cp100_tnp180_ms15840_single_lbn_r1_W8_20231125_072638                                  
SPKft      single     8   0   100     8       108     15840   3      2   2   7920    24   N     -       1   8    SPKFT8_nf0_cp100_tnp108_ms15840_single_lbn_r1_W8_20231125_072638                                    
IMeCOft    single     8   8   100     80      180     15840   4      2   2   -       -    N     -       1   8    IMeCOFT8_nf8_cp100_tnp180_ms15840_single_lbn_r1_W8_20231125_072638                                  
SPKft      single     8   8   100     8       108     15840   3      2   2   7920    24   N     -       1   8    SPKFT8_nf8_cp100_tnp108_ms15840_single_lbn_r1_W8_20231125_072639                                    
IMeCO      double     -   -   100     0       100     15840   3      -   -   -       -    N     -       1   8    IMeCOFT0_cp100_tnp100_ms15840_double_lbn_r1_W8_20231125_072639                                      
SPK        double     -   -   100     0       100     15840   3      -   -   -       -    N     -       1   8    SPKFT0_cp100_tnp100_ms15840_double_lbn_r1_W8_20231125_072639                                        
IMeCOft    double     1   0   100     10      110     15840   3      2   2   -       -    N     -       1   8    IMeCOFT1_nf0_cp100_tnp110_ms15840_double_lbn_r1_W8_20231125_072639                                  
SPKft      double     1   0   100     1       101     15840   3      2   2   7920    24   N     -       1   8    SPKFT1_nf0_cp100_tnp101_ms15840_double_lbn_r1_W8_20231125_072639                                    
IMeCOft    double     1   1   100     10      110     15840   3      2   2   -       -    N     -       1   8    IMeCOFT1_nf1_cp100_tnp110_ms15840_double_lbn_r1_W8_20231125_072639                                  
SPKft      double     1   1   100     1       101     15840   3      2   2   7920    24   N     -       1   8    SPKFT1_nf1_cp100_tnp101_ms15840_double_lbn_r1_W8_20231125_072639                                    
IMeCOft    double     2   0   100     20      120     15840   3      2   2   -       -    N     -       1   8    IMeCOFT2_nf0_cp100_tnp120_ms15840_double_lbn_r1_W8_20231125_072639                                  
SPKft      double     2   0   100     2       102     15840   3      2   2   7920    24   N     -       1   8    SPKFT2_nf0_cp100_tnp102_ms15840_double_lbn_r1_W8_20231125_072640                                    
IMeCOft    double     2   2   100     20      120     15840   3      2   2   -       -    N     -       1   8    IMeCOFT2_nf2_cp100_tnp120_ms15840_double_lbn_r1_W8_20231125_072640                                  
SPKft      double     2   2   100     2       102     15840   3      2   2   7920    24   N     -       1   8    SPKFT2_nf2_cp100_tnp102_ms15840_double_lbn_r1_W8_20231125_072640                                    
IMeCOft    double     4   0   100     40      140     15840   3      2   2   -       -    N     -       1   8    IMeCOFT4_nf0_cp100_tnp140_ms15840_double_lbn_r1_W8_20231125_072640                                  
SPKft      double     4   0   100     4       104     15840   3      2   2   7920    24   N     -       1   8    SPKFT4_nf0_cp100_tnp104_ms15840_double_lbn_r1_W8_20231125_072640                                    
IMeCOft    double     4   4   100     40      140     15840   3      2   2   -       -    N     -       1   8    IMeCOFT4_nf4_cp100_tnp140_ms15840_double_lbn_r1_W8_20231125_072640                                  
SPKft      double     4   4   100     4       104     15840   3      2   2   7920    24   N     -       1   8    SPKFT4_nf4_cp100_tnp104_ms15840_double_lbn_r1_W8_20231125_072640                                    
IMeCOft    double     8   0   100     80      180     15840   4      2   2   -       -    N     -       1   8    IMeCOFT8_nf0_cp100_tnp180_ms15840_double_lbn_r1_W8_20231125_072641                                  
SPKft      double     8   0   100     8       108     15840   3      2   2   7920    24   N     -       1   8    SPKFT8_nf0_cp100_tnp108_ms15840_double_lbn_r1_W8_20231125_072641                                    
IMeCOft    double     8   8   100     80      180     15840   4      2   2   -       -    N     -       1   8    IMeCOFT8_nf8_cp100_tnp180_ms15840_double_lbn_r1_W8_20231125_072641                                  
SPKft      double     8   8   100     8       108     15840   3      2   2   7920    24   N     -       1   8    SPKFT8_nf8_cp100_tnp108_ms15840_double_lbn_r1_W8_20231125_072641                                    
IMeCO      single     -   -   100     0       100     15840   3      -   -   -       -    Y     17      1   8    IMeCOFT0_cp100_tnp100_ms15840_single_lby_r1_W8_20231125_072641                                      
SPK        single     -   -   100     0       100     15840   3      -   -   -       -    Y     17      1   8    SPKFT0_cp100_tnp100_ms15840_single_lby_r1_W8_20231125_072641                                        
IMeCOft    single     1   0   100     10      110     15840   3      2   2   -       -    Y     19      1   8    IMeCOFT1_nf0_cp100_tnp110_ms15840_single_lby_r1_W8_20231125_072641                                  
SPKft      single     1   0   100     1       101     15840   3      2   2   7920    24   Y     17      1   8    SPKFT1_nf0_cp100_tnp101_ms15840_single_lby_r1_W8_20231125_072641                                    
IMeCOft    single     1   1   100     10      110     15840   3      2   2   -       -    Y     19      1   8    IMeCOFT1_nf1_cp100_tnp110_ms15840_single_lby_r1_W8_20231125_072642                                  
SPKft      single     1   1   100     1       101     15840   3      2   2   7920    24   Y     17      1   8    SPKFT1_nf1_cp100_tnp101_ms15840_single_lby_r1_W8_20231125_072642                                    
IMeCOft    single     2   0   100     20      120     15840   3      2   2   -       -    Y     20      1   8    IMeCOFT2_nf0_cp100_tnp120_ms15840_single_lby_r1_W8_20231125_072642                                  
SPKft      single     2   0   100     2       102     15840   3      2   2   7920    24   Y     17      1   8    SPKFT2_nf0_cp100_tnp102_ms15840_single_lby_r1_W8_20231125_072642                                    
IMeCOft    single     2   2   100     20      120     15840   3      2   2   -       -    Y     20      1   8    IMeCOFT2_nf2_cp100_tnp120_ms15840_single_lby_r1_W8_20231125_072642                                  
SPKft      single     2   2   100     2       102     15840   3      2   2   7920    24   Y     17      1   8    SPKFT2_nf2_cp100_tnp102_ms15840_single_lby_r1_W8_20231125_072642                                    
IMeCOft    single     4   0   100     40      140     15840   3      2   2   -       -    Y     24      1   8    IMeCOFT4_nf0_cp100_tnp140_ms15840_single_lby_r1_W8_20231125_072643                                  
SPKft      single     4   0   100     4       104     15840   3      2   2   7920    24   Y     18      1   8    SPKFT4_nf0_cp100_tnp104_ms15840_single_lby_r1_W8_20231125_072643                                    
IMeCOft    single     4   4   100     40      140     15840   3      2   2   -       -    Y     24      1   8    IMeCOFT4_nf4_cp100_tnp140_ms15840_single_lby_r1_W8_20231125_072643                                  
SPKft      single     4   4   100     4       104     15840   3      2   2   7920    24   Y     18      1   8    SPKFT4_nf4_cp100_tnp104_ms15840_single_lby_r1_W8_20231125_072643                                    
IMeCOft    single     8   0   100     80      180     15840   4      2   2   -       -    Y     23      1   8    IMeCOFT8_nf0_cp100_tnp180_ms15840_single_lby_r1_W8_20231125_072643                                  
SPKft      single     8   0   100     8       108     15840   3      2   2   7920    24   Y     18      1   8    SPKFT8_nf0_cp100_tnp108_ms15840_single_lby_r1_W8_20231125_072643                                    
IMeCOft    single     8   8   100     80      180     15840   4      2   2   -       -    Y     23      1   8    IMeCOFT8_nf8_cp100_tnp180_ms15840_single_lby_r1_W8_20231125_072644                                  
SPKft      single     8   8   100     8       108     15840   3      2   2   7920    24   Y     18      1   8    SPKFT8_nf8_cp100_tnp108_ms15840_single_lby_r1_W8_20231125_072644                                    
IMeCO      double     -   -   100     0       100     15840   3      -   -   -       -    Y     17      1   8    IMeCOFT0_cp100_tnp100_ms15840_double_lby_r1_W8_20231125_072644                                      
SPK        double     -   -   100     0       100     15840   3      -   -   -       -    Y     17      1   8    SPKFT0_cp100_tnp100_ms15840_double_lby_r1_W8_20231125_072644                                        
IMeCOft    double     1   0   100     10      110     15840   3      2   2   -       -    Y     19      1   8    IMeCOFT1_nf0_cp100_tnp110_ms15840_double_lby_r1_W8_20231125_072644                                  
SPKft      double     1   0   100     1       101     15840   3      2   2   7920    24   Y     17      1   8    SPKFT1_nf0_cp100_tnp101_ms15840_double_lby_r1_W8_20231125_072644                                    
IMeCOft    double     1   1   100     10      110     15840   3      2   2   -       -    Y     19      1   8    IMeCOFT1_nf1_cp100_tnp110_ms15840_double_lby_r1_W8_20231125_072644                                  
SPKft      double     1   1   100     1       101     15840   3      2   2   7920    24   Y     17      1   8    SPKFT1_nf1_cp100_tnp101_ms15840_double_lby_r1_W8_20231125_072644                                    
IMeCOft    double     2   0   100     20      120     15840   3      2   2   -       -    Y     20      1   8    IMeCOFT2_nf0_cp100_tnp120_ms15840_double_lby_r1_W8_20231125_072645                                  
SPKft      double     2   0   100     2       102     15840   3      2   2   7920    24   Y     17      1   8    SPKFT2_nf0_cp100_tnp102_ms15840_double_lby_r1_W8_20231125_072645                                    
IMeCOft    double     2   2   100     20      120     15840   3      2   2   -       -    Y     20      1   8    IMeCOFT2_nf2_cp100_tnp120_ms15840_double_lby_r1_W8_20231125_072645                                  
SPKft      double     2   2   100     2       102     15840   3      2   2   7920    24   Y     17      1   8    SPKFT2_nf2_cp100_tnp102_ms15840_double_lby_r1_W8_20231125_072645                                    
IMeCOft    double     4   0   100     40      140     15840   3      2   2   -       -    Y     24      1   8    IMeCOFT4_nf0_cp100_tnp140_ms15840_double_lby_r1_W8_20231125_072645                                  
SPKft      double     4   0   100     4       104     15840   3      2   2   7920    24   Y     18      1   8    SPKFT4_nf0_cp100_tnp104_ms15840_double_lby_r1_W8_20231125_072645                                    
IMeCOft    double     4   4   100     40      140     15840   3      2   2   -       -    Y     24      1   8    IMeCOFT4_nf4_cp100_tnp140_ms15840_double_lby_r1_W8_20231125_072645                                  
SPKft      double     4   4   100     4       104     15840   3      2   2   7920    24   Y     18      1   8    SPKFT4_nf4_cp100_tnp104_ms15840_double_lby_r1_W8_20231125_072645                                    
IMeCOft    double     8   0   100     80      180     15840   4      2   2   -       -    Y     23      1   8    IMeCOFT8_nf0_cp100_tnp180_ms15840_double_lby_r1_W8_20231125_072646                                  
SPKft      double     8   0   100     8       108     15840   3      2   2   7920    24   Y     18      1   8    SPKFT8_nf0_cp100_tnp108_ms15840_double_lby_r1_W8_20231125_072646                                    
IMeCOft    double     8   8   100     80      180     15840   4      2   2   -       -    Y     23      1   8    IMeCOFT8_nf8_cp100_tnp180_ms15840_double_lby_r1_W8_20231125_072646                                  
SPKft      double     8   8   100     8       108     15840   3      2   2   7920    24   Y     18      1   8    SPKFT8_nf8_cp100_tnp108_ms15840_double_lby_r1_W8_20231125_072646                                    
IMeCO      single     -   -   144     0       144     10560   3      -   -   -       -    N     -       1   8    IMeCOFT0_cp144_tnp144_ms10560_single_lbn_r1_W8_20231125_072646                                      
SPK        single     -   -   144     0       144     10560   3      -   -   -       -    N     -       1   8    SPKFT0_cp144_tnp144_ms10560_single_lbn_r1_W8_20231125_072646                                        
IMeCOft    single     1   0   144     12      156     10560   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf0_cp144_tnp156_ms10560_single_lbn_r1_W8_20231125_072646                                  
SPKft      single     1   0   144     1       145     10560   4      2   2   5280    22   N     -       1   8    SPKFT1_nf0_cp144_tnp145_ms10560_single_lbn_r1_W8_20231125_072647                                    
IMeCOft    single     1   1   144     12      156     10560   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf1_cp144_tnp156_ms10560_single_lbn_r1_W8_20231125_072647                                  
SPKft      single     1   1   144     1       145     10560   4      2   2   5280    22   N     -       1   8    SPKFT1_nf1_cp144_tnp145_ms10560_single_lbn_r1_W8_20231125_072647                                    
IMeCOft    single     2   0   144     24      168     10560   4      2   2   -       -    N     -       1   8    IMeCOFT2_nf0_cp144_tnp168_ms10560_single_lbn_r1_W8_20231125_072647                                  
SPKft      single     2   0   144     2       146     10560   4      2   2   5280    22   N     -       1   8    SPKFT2_nf0_cp144_tnp146_ms10560_single_lbn_r1_W8_20231125_072647                                    
IMeCOft    single     2   2   144     24      168     10560   4      2   2   -       -    N     -       1   8    IMeCOFT2_nf2_cp144_tnp168_ms10560_single_lbn_r1_W8_20231125_072647                                  
SPKft      single     2   2   144     2       146     10560   4      2   2   5280    22   N     -       1   8    SPKFT2_nf2_cp144_tnp146_ms10560_single_lbn_r1_W8_20231125_072647                                    
IMeCOft    single     4   0   144     48      192     10560   4      2   2   -       -    N     -       1   8    IMeCOFT4_nf0_cp144_tnp192_ms10560_single_lbn_r1_W8_20231125_072647                                  
SPKft      single     4   0   144     4       148     10560   4      2   2   5280    22   N     -       1   8    SPKFT4_nf0_cp144_tnp148_ms10560_single_lbn_r1_W8_20231125_072648                                    
IMeCOft    single     4   4   144     48      192     10560   4      2   2   -       -    N     -       1   8    IMeCOFT4_nf4_cp144_tnp192_ms10560_single_lbn_r1_W8_20231125_072648                                  
SPKft      single     4   4   144     4       148     10560   4      2   2   5280    22   N     -       1   8    SPKFT4_nf4_cp144_tnp148_ms10560_single_lbn_r1_W8_20231125_072648                                    
IMeCOft    single     8   0   144     96      240     10560   5      2   2   -       -    N     -       1   8    IMeCOFT8_nf0_cp144_tnp240_ms10560_single_lbn_r1_W8_20231125_072648                                  
SPKft      single     8   0   144     8       152     10560   4      2   2   5280    22   N     -       1   8    SPKFT8_nf0_cp144_tnp152_ms10560_single_lbn_r1_W8_20231125_072648                                    
IMeCOft    single     8   8   144     96      240     10560   5      2   2   -       -    N     -       1   8    IMeCOFT8_nf8_cp144_tnp240_ms10560_single_lbn_r1_W8_20231125_072648                                  
SPKft      single     8   8   144     8       152     10560   4      2   2   5280    22   N     -       1   8    SPKFT8_nf8_cp144_tnp152_ms10560_single_lbn_r1_W8_20231125_072648                                    
IMeCO      double     -   -   144     0       144     10560   3      -   -   -       -    N     -       1   8    IMeCOFT0_cp144_tnp144_ms10560_double_lbn_r1_W8_20231125_072649                                      
SPK        double     -   -   144     0       144     10560   3      -   -   -       -    N     -       1   8    SPKFT0_cp144_tnp144_ms10560_double_lbn_r1_W8_20231125_072649                                        
IMeCOft    double     1   0   144     12      156     10560   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf0_cp144_tnp156_ms10560_double_lbn_r1_W8_20231125_072649                                  
SPKft      double     1   0   144     1       145     10560   4      2   2   5280    22   N     -       1   8    SPKFT1_nf0_cp144_tnp145_ms10560_double_lbn_r1_W8_20231125_072649                                    
IMeCOft    double     1   1   144     12      156     10560   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf1_cp144_tnp156_ms10560_double_lbn_r1_W8_20231125_072649                                  
SPKft      double     1   1   144     1       145     10560   4      2   2   5280    22   N     -       1   8    SPKFT1_nf1_cp144_tnp145_ms10560_double_lbn_r1_W8_20231125_072649                                    
IMeCOft    double     2   0   144     24      168     10560   4      2   2   -       -    N     -       1   8    IMeCOFT2_nf0_cp144_tnp168_ms10560_double_lbn_r1_W8_20231125_072649                                  
SPKft      double     2   0   144     2       146     10560   4      2   2   5280    22   N     -       1   8    SPKFT2_nf0_cp144_tnp146_ms10560_double_lbn_r1_W8_20231125_072649                                    
IMeCOft    double     2   2   144     24      168     10560   4      2   2   -       -    N     -       1   8    IMeCOFT2_nf2_cp144_tnp168_ms10560_double_lbn_r1_W8_20231125_072650                                  
SPKft      double     2   2   144     2       146     10560   4      2   2   5280    22   N     -       1   8    SPKFT2_nf2_cp144_tnp146_ms10560_double_lbn_r1_W8_20231125_072650                                    
IMeCOft    double     4   0   144     48      192     10560   4      2   2   -       -    N     -       1   8    IMeCOFT4_nf0_cp144_tnp192_ms10560_double_lbn_r1_W8_20231125_072650                                  
SPKft      double     4   0   144     4       148     10560   4      2   2   5280    22   N     -       1   8    SPKFT4_nf0_cp144_tnp148_ms10560_double_lbn_r1_W8_20231125_072650                                    
