ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     8   0   576     192     768     36960   16     2   2   -       -    N     -       1   10   IMeCOFT8_nf0_cp576_tnp768_ms36960_single_lbn_r1_W10_20231129_150202                                 
SPKft      single     8   0   576     8       584     36960   13     2   2   18480   22   N     -       1   10   SPKFT8_nf0_cp576_tnp584_ms36960_single_lbn_r1_W10_20231129_150202                                   
IMeCOft    single     8   8   576     192     768     36960   16     2   2   -       -    N     -       1   10   IMeCOFT8_nf8_cp576_tnp768_ms36960_single_lbn_r1_W10_20231129_150202                                 
SPKft      single     8   8   576     8       584     36960   13     2   2   18480   22   N     -       1   10   SPKFT8_nf8_cp576_tnp584_ms36960_single_lbn_r1_W10_20231129_150202                                   
IMeCO      double     -   -   576     0       576     36960   12     -   -   -       -    N     -       1   10   IMeCOFT0_cp576_tnp576_ms36960_double_lbn_r1_W10_20231129_150203                                     
SPK        double     -   -   576     0       576     36960   12     -   -   -       -    N     -       1   10   SPKFT0_cp576_tnp576_ms36960_double_lbn_r1_W10_20231129_150203                                       
IMeCOft    double     1   0   576     24      600     36960   13     2   2   -       -    N     -       1   10   IMeCOFT1_nf0_cp576_tnp600_ms36960_double_lbn_r1_W10_20231129_150203                                 
SPKft      double     1   0   576     1       577     36960   13     2   2   18480   22   N     -       1   10   SPKFT1_nf0_cp576_tnp577_ms36960_double_lbn_r1_W10_20231129_150203                                   
IMeCOft    double     1   1   576     24      600     36960   13     2   2   -       -    N     -       1   10   IMeCOFT1_nf1_cp576_tnp600_ms36960_double_lbn_r1_W10_20231129_150203                                 
SPKft      double     1   1   576     1       577     36960   13     2   2   18480   22   N     -       1   10   SPKFT1_nf1_cp576_tnp577_ms36960_double_lbn_r1_W10_20231129_150203                                   
IMeCOft    double     2   0   576     48      624     36960   13     2   2   -       -    N     -       1   10   IMeCOFT2_nf0_cp576_tnp624_ms36960_double_lbn_r1_W10_20231129_150204                                 
SPKft      double     2   0   576     2       578     36960   13     2   2   18480   22   N     -       1   10   SPKFT2_nf0_cp576_tnp578_ms36960_double_lbn_r1_W10_20231129_150204                                   
IMeCOft    double     2   2   576     48      624     36960   13     2   2   -       -    N     -       1   10   IMeCOFT2_nf2_cp576_tnp624_ms36960_double_lbn_r1_W10_20231129_150204                                 
SPKft      double     2   2   576     2       578     36960   13     2   2   18480   22   N     -       1   10   SPKFT2_nf2_cp576_tnp578_ms36960_double_lbn_r1_W10_20231129_150204                                   
IMeCOft    double     4   0   576     96      672     36960   14     2   2   -       -    N     -       1   10   IMeCOFT4_nf0_cp576_tnp672_ms36960_double_lbn_r1_W10_20231129_150204                                 
SPKft      double     4   0   576     4       580     36960   13     2   2   18480   22   N     -       1   10   SPKFT4_nf0_cp576_tnp580_ms36960_double_lbn_r1_W10_20231129_150204                                   
IMeCOft    double     4   4   576     96      672     36960   14     2   2   -       -    N     -       1   10   IMeCOFT4_nf4_cp576_tnp672_ms36960_double_lbn_r1_W10_20231129_150204                                 
SPKft      double     4   4   576     4       580     36960   13     2   2   18480   22   N     -       1   10   SPKFT4_nf4_cp576_tnp580_ms36960_double_lbn_r1_W10_20231129_150204                                   
IMeCOft    double     8   0   576     192     768     36960   16     2   2   -       -    N     -       1   10   IMeCOFT8_nf0_cp576_tnp768_ms36960_double_lbn_r1_W10_20231129_150205                                 
SPKft      double     8   0   576     8       584     36960   13     2   2   18480   22   N     -       1   10   SPKFT8_nf0_cp576_tnp584_ms36960_double_lbn_r1_W10_20231129_150205                                   
IMeCOft    double     8   8   576     192     768     36960   16     2   2   -       -    N     -       1   10   IMeCOFT8_nf8_cp576_tnp768_ms36960_double_lbn_r1_W10_20231129_150205                                 
SPKft      double     8   8   576     8       584     36960   13     2   2   18480   22   N     -       1   10   SPKFT8_nf8_cp576_tnp584_ms36960_double_lbn_r1_W10_20231129_150205                                   
IMeCO      single     -   -   576     0       576     36960   12     -   -   -       -    Y     24      1   10   IMeCOFT0_cp576_tnp576_ms36960_single_lby_r1_W10_20231129_150205                                     
SPK        single     -   -   576     0       576     36960   12     -   -   -       -    Y     24      1   10   SPKFT0_cp576_tnp576_ms36960_single_lby_r1_W10_20231129_150205                                       
IMeCOft    single     1   0   576     24      600     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT1_nf0_cp576_tnp600_ms36960_single_lby_r1_W10_20231129_150205                                 
SPKft      single     1   0   576     1       577     36960   13     2   2   18480   22   Y     23      1   10   SPKFT1_nf0_cp576_tnp577_ms36960_single_lby_r1_W10_20231129_150206                                   
IMeCOft    single     1   1   576     24      600     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT1_nf1_cp576_tnp600_ms36960_single_lby_r1_W10_20231129_150206                                 
SPKft      single     1   1   576     1       577     36960   13     2   2   18480   22   Y     23      1   10   SPKFT1_nf1_cp576_tnp577_ms36960_single_lby_r1_W10_20231129_150206                                   
IMeCOft    single     2   0   576     48      624     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT2_nf0_cp576_tnp624_ms36960_single_lby_r1_W10_20231129_150206                                 
SPKft      single     2   0   576     2       578     36960   13     2   2   18480   22   Y     23      1   10   SPKFT2_nf0_cp576_tnp578_ms36960_single_lby_r1_W10_20231129_150206                                   
IMeCOft    single     2   2   576     48      624     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT2_nf2_cp576_tnp624_ms36960_single_lby_r1_W10_20231129_150206                                 
SPKft      single     2   2   576     2       578     36960   13     2   2   18480   22   Y     23      1   10   SPKFT2_nf2_cp576_tnp578_ms36960_single_lby_r1_W10_20231129_150206                                   
IMeCOft    single     4   0   576     96      672     36960   14     2   2   -       -    Y     24      1   10   IMeCOFT4_nf0_cp576_tnp672_ms36960_single_lby_r1_W10_20231129_150207                                 
SPKft      single     4   0   576     4       580     36960   13     2   2   18480   22   Y     23      1   10   SPKFT4_nf0_cp576_tnp580_ms36960_single_lby_r1_W10_20231129_150207                                   
IMeCOft    single     4   4   576     96      672     36960   14     2   2   -       -    Y     24      1   10   IMeCOFT4_nf4_cp576_tnp672_ms36960_single_lby_r1_W10_20231129_150207                                 
SPKft      single     4   4   576     4       580     36960   13     2   2   18480   22   Y     23      1   10   SPKFT4_nf4_cp576_tnp580_ms36960_single_lby_r1_W10_20231129_150207                                   
IMeCOft    single     8   0   576     192     768     36960   16     2   2   -       -    Y     24      1   10   IMeCOFT8_nf0_cp576_tnp768_ms36960_single_lby_r1_W10_20231129_150207                                 
SPKft      single     8   0   576     8       584     36960   13     2   2   18480   22   Y     23      1   10   SPKFT8_nf0_cp576_tnp584_ms36960_single_lby_r1_W10_20231129_150207                                   
IMeCOft    single     8   8   576     192     768     36960   16     2   2   -       -    Y     24      1   10   IMeCOFT8_nf8_cp576_tnp768_ms36960_single_lby_r1_W10_20231129_150207                                 
SPKft      single     8   8   576     8       584     36960   13     2   2   18480   22   Y     23      1   10   SPKFT8_nf8_cp576_tnp584_ms36960_single_lby_r1_W10_20231129_150208                                   
IMeCO      double     -   -   576     0       576     36960   12     -   -   -       -    Y     24      1   10   IMeCOFT0_cp576_tnp576_ms36960_double_lby_r1_W10_20231129_150208                                     
SPK        double     -   -   576     0       576     36960   12     -   -   -       -    Y     24      1   10   SPKFT0_cp576_tnp576_ms36960_double_lby_r1_W10_20231129_150208                                       
IMeCOft    double     1   0   576     24      600     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT1_nf0_cp576_tnp600_ms36960_double_lby_r1_W10_20231129_150208                                 
SPKft      double     1   0   576     1       577     36960   13     2   2   18480   22   Y     23      1   10   SPKFT1_nf0_cp576_tnp577_ms36960_double_lby_r1_W10_20231129_150208                                   
IMeCOft    double     1   1   576     24      600     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT1_nf1_cp576_tnp600_ms36960_double_lby_r1_W10_20231129_150208                                 
SPKft      double     1   1   576     1       577     36960   13     2   2   18480   22   Y     23      1   10   SPKFT1_nf1_cp576_tnp577_ms36960_double_lby_r1_W10_20231129_150208                                   
IMeCOft    double     2   0   576     48      624     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT2_nf0_cp576_tnp624_ms36960_double_lby_r1_W10_20231129_150209                                 
SPKft      double     2   0   576     2       578     36960   13     2   2   18480   22   Y     23      1   10   SPKFT2_nf0_cp576_tnp578_ms36960_double_lby_r1_W10_20231129_150209                                   
IMeCOft    double     2   2   576     48      624     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT2_nf2_cp576_tnp624_ms36960_double_lby_r1_W10_20231129_150209                                 
SPKft      double     2   2   576     2       578     36960   13     2   2   18480   22   Y     23      1   10   SPKFT2_nf2_cp576_tnp578_ms36960_double_lby_r1_W10_20231129_150209                                   
IMeCOft    double     4   0   576     96      672     36960   14     2   2   -       -    Y     24      1   10   IMeCOFT4_nf0_cp576_tnp672_ms36960_double_lby_r1_W10_20231129_150209                                 
SPKft      double     4   0   576     4       580     36960   13     2   2   18480   22   Y     23      1   10   SPKFT4_nf0_cp576_tnp580_ms36960_double_lby_r1_W10_20231129_150209                                   
IMeCOft    double     4   4   576     96      672     36960   14     2   2   -       -    Y     24      1   10   IMeCOFT4_nf4_cp576_tnp672_ms36960_double_lby_r1_W10_20231129_150209                                 
SPKft      double     4   4   576     4       580     36960   13     2   2   18480   22   Y     23      1   10   SPKFT4_nf4_cp576_tnp580_ms36960_double_lby_r1_W10_20231129_150210                                   
IMeCOft    double     8   0   576     192     768     36960   16     2   2   -       -    Y     24      1   10   IMeCOFT8_nf0_cp576_tnp768_ms36960_double_lby_r1_W10_20231129_150210                                 
SPKft      double     8   0   576     8       584     36960   13     2   2   18480   22   Y     23      1   10   SPKFT8_nf0_cp576_tnp584_ms36960_double_lby_r1_W10_20231129_150210                                   
IMeCOft    double     8   8   576     192     768     36960   16     2   2   -       -    Y     24      1   10   IMeCOFT8_nf8_cp576_tnp768_ms36960_double_lby_r1_W10_20231129_150210                                 
SPKft      double     8   8   576     8       584     36960   13     2   2   18480   22   Y     23      1   10   SPKFT8_nf8_cp576_tnp584_ms36960_double_lby_r1_W10_20231129_150210                                   
