ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCO      single     -   -   576     0       576     5280    12     -   -   -       -    N     -       1   3    IMeCOFT0_cp576_tnp576_ms5280_single_lbn_r1_W3_20231123_005134                                       
SPK        single     -   -   576     0       576     5280    12     -   -   -       -    N     -       1   3    SPKFT0_cp576_tnp576_ms5280_single_lbn_r1_W3_20231123_005134                                         
IMeCOft    single     1   0   576     24      600     5280    13     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp576_tnp600_ms5280_single_lbn_r1_W3_20231123_005134                                   
SPKft      single     1   0   576     1       577     5280    13     2   2   2640    22   N     -       1   3    SPKFT1_nf0_cp576_tnp577_ms5280_single_lbn_r1_W3_20231123_005134                                     
IMeCOft    single     1   1   576     24      600     5280    13     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp576_tnp600_ms5280_single_lbn_r1_W3_20231123_005134                                   
SPKft      single     1   1   576     1       577     5280    13     2   2   2640    22   N     -       1   3    SPKFT1_nf1_cp576_tnp577_ms5280_single_lbn_r1_W3_20231123_005134                                     
IMeCOft    single     2   0   576     48      624     5280    13     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp576_tnp624_ms5280_single_lbn_r1_W3_20231123_005134                                   
SPKft      single     2   0   576     2       578     5280    13     2   2   2640    22   N     -       1   3    SPKFT2_nf0_cp576_tnp578_ms5280_single_lbn_r1_W3_20231123_005135                                     
IMeCOft    single     2   2   576     48      624     5280    13     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp576_tnp624_ms5280_single_lbn_r1_W3_20231123_005135                                   
SPKft      single     2   2   576     2       578     5280    13     2   2   2640    22   N     -       1   3    SPKFT2_nf2_cp576_tnp578_ms5280_single_lbn_r1_W3_20231123_005135                                     
IMeCOft    single     4   0   576     96      672     5280    14     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp576_tnp672_ms5280_single_lbn_r1_W3_20231123_005135                                   
SPKft      single     4   0   576     4       580     5280    13     2   2   2640    22   N     -       1   3    SPKFT4_nf0_cp576_tnp580_ms5280_single_lbn_r1_W3_20231123_005135                                     
IMeCOft    single     4   4   576     96      672     5280    14     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp576_tnp672_ms5280_single_lbn_r1_W3_20231123_005135                                   
SPKft      single     4   4   576     4       580     5280    13     2   2   2640    22   N     -       1   3    SPKFT4_nf4_cp576_tnp580_ms5280_single_lbn_r1_W3_20231123_005135                                     
IMeCOft    single     8   0   576     192     768     5280    16     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp576_tnp768_ms5280_single_lbn_r1_W3_20231123_005136                                   
SPKft      single     8   0   576     8       584     5280    13     2   2   2640    22   N     -       1   3    SPKFT8_nf0_cp576_tnp584_ms5280_single_lbn_r1_W3_20231123_005136                                     
IMeCOft    single     8   8   576     192     768     5280    16     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp576_tnp768_ms5280_single_lbn_r1_W3_20231123_005136                                   
SPKft      single     8   8   576     8       584     5280    13     2   2   2640    22   N     -       1   3    SPKFT8_nf8_cp576_tnp584_ms5280_single_lbn_r1_W3_20231123_005136                                     
IMeCO      double     -   -   576     0       576     5280    12     -   -   -       -    N     -       1   3    IMeCOFT0_cp576_tnp576_ms5280_double_lbn_r1_W3_20231123_005136                                       
SPK        double     -   -   576     0       576     5280    12     -   -   -       -    N     -       1   3    SPKFT0_cp576_tnp576_ms5280_double_lbn_r1_W3_20231123_005136                                         
IMeCOft    double     1   0   576     24      600     5280    13     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp576_tnp600_ms5280_double_lbn_r1_W3_20231123_005136                                   
SPKft      double     1   0   576     1       577     5280    13     2   2   2640    22   N     -       1   3    SPKFT1_nf0_cp576_tnp577_ms5280_double_lbn_r1_W3_20231123_005136                                     
IMeCOft    double     1   1   576     24      600     5280    13     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp576_tnp600_ms5280_double_lbn_r1_W3_20231123_005137                                   
SPKft      double     1   1   576     1       577     5280    13     2   2   2640    22   N     -       1   3    SPKFT1_nf1_cp576_tnp577_ms5280_double_lbn_r1_W3_20231123_005137                                     
IMeCOft    double     2   0   576     48      624     5280    13     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp576_tnp624_ms5280_double_lbn_r1_W3_20231123_005137                                   
SPKft      double     2   0   576     2       578     5280    13     2   2   2640    22   N     -       1   3    SPKFT2_nf0_cp576_tnp578_ms5280_double_lbn_r1_W3_20231123_005137                                     
IMeCOft    double     2   2   576     48      624     5280    13     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp576_tnp624_ms5280_double_lbn_r1_W3_20231123_005137                                   
SPKft      double     2   2   576     2       578     5280    13     2   2   2640    22   N     -       1   3    SPKFT2_nf2_cp576_tnp578_ms5280_double_lbn_r1_W3_20231123_005137                                     
IMeCOft    double     4   0   576     96      672     5280    14     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp576_tnp672_ms5280_double_lbn_r1_W3_20231123_005137                                   
SPKft      double     4   0   576     4       580     5280    13     2   2   2640    22   N     -       1   3    SPKFT4_nf0_cp576_tnp580_ms5280_double_lbn_r1_W3_20231123_005138                                     
IMeCOft    double     4   4   576     96      672     5280    14     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp576_tnp672_ms5280_double_lbn_r1_W3_20231123_005138                                   
SPKft      double     4   4   576     4       580     5280    13     2   2   2640    22   N     -       1   3    SPKFT4_nf4_cp576_tnp580_ms5280_double_lbn_r1_W3_20231123_005138                                     
IMeCOft    double     8   0   576     192     768     5280    16     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp576_tnp768_ms5280_double_lbn_r1_W3_20231123_005138                                   
SPKft      double     8   0   576     8       584     5280    13     2   2   2640    22   N     -       1   3    SPKFT8_nf0_cp576_tnp584_ms5280_double_lbn_r1_W3_20231123_005138                                     
IMeCOft    double     8   8   576     192     768     5280    16     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp576_tnp768_ms5280_double_lbn_r1_W3_20231123_005138                                   
SPKft      double     8   8   576     8       584     5280    13     2   2   2640    22   N     -       1   3    SPKFT8_nf8_cp576_tnp584_ms5280_double_lbn_r1_W3_20231123_005138                                     
IMeCO      single     -   -   576     0       576     5280    12     -   -   -       -    Y     24      1   3    IMeCOFT0_cp576_tnp576_ms5280_single_lby_r1_W3_20231123_005138                                       
SPK        single     -   -   576     0       576     5280    12     -   -   -       -    Y     24      1   3    SPKFT0_cp576_tnp576_ms5280_single_lby_r1_W3_20231123_005139                                         
IMeCOft    single     1   0   576     24      600     5280    13     2   2   -       -    Y     24      1   3    IMeCOFT1_nf0_cp576_tnp600_ms5280_single_lby_r1_W3_20231123_005139                                   
SPKft      single     1   0   576     1       577     5280    13     2   2   2640    22   Y     23      1   3    SPKFT1_nf0_cp576_tnp577_ms5280_single_lby_r1_W3_20231123_005139                                     
IMeCOft    single     1   1   576     24      600     5280    13     2   2   -       -    Y     24      1   3    IMeCOFT1_nf1_cp576_tnp600_ms5280_single_lby_r1_W3_20231123_005139                                   
SPKft      single     1   1   576     1       577     5280    13     2   2   2640    22   Y     23      1   3    SPKFT1_nf1_cp576_tnp577_ms5280_single_lby_r1_W3_20231123_005139                                     
IMeCOft    single     2   0   576     48      624     5280    13     2   2   -       -    Y     24      1   3    IMeCOFT2_nf0_cp576_tnp624_ms5280_single_lby_r1_W3_20231123_005139                                   
SPKft      single     2   0   576     2       578     5280    13     2   2   2640    22   Y     23      1   3    SPKFT2_nf0_cp576_tnp578_ms5280_single_lby_r1_W3_20231123_005139                                     
IMeCOft    single     2   2   576     48      624     5280    13     2   2   -       -    Y     24      1   3    IMeCOFT2_nf2_cp576_tnp624_ms5280_single_lby_r1_W3_20231123_005140                                   
SPKft      single     2   2   576     2       578     5280    13     2   2   2640    22   Y     23      1   3    SPKFT2_nf2_cp576_tnp578_ms5280_single_lby_r1_W3_20231123_005140                                     
IMeCOft    single     4   0   576     96      672     5280    14     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp576_tnp672_ms5280_single_lby_r1_W3_20231123_005140                                   
SPKft      single     4   0   576     4       580     5280    13     2   2   2640    22   Y     23      1   3    SPKFT4_nf0_cp576_tnp580_ms5280_single_lby_r1_W3_20231123_005140                                     
IMeCOft    single     4   4   576     96      672     5280    14     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp576_tnp672_ms5280_single_lby_r1_W3_20231123_005140                                   
SPKft      single     4   4   576     4       580     5280    13     2   2   2640    22   Y     23      1   3    SPKFT4_nf4_cp576_tnp580_ms5280_single_lby_r1_W3_20231123_005140                                     
IMeCOft    single     8   0   576     192     768     5280    16     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp576_tnp768_ms5280_single_lby_r1_W3_20231123_005140                                   
SPKft      single     8   0   576     8       584     5280    13     2   2   2640    22   Y     23      1   3    SPKFT8_nf0_cp576_tnp584_ms5280_single_lby_r1_W3_20231123_005141                                     
IMeCOft    single     8   8   576     192     768     5280    16     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp576_tnp768_ms5280_single_lby_r1_W3_20231123_005141                                   
SPKft      single     8   8   576     8       584     5280    13     2   2   2640    22   Y     23      1   3    SPKFT8_nf8_cp576_tnp584_ms5280_single_lby_r1_W3_20231123_005141                                     
IMeCO      double     -   -   576     0       576     5280    12     -   -   -       -    Y     24      1   3    IMeCOFT0_cp576_tnp576_ms5280_double_lby_r1_W3_20231123_005141                                       
SPK        double     -   -   576     0       576     5280    12     -   -   -       -    Y     24      1   3    SPKFT0_cp576_tnp576_ms5280_double_lby_r1_W3_20231123_005141                                         
IMeCOft    double     1   0   576     24      600     5280    13     2   2   -       -    Y     24      1   3    IMeCOFT1_nf0_cp576_tnp600_ms5280_double_lby_r1_W3_20231123_005141                                   
SPKft      double     1   0   576     1       577     5280    13     2   2   2640    22   Y     23      1   3    SPKFT1_nf0_cp576_tnp577_ms5280_double_lby_r1_W3_20231123_005141                                     
IMeCOft    double     1   1   576     24      600     5280    13     2   2   -       -    Y     24      1   3    IMeCOFT1_nf1_cp576_tnp600_ms5280_double_lby_r1_W3_20231123_005141                                   
SPKft      double     1   1   576     1       577     5280    13     2   2   2640    22   Y     23      1   3    SPKFT1_nf1_cp576_tnp577_ms5280_double_lby_r1_W3_20231123_005142                                     
IMeCOft    double     2   0   576     48      624     5280    13     2   2   -       -    Y     24      1   3    IMeCOFT2_nf0_cp576_tnp624_ms5280_double_lby_r1_W3_20231123_005142                                   
SPKft      double     2   0   576     2       578     5280    13     2   2   2640    22   Y     23      1   3    SPKFT2_nf0_cp576_tnp578_ms5280_double_lby_r1_W3_20231123_005142                                     
IMeCOft    double     2   2   576     48      624     5280    13     2   2   -       -    Y     24      1   3    IMeCOFT2_nf2_cp576_tnp624_ms5280_double_lby_r1_W3_20231123_005142                                   
SPKft      double     2   2   576     2       578     5280    13     2   2   2640    22   Y     23      1   3    SPKFT2_nf2_cp576_tnp578_ms5280_double_lby_r1_W3_20231123_005142                                     
IMeCOft    double     4   0   576     96      672     5280    14     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp576_tnp672_ms5280_double_lby_r1_W3_20231123_005142                                   
SPKft      double     4   0   576     4       580     5280    13     2   2   2640    22   Y     23      1   3    SPKFT4_nf0_cp576_tnp580_ms5280_double_lby_r1_W3_20231123_005142                                     
IMeCOft    double     4   4   576     96      672     5280    14     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp576_tnp672_ms5280_double_lby_r1_W3_20231123_005143                                   
SPKft      double     4   4   576     4       580     5280    13     2   2   2640    22   Y     23      1   3    SPKFT4_nf4_cp576_tnp580_ms5280_double_lby_r1_W3_20231123_005143                                     
IMeCOft    double     8   0   576     192     768     5280    16     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp576_tnp768_ms5280_double_lby_r1_W3_20231123_005143                                   
SPKft      double     8   0   576     8       584     5280    13     2   2   2640    22   Y     23      1   3    SPKFT8_nf0_cp576_tnp584_ms5280_double_lby_r1_W3_20231123_005143                                     
IMeCOft    double     8   8   576     192     768     5280    16     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp576_tnp768_ms5280_double_lby_r1_W3_20231123_005143                                   
SPKft      double     8   8   576     8       584     5280    13     2   2   2640    22   Y     23      1   3    SPKFT8_nf8_cp576_tnp584_ms5280_double_lby_r1_W3_20231123_005143                                     
IMeCO      single     -   -   576     0       576     10560   12     -   -   -       -    N     -       1   3    IMeCOFT0_cp576_tnp576_ms10560_single_lbn_r1_W3_20231123_005143                                      
SPK        single     -   -   576     0       576     10560   12     -   -   -       -    N     -       1   3    SPKFT0_cp576_tnp576_ms10560_single_lbn_r1_W3_20231123_005143                                        
IMeCOft    single     1   0   576     24      600     10560   13     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp576_tnp600_ms10560_single_lbn_r1_W3_20231123_005144                                  
SPKft      single     1   0   576     1       577     10560   13     2   2   5280    22   N     -       1   3    SPKFT1_nf0_cp576_tnp577_ms10560_single_lbn_r1_W3_20231123_005144                                    
IMeCOft    single     1   1   576     24      600     10560   13     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp576_tnp600_ms10560_single_lbn_r1_W3_20231123_005144                                  
SPKft      single     1   1   576     1       577     10560   13     2   2   5280    22   N     -       1   3    SPKFT1_nf1_cp576_tnp577_ms10560_single_lbn_r1_W3_20231123_005144                                    
IMeCOft    single     2   0   576     48      624     10560   13     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp576_tnp624_ms10560_single_lbn_r1_W3_20231123_005144                                  
SPKft      single     2   0   576     2       578     10560   13     2   2   5280    22   N     -       1   3    SPKFT2_nf0_cp576_tnp578_ms10560_single_lbn_r1_W3_20231123_005144                                    
IMeCOft    single     2   2   576     48      624     10560   13     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp576_tnp624_ms10560_single_lbn_r1_W3_20231123_005144                                  
SPKft      single     2   2   576     2       578     10560   13     2   2   5280    22   N     -       1   3    SPKFT2_nf2_cp576_tnp578_ms10560_single_lbn_r1_W3_20231123_005145                                    
IMeCOft    single     4   0   576     96      672     10560   14     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp576_tnp672_ms10560_single_lbn_r1_W3_20231123_005145                                  
SPKft      single     4   0   576     4       580     10560   13     2   2   5280    22   N     -       1   3    SPKFT4_nf0_cp576_tnp580_ms10560_single_lbn_r1_W3_20231123_005145                                    
IMeCOft    single     4   4   576     96      672     10560   14     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp576_tnp672_ms10560_single_lbn_r1_W3_20231123_005145                                  
SPKft      single     4   4   576     4       580     10560   13     2   2   5280    22   N     -       1   3    SPKFT4_nf4_cp576_tnp580_ms10560_single_lbn_r1_W3_20231123_005145                                    
IMeCOft    single     8   0   576     192     768     10560   16     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp576_tnp768_ms10560_single_lbn_r1_W3_20231123_005145                                  
SPKft      single     8   0   576     8       584     10560   13     2   2   5280    22   N     -       1   3    SPKFT8_nf0_cp576_tnp584_ms10560_single_lbn_r1_W3_20231123_005145                                    
IMeCOft    single     8   8   576     192     768     10560   16     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp576_tnp768_ms10560_single_lbn_r1_W3_20231123_005145                                  
SPKft      single     8   8   576     8       584     10560   13     2   2   5280    22   N     -       1   3    SPKFT8_nf8_cp576_tnp584_ms10560_single_lbn_r1_W3_20231123_005146                                    
IMeCO      double     -   -   576     0       576     10560   12     -   -   -       -    N     -       1   3    IMeCOFT0_cp576_tnp576_ms10560_double_lbn_r1_W3_20231123_005146                                      
SPK        double     -   -   576     0       576     10560   12     -   -   -       -    N     -       1   3    SPKFT0_cp576_tnp576_ms10560_double_lbn_r1_W3_20231123_005146                                        
IMeCOft    double     1   0   576     24      600     10560   13     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp576_tnp600_ms10560_double_lbn_r1_W3_20231123_005146                                  
SPKft      double     1   0   576     1       577     10560   13     2   2   5280    22   N     -       1   3    SPKFT1_nf0_cp576_tnp577_ms10560_double_lbn_r1_W3_20231123_005146                                    
IMeCOft    double     1   1   576     24      600     10560   13     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp576_tnp600_ms10560_double_lbn_r1_W3_20231123_005146                                  
SPKft      double     1   1   576     1       577     10560   13     2   2   5280    22   N     -       1   3    SPKFT1_nf1_cp576_tnp577_ms10560_double_lbn_r1_W3_20231123_005146                                    
IMeCOft    double     2   0   576     48      624     10560   13     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp576_tnp624_ms10560_double_lbn_r1_W3_20231123_005146                                  
SPKft      double     2   0   576     2       578     10560   13     2   2   5280    22   N     -       1   3    SPKFT2_nf0_cp576_tnp578_ms10560_double_lbn_r1_W3_20231123_005147                                    
IMeCOft    double     2   2   576     48      624     10560   13     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp576_tnp624_ms10560_double_lbn_r1_W3_20231123_005147                                  
SPKft      double     2   2   576     2       578     10560   13     2   2   5280    22   N     -       1   3    SPKFT2_nf2_cp576_tnp578_ms10560_double_lbn_r1_W3_20231123_005147                                    
IMeCOft    double     4   0   576     96      672     10560   14     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp576_tnp672_ms10560_double_lbn_r1_W3_20231123_005147                                  
SPKft      double     4   0   576     4       580     10560   13     2   2   5280    22   N     -       1   3    SPKFT4_nf0_cp576_tnp580_ms10560_double_lbn_r1_W3_20231123_005147                                    
IMeCOft    double     4   4   576     96      672     10560   14     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp576_tnp672_ms10560_double_lbn_r1_W3_20231123_005147                                  
SPKft      double     4   4   576     4       580     10560   13     2   2   5280    22   N     -       1   3    SPKFT4_nf4_cp576_tnp580_ms10560_double_lbn_r1_W3_20231123_005147                                    
IMeCOft    double     8   0   576     192     768     10560   16     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp576_tnp768_ms10560_double_lbn_r1_W3_20231123_005148                                  
SPKft      double     8   0   576     8       584     10560   13     2   2   5280    22   N     -       1   3    SPKFT8_nf0_cp576_tnp584_ms10560_double_lbn_r1_W3_20231123_005148                                    
IMeCOft    double     8   8   576     192     768     10560   16     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp576_tnp768_ms10560_double_lbn_r1_W3_20231123_005148                                  
SPKft      double     8   8   576     8       584     10560   13     2   2   5280    22   N     -       1   3    SPKFT8_nf8_cp576_tnp584_ms10560_double_lbn_r1_W3_20231123_005148                                    
IMeCO      single     -   -   576     0       576     10560   12     -   -   -       -    Y     24      1   3    IMeCOFT0_cp576_tnp576_ms10560_single_lby_r1_W3_20231123_005148                                      
SPK        single     -   -   576     0       576     10560   12     -   -   -       -    Y     24      1   3    SPKFT0_cp576_tnp576_ms10560_single_lby_r1_W3_20231123_005148                                        
IMeCOft    single     1   0   576     24      600     10560   13     2   2   -       -    Y     24      1   3    IMeCOFT1_nf0_cp576_tnp600_ms10560_single_lby_r1_W3_20231123_005148                                  
SPKft      single     1   0   576     1       577     10560   13     2   2   5280    22   Y     23      1   3    SPKFT1_nf0_cp576_tnp577_ms10560_single_lby_r1_W3_20231123_005149                                    
IMeCOft    single     1   1   576     24      600     10560   13     2   2   -       -    Y     24      1   3    IMeCOFT1_nf1_cp576_tnp600_ms10560_single_lby_r1_W3_20231123_005149                                  
SPKft      single     1   1   576     1       577     10560   13     2   2   5280    22   Y     23      1   3    SPKFT1_nf1_cp576_tnp577_ms10560_single_lby_r1_W3_20231123_005149                                    
IMeCOft    single     2   0   576     48      624     10560   13     2   2   -       -    Y     24      1   3    IMeCOFT2_nf0_cp576_tnp624_ms10560_single_lby_r1_W3_20231123_005149                                  
SPKft      single     2   0   576     2       578     10560   13     2   2   5280    22   Y     23      1   3    SPKFT2_nf0_cp576_tnp578_ms10560_single_lby_r1_W3_20231123_005149                                    
IMeCOft    single     2   2   576     48      624     10560   13     2   2   -       -    Y     24      1   3    IMeCOFT2_nf2_cp576_tnp624_ms10560_single_lby_r1_W3_20231123_005149                                  
SPKft      single     2   2   576     2       578     10560   13     2   2   5280    22   Y     23      1   3    SPKFT2_nf2_cp576_tnp578_ms10560_single_lby_r1_W3_20231123_005149                                    
IMeCOft    single     4   0   576     96      672     10560   14     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp576_tnp672_ms10560_single_lby_r1_W3_20231123_005149                                  
SPKft      single     4   0   576     4       580     10560   13     2   2   5280    22   Y     23      1   3    SPKFT4_nf0_cp576_tnp580_ms10560_single_lby_r1_W3_20231123_005150                                    
IMeCOft    single     4   4   576     96      672     10560   14     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp576_tnp672_ms10560_single_lby_r1_W3_20231123_005150                                  
SPKft      single     4   4   576     4       580     10560   13     2   2   5280    22   Y     23      1   3    SPKFT4_nf4_cp576_tnp580_ms10560_single_lby_r1_W3_20231123_005150                                    
IMeCOft    single     8   0   576     192     768     10560   16     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp576_tnp768_ms10560_single_lby_r1_W3_20231123_005150                                  
SPKft      single     8   0   576     8       584     10560   13     2   2   5280    22   Y     23      1   3    SPKFT8_nf0_cp576_tnp584_ms10560_single_lby_r1_W3_20231123_005150                                    
IMeCOft    single     8   8   576     192     768     10560   16     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp576_tnp768_ms10560_single_lby_r1_W3_20231123_005150                                  
SPKft      single     8   8   576     8       584     10560   13     2   2   5280    22   Y     23      1   3    SPKFT8_nf8_cp576_tnp584_ms10560_single_lby_r1_W3_20231123_005150                                    
IMeCO      double     -   -   576     0       576     10560   12     -   -   -       -    Y     24      1   3    IMeCOFT0_cp576_tnp576_ms10560_double_lby_r1_W3_20231123_005151                                      
SPK        double     -   -   576     0       576     10560   12     -   -   -       -    Y     24      1   3    SPKFT0_cp576_tnp576_ms10560_double_lby_r1_W3_20231123_005151                                        
IMeCOft    double     1   0   576     24      600     10560   13     2   2   -       -    Y     24      1   3    IMeCOFT1_nf0_cp576_tnp600_ms10560_double_lby_r1_W3_20231123_005151                                  
SPKft      double     1   0   576     1       577     10560   13     2   2   5280    22   Y     23      1   3    SPKFT1_nf0_cp576_tnp577_ms10560_double_lby_r1_W3_20231123_005151                                    
IMeCOft    double     1   1   576     24      600     10560   13     2   2   -       -    Y     24      1   3    IMeCOFT1_nf1_cp576_tnp600_ms10560_double_lby_r1_W3_20231123_005151                                  
SPKft      double     1   1   576     1       577     10560   13     2   2   5280    22   Y     23      1   3    SPKFT1_nf1_cp576_tnp577_ms10560_double_lby_r1_W3_20231123_005151                                    
IMeCOft    double     2   0   576     48      624     10560   13     2   2   -       -    Y     24      1   3    IMeCOFT2_nf0_cp576_tnp624_ms10560_double_lby_r1_W3_20231123_005151                                  
SPKft      double     2   0   576     2       578     10560   13     2   2   5280    22   Y     23      1   3    SPKFT2_nf0_cp576_tnp578_ms10560_double_lby_r1_W3_20231123_005151                                    
IMeCOft    double     2   2   576     48      624     10560   13     2   2   -       -    Y     24      1   3    IMeCOFT2_nf2_cp576_tnp624_ms10560_double_lby_r1_W3_20231123_005152                                  
SPKft      double     2   2   576     2       578     10560   13     2   2   5280    22   Y     23      1   3    SPKFT2_nf2_cp576_tnp578_ms10560_double_lby_r1_W3_20231123_005152                                    
IMeCOft    double     4   0   576     96      672     10560   14     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp576_tnp672_ms10560_double_lby_r1_W3_20231123_005152                                  
SPKft      double     4   0   576     4       580     10560   13     2   2   5280    22   Y     23      1   3    SPKFT4_nf0_cp576_tnp580_ms10560_double_lby_r1_W3_20231123_005152                                    
IMeCOft    double     4   4   576     96      672     10560   14     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp576_tnp672_ms10560_double_lby_r1_W3_20231123_005152                                  
SPKft      double     4   4   576     4       580     10560   13     2   2   5280    22   Y     23      1   3    SPKFT4_nf4_cp576_tnp580_ms10560_double_lby_r1_W3_20231123_005152                                    
IMeCOft    double     8   0   576     192     768     10560   16     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp576_tnp768_ms10560_double_lby_r1_W3_20231123_005152                                  
SPKft      double     8   0   576     8       584     10560   13     2   2   5280    22   Y     23      1   3    SPKFT8_nf0_cp576_tnp584_ms10560_double_lby_r1_W3_20231123_005153                                    
IMeCOft    double     8   8   576     192     768     10560   16     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp576_tnp768_ms10560_double_lby_r1_W3_20231123_005153                                  
SPKft      double     8   8   576     8       584     10560   13     2   2   5280    22   Y     23      1   3    SPKFT8_nf8_cp576_tnp584_ms10560_double_lby_r1_W3_20231123_005153                                    
IMeCO      single     -   -   576     0       576     15840   12     -   -   -       -    N     -       1   3    IMeCOFT0_cp576_tnp576_ms15840_single_lbn_r1_W3_20231123_005153                                      
SPK        single     -   -   576     0       576     15840   12     -   -   -       -    N     -       1   3    SPKFT0_cp576_tnp576_ms15840_single_lbn_r1_W3_20231123_005153                                        
IMeCOft    single     1   0   576     24      600     15840   13     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp576_tnp600_ms15840_single_lbn_r1_W3_20231123_005153                                  
SPKft      single     1   0   576     1       577     15840   13     2   2   7920    22   N     -       1   3    SPKFT1_nf0_cp576_tnp577_ms15840_single_lbn_r1_W3_20231123_005153                                    
IMeCOft    single     1   1   576     24      600     15840   13     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp576_tnp600_ms15840_single_lbn_r1_W3_20231123_005153                                  
SPKft      single     1   1   576     1       577     15840   13     2   2   7920    22   N     -       1   3    SPKFT1_nf1_cp576_tnp577_ms15840_single_lbn_r1_W3_20231123_005154                                    
IMeCOft    single     2   0   576     48      624     15840   13     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp576_tnp624_ms15840_single_lbn_r1_W3_20231123_005154                                  
SPKft      single     2   0   576     2       578     15840   13     2   2   7920    22   N     -       1   3    SPKFT2_nf0_cp576_tnp578_ms15840_single_lbn_r1_W3_20231123_005154                                    
IMeCOft    single     2   2   576     48      624     15840   13     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp576_tnp624_ms15840_single_lbn_r1_W3_20231123_005154                                  
SPKft      single     2   2   576     2       578     15840   13     2   2   7920    22   N     -       1   3    SPKFT2_nf2_cp576_tnp578_ms15840_single_lbn_r1_W3_20231123_005154                                    
IMeCOft    single     4   0   576     96      672     15840   14     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp576_tnp672_ms15840_single_lbn_r1_W3_20231123_005154                                  
SPKft      single     4   0   576     4       580     15840   13     2   2   7920    22   N     -       1   3    SPKFT4_nf0_cp576_tnp580_ms15840_single_lbn_r1_W3_20231123_005154                                    
IMeCOft    single     4   4   576     96      672     15840   14     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp576_tnp672_ms15840_single_lbn_r1_W3_20231123_005155                                  
SPKft      single     4   4   576     4       580     15840   13     2   2   7920    22   N     -       1   3    SPKFT4_nf4_cp576_tnp580_ms15840_single_lbn_r1_W3_20231123_005155                                    
IMeCOft    single     8   0   576     192     768     15840   16     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp576_tnp768_ms15840_single_lbn_r1_W3_20231123_005155                                  
SPKft      single     8   0   576     8       584     15840   13     2   2   7920    22   N     -       1   3    SPKFT8_nf0_cp576_tnp584_ms15840_single_lbn_r1_W3_20231123_005155                                    
