jobid	nodename	tempo	timestamp_measure	sys_power	cpu_power	mem_power	sys_util	cpu_util	mem_util	io_util	amb_temp	cpu1_temp	cpu2_temp	exh_temp	sysairflow	fan1a	fan1b	fan2a	fan2b	fan3a	fan3b	fan4a	fan4b	fan5a	fan5b	dcenergy	note	delta_e
901234	cresco6x276	Wed  6 Dec 16:01:50 CET 2023	1701874910	80.00	50.00	7.00	0.00	0.00	0.00	0.00	17.00	28.00	23.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	212.47256		0.00002
901234	cresco6x146	Wed  6 Dec 16:01:51 CET 2023	1701874911	130.00	100.00	10.00	0.00	0.00	0.00	0.00	18.00	37.00	35.00	35.00	13.00	7040.00000	7040.00000	9600.00000	9984.00000	9472.00000	0.00000	9472.00000	9984.00000	7040.00000	7168.00000	71.78053		0.00004
901234	cresco6x146	Wed  6 Dec 16:01:49 CET 2023	1701874909	150.00	110.00	14.00	0.00	0.00	0.00	0.00	18.00	37.00	35.00	35.00	13.00	7040.00000	7040.00000	9600.00000	9984.00000	9472.00000	0.00000	9472.00000	9984.00000	7040.00000	7168.00000	71.78049		0.00010
901234	cresco6x276	Wed  6 Dec 16:01:49 CET 2023	1701874909	230.00	190.00	17.00	0.00	0.00	0.00	0.00	17.00	28.00	23.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	212.47254		0.00009
901234	cresco6x146	Wed  6 Dec 16:01:48 CET 2023	1701874908	130.00	100.00	10.00	0.00	0.00	0.00	0.00	18.00	37.00	35.00	35.00	13.00	7040.00000	7040.00000	9600.00000	9984.00000	9472.00000	0.00000	9472.00000	9984.00000	7040.00000	7168.00000	71.78039		0.00004
901234	cresco6x276	Wed  6 Dec 16:01:48 CET 2023	1701874908	80.00	50.00	7.00	0.00	0.00	0.00	0.00	17.00	28.00	23.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	212.47245		0.00003
901234	cresco6x146	Wed  6 Dec 16:01:46 CET 2023	1701874906	130.00	100.00	10.00	0.00	0.00	0.00	0.00	18.00	37.00	35.00	35.00	13.00	7040.00000	7040.00000	9600.00000	9984.00000	9472.00000	0.00000	9472.00000	9984.00000	7040.00000	7168.00000	71.78035		0.00007
901234	cresco6x276	Wed  6 Dec 16:01:46 CET 2023	1701874906	80.00	50.00	7.00	0.00	0.00	0.00	0.00	17.00	28.00	23.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	212.47242		0.00002
901234	cresco6x146	Wed  6 Dec 16:01:45 CET 2023	1701874905	130.00	100.00	10.00	0.00	0.00	0.00	0.00	18.00	37.00	35.00	35.00	13.00	6912.00000	6912.00000	9344.00000	9856.00000	9344.00000	0.00000	9344.00000	9856.00000	6912.00000	6912.00000	71.78028		0.00004
901234	cresco6x276	Wed  6 Dec 16:01:45 CET 2023	1701874905	80.00	50.00	7.00	0.00	0.00	0.00	0.00	17.00	28.00	23.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	212.47240		0.00004
901234	cresco6x146	Wed  6 Dec 16:01:43 CET 2023	1701874903	130.00	100.00	10.00	0.00	0.00	0.00	0.00	18.00	37.00	35.00	35.00	13.00	6912.00000	6912.00000	9344.00000	9856.00000	9344.00000	0.00000	9344.00000	9856.00000	6912.00000	6912.00000	71.78024		0.00000
901234	cresco6x276	Wed  6 Dec 16:01:43 CET 2023	1701874903	80.00	50.00	7.00	0.00	0.00	0.00	0.00	17.00	28.00	23.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	212.47236		0.00000
901235	cresco6x196	Wed  6 Dec 16:02:30 CET 2023	1701874950	130.00	90.00	8.00	65.00	8.00	1.00	0.00	18.00	38.00	34.00	27.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8320.00000	8832.00000	6144.00000	6272.00000	218.13134		0.00004
