ALGORITHM;FT;NFT;PREC;CPROCS;SPROCS;TPROCS;MATSIZE;REP;WTIME;NODES;BALANCE;NUMxSOCK;RUNTIME_S;RUNTIME;NRE;NODO;EN_TOT_SOCK0_IN;EN_TOT_SOCK0_FIN;EN_TOT_SOCK1_IN;	EN_TOT_SOCK1_FIN;EN_DRAM_SOCK0_IN;EN_DRAM_SOCK0_FIN;EN_DRAM_SOCK1_IN;EN_DRAM_SOCK1_FIN;JOB NAME;
SPK;4;4;single;100;4;104;21120;1;20;3;y;18;20;0h 0m 20s;1.40903127193450928;cresco6x138; 261790888346;950133004;158955639276;160351332175; 41469005923;41599058723;38019605944; 38136169836;SPKFT4_nf4_cp100_tnp104_ms21120_single_lby_r1_W20_20231121_222711
SPK;4;4;single;100;4;104;21120;1;20;3;y;18;20;0h 0m 20s;1.40903127193450928;cresco6x177; 59322367116;60685060954;235078771060;236394762869; 55223355935;55343460629;62392532551; 62506953448;SPKFT4_nf4_cp100_tnp104_ms21120_single_lby_r1_W20_20231121_222711
SPK;4;4;single;100;4;104;21120;1;20;3;y;18;20;0h 0m 20s;1.40903127193450928;cresco6x203; 56251608742;57367770313;154935380952;156321476463; 20799112444;20916917838;61126050969; 61252287382;SPKFT4_nf4_cp100_tnp104_ms21120_single_lby_r1_W20_20231121_222711
SPK;1;1;single;100;1;101;21120;1;20;3;y;17;21;0h 0m 21s;1.40903127193450928;cresco6x309; 95205276964;96588208849;10863734517;12252247931; 50201335251;50333038524;61217287240; 61326874224;SPKFT1_nf1_cp100_tnp101_ms21120_single_lby_r1_W20_20231121_222710
SPK;1;1;single;100;1;101;21120;1;20;3;y;17;21;0h 0m 21s;1.40903127193450928;cresco6x138; 203346159791;204613869009;93635221291;94982188424; 35150919714;35278922100;30173938834; 30284300733;SPKFT1_nf1_cp100_tnp101_ms21120_single_lby_r1_W20_20231121_222710
SPK;1;1;single;100;1;101;21120;1;20;3;y;17;21;0h 0m 21s;1.40903127193450928;cresco6x327; 151082949591;152348823303;212854964367;214166694712; 48313865164;48424696727;58119075383; 58210759669;SPKFT1_nf1_cp100_tnp101_ms21120_single_lby_r1_W20_20231121_222710
SPK;1;0;single;100;1;101;21120;1;20;3;y;17;22;0h 0m 23s;0.00076481926953420;cresco6x138; 193574814749;194853072769;82332281660;83695748323; 34258513952;34386768314;29060669830; 29175879779;SPKFT1_nf0_cp100_tnp101_ms21120_single_lby_r1_W20_20231121_222709
SPK;1;0;single;100;1;101;21120;1;20;3;y;17;22;0h 0m 23s;0.00076481926953420;cresco6x328; 132295169136;133605532236;237886822831;239242656336; 58936491928;59056680420;28238466726; 28342982617;SPKFT1_nf0_cp100_tnp101_ms21120_single_lby_r1_W20_20231121_222709
SPK;1;0;single;100;1;101;21120;1;20;3;y;17;22;0h 0m 23s;0.00076481926953420;cresco6x309; 89128695352;90473210892;4105590075;5503718149; 49275105978;49403815606;60721387327; 60827455694;SPKFT1_nf0_cp100_tnp101_ms21120_single_lby_r1_W20_20231121_222709
SPK;8;8;single;100;8;108;21120;1;20;3;y;18;26;0h 0m 26s;1.40903127193450928;cresco6x188; 152086671448;153450011463;108621503544;109939092212; 34776277550;34899351744;48884702518; 49003501908;SPKFT8_nf8_cp100_tnp108_ms21120_single_lby_r1_W20_20231121_222711
