ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
SPKft      double     1   0   256     1       257     42240   6      2   2   21120   24   Y     22      1   40   SPKFT1_nf0_cp256_tnp257_ms42240_double_lby_r1_W40_20231226_165127                                   
IMeCOft    double     1   1   256     16      272     42240   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf1_cp256_tnp272_ms42240_double_lby_r1_W40_20231226_165128                                 
SPKft      double     1   1   256     1       257     42240   6      2   2   21120   24   Y     22      1   40   SPKFT1_nf1_cp256_tnp257_ms42240_double_lby_r1_W40_20231226_165128                                   
IMeCOft    single     1   0   256     16      272     36960   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf0_cp256_tnp272_ms36960_single_lbn_r1_W40_20231226_165128                                 
SPKft      single     1   0   256     1       257     36960   6      2   2   18480   22   N     -       1   40   SPKFT1_nf0_cp256_tnp257_ms36960_single_lbn_r1_W40_20231226_165128                                   
IMeCOft    single     1   1   256     16      272     36960   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf1_cp256_tnp272_ms36960_single_lbn_r1_W40_20231226_165128                                 
SPKft      single     1   1   256     1       257     36960   6      2   2   18480   22   N     -       1   40   SPKFT1_nf1_cp256_tnp257_ms36960_single_lbn_r1_W40_20231226_165128                                   
IMeCOft    double     1   0   256     16      272     36960   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf0_cp256_tnp272_ms36960_double_lbn_r1_W40_20231226_165128                                 
SPKft      double     1   0   256     1       257     36960   6      2   2   18480   22   N     -       1   40   SPKFT1_nf0_cp256_tnp257_ms36960_double_lbn_r1_W40_20231226_165128                                   
IMeCOft    double     1   1   256     16      272     36960   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf1_cp256_tnp272_ms36960_double_lbn_r1_W40_20231226_165129                                 
SPKft      double     1   1   256     1       257     36960   6      2   2   18480   22   N     -       1   40   SPKFT1_nf1_cp256_tnp257_ms36960_double_lbn_r1_W40_20231226_165129                                   
IMeCOft    single     1   0   256     16      272     36960   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf0_cp256_tnp272_ms36960_single_lby_r1_W40_20231226_165129                                 
SPKft      single     1   0   256     1       257     36960   6      2   2   18480   22   Y     22      1   40   SPKFT1_nf0_cp256_tnp257_ms36960_single_lby_r1_W40_20231226_165129                                   
IMeCOft    single     1   1   256     16      272     36960   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf1_cp256_tnp272_ms36960_single_lby_r1_W40_20231226_165129                                 
SPKft      single     1   1   256     1       257     36960   6      2   2   18480   22   Y     22      1   40   SPKFT1_nf1_cp256_tnp257_ms36960_single_lby_r1_W40_20231226_165129                                   
IMeCOft    double     1   0   256     16      272     36960   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf0_cp256_tnp272_ms36960_double_lby_r1_W40_20231226_165130                                 
SPKft      double     1   0   256     1       257     36960   6      2   2   18480   22   Y     22      1   40   SPKFT1_nf0_cp256_tnp257_ms36960_double_lby_r1_W40_20231226_165130                                   
IMeCOft    double     1   1   256     16      272     36960   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf1_cp256_tnp272_ms36960_double_lby_r1_W40_20231226_165130                                 
SPKft      double     1   1   256     1       257     36960   6      2   2   18480   22   Y     22      1   40   SPKFT1_nf1_cp256_tnp257_ms36960_double_lby_r1_W40_20231226_165130                                   
IMeCOft    single     1   0   256     16      272     31680   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf0_cp256_tnp272_ms31680_single_lbn_r1_W40_20231226_165130                                 
SPKft      single     1   0   256     1       257     31680   6      2   2   15840   22   N     -       1   40   SPKFT1_nf0_cp256_tnp257_ms31680_single_lbn_r1_W40_20231226_165130                                   
IMeCOft    single     1   1   256     16      272     31680   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf1_cp256_tnp272_ms31680_single_lbn_r1_W40_20231226_165130                                 
SPKft      single     1   1   256     1       257     31680   6      2   2   15840   22   N     -       1   40   SPKFT1_nf1_cp256_tnp257_ms31680_single_lbn_r1_W40_20231226_165131                                   
IMeCOft    double     1   0   256     16      272     31680   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf0_cp256_tnp272_ms31680_double_lbn_r1_W40_20231226_165131                                 
SPKft      double     1   0   256     1       257     31680   6      2   2   15840   22   N     -       1   40   SPKFT1_nf0_cp256_tnp257_ms31680_double_lbn_r1_W40_20231226_165131                                   
IMeCOft    double     1   1   256     16      272     31680   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf1_cp256_tnp272_ms31680_double_lbn_r1_W40_20231226_165131                                 
SPKft      double     1   1   256     1       257     31680   6      2   2   15840   22   N     -       1   40   SPKFT1_nf1_cp256_tnp257_ms31680_double_lbn_r1_W40_20231226_165131                                   
IMeCOft    single     1   0   256     16      272     31680   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf0_cp256_tnp272_ms31680_single_lby_r1_W40_20231226_165131                                 
SPKft      single     1   0   256     1       257     31680   6      2   2   15840   22   Y     22      1   40   SPKFT1_nf0_cp256_tnp257_ms31680_single_lby_r1_W40_20231226_165131                                   
IMeCOft    single     1   1   256     16      272     31680   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf1_cp256_tnp272_ms31680_single_lby_r1_W40_20231226_165132                                 
SPKft      single     1   1   256     1       257     31680   6      2   2   15840   22   Y     22      1   40   SPKFT1_nf1_cp256_tnp257_ms31680_single_lby_r1_W40_20231226_165132                                   
IMeCOft    double     1   0   256     16      272     31680   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf0_cp256_tnp272_ms31680_double_lby_r1_W40_20231226_165132                                 
SPKft      double     1   0   256     1       257     31680   6      2   2   15840   22   Y     22      1   40   SPKFT1_nf0_cp256_tnp257_ms31680_double_lby_r1_W40_20231226_165132                                   
IMeCOft    double     1   1   256     16      272     31680   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf1_cp256_tnp272_ms31680_double_lby_r1_W40_20231226_165132                                 
SPKft      double     1   1   256     1       257     31680   6      2   2   15840   22   Y     22      1   40   SPKFT1_nf1_cp256_tnp257_ms31680_double_lby_r1_W40_20231226_165132                                   
IMeCO      single     -   -   256     0       256     42240   6      -   -   -       -    N     -       1   40   IMeCOFT0_cp256_tnp256_ms42240_single_lbn_r1_W40_20231226_165132                                     
SPK        single     -   -   256     0       256     42240   6      -   -   -       -    N     -       1   40   SPKFT0_cp256_tnp256_ms42240_single_lbn_r1_W40_20231226_165132                                       
IMeCO      double     -   -   256     0       256     42240   6      -   -   -       -    N     -       1   40   IMeCOFT0_cp256_tnp256_ms42240_double_lbn_r1_W40_20231226_165133                                     
SPK        double     -   -   256     0       256     42240   6      -   -   -       -    N     -       1   40   SPKFT0_cp256_tnp256_ms42240_double_lbn_r1_W40_20231226_165133                                       
IMeCO      single     -   -   256     0       256     42240   6      -   -   -       -    Y     22      1   40   IMeCOFT0_cp256_tnp256_ms42240_single_lby_r1_W40_20231226_165133                                     
SPK        single     -   -   256     0       256     42240   6      -   -   -       -    Y     22      1   40   SPKFT0_cp256_tnp256_ms42240_single_lby_r1_W40_20231226_165133                                       
IMeCO      double     -   -   256     0       256     42240   6      -   -   -       -    Y     22      1   40   IMeCOFT0_cp256_tnp256_ms42240_double_lby_r1_W40_20231226_165133                                     
SPK        double     -   -   256     0       256     42240   6      -   -   -       -    Y     22      1   40   SPKFT0_cp256_tnp256_ms42240_double_lby_r1_W40_20231226_165133                                       
IMeCO      single     -   -   256     0       256     36960   6      -   -   -       -    N     -       1   40   IMeCOFT0_cp256_tnp256_ms36960_single_lbn_r1_W40_20231226_165133                                     
SPK        single     -   -   256     0       256     36960   6      -   -   -       -    N     -       1   40   SPKFT0_cp256_tnp256_ms36960_single_lbn_r1_W40_20231226_165133                                       
IMeCO      double     -   -   256     0       256     36960   6      -   -   -       -    N     -       1   40   IMeCOFT0_cp256_tnp256_ms36960_double_lbn_r1_W40_20231226_165133                                     
SPK        double     -   -   256     0       256     36960   6      -   -   -       -    N     -       1   40   SPKFT0_cp256_tnp256_ms36960_double_lbn_r1_W40_20231226_165134                                       
IMeCO      single     -   -   256     0       256     36960   6      -   -   -       -    Y     22      1   40   IMeCOFT0_cp256_tnp256_ms36960_single_lby_r1_W40_20231226_165134                                     
SPK        single     -   -   256     0       256     36960   6      -   -   -       -    Y     22      1   40   SPKFT0_cp256_tnp256_ms36960_single_lby_r1_W40_20231226_165134                                       
IMeCO      double     -   -   256     0       256     36960   6      -   -   -       -    Y     22      1   40   IMeCOFT0_cp256_tnp256_ms36960_double_lby_r1_W40_20231226_165134                                     
SPK        double     -   -   256     0       256     36960   6      -   -   -       -    Y     22      1   40   SPKFT0_cp256_tnp256_ms36960_double_lby_r1_W40_20231226_165134                                       
IMeCO      single     -   -   256     0       256     31680   6      -   -   -       -    N     -       1   40   IMeCOFT0_cp256_tnp256_ms31680_single_lbn_r1_W40_20231226_165134                                     
SPK        single     -   -   256     0       256     31680   6      -   -   -       -    N     -       1   40   SPKFT0_cp256_tnp256_ms31680_single_lbn_r1_W40_20231226_165134                                       
IMeCO      double     -   -   256     0       256     31680   6      -   -   -       -    N     -       1   40   IMeCOFT0_cp256_tnp256_ms31680_double_lbn_r1_W40_20231226_165134                                     
SPK        double     -   -   256     0       256     31680   6      -   -   -       -    N     -       1   40   SPKFT0_cp256_tnp256_ms31680_double_lbn_r1_W40_20231226_165134                                       
IMeCO      single     -   -   256     0       256     31680   6      -   -   -       -    Y     22      1   40   IMeCOFT0_cp256_tnp256_ms31680_single_lby_r1_W40_20231226_165135                                     
SPK        single     -   -   256     0       256     31680   6      -   -   -       -    Y     22      1   40   SPKFT0_cp256_tnp256_ms31680_single_lby_r1_W40_20231226_165135                                       
IMeCO      double     -   -   256     0       256     31680   6      -   -   -       -    Y     22      1   40   IMeCOFT0_cp256_tnp256_ms31680_double_lby_r1_W40_20231226_165135                                     
SPK        double     -   -   256     0       256     31680   6      -   -   -       -    Y     22      1   40   SPKFT0_cp256_tnp256_ms31680_double_lby_r1_W40_20231226_165135                                       
