jobid,energy_from_delta_e,energy_from_subtraction,mean_sys_power,max_sys_power,energy_equal,error_code,runtime,matrix_size,precision,balanced,rank_assignment,number_of_nodes,total_proc,algorithm,mean_sys_power_from_delta_e
880168,0.139420,0.139420,844.966443,950,True,0.000000,589.000000,26400.000000,double,y,s,3.000000,120.000000,IMeCO,852.142615
880169,0.011850,0.011850,702.833333,870,True,-99.000000,54.000000,26400.000000,double,y,s,3.000000,102.000000,SPK,790.000000
880170,0.180030,0.180030,921.647727,1030,True,0.000000,697.000000,26400.000000,double,y,f,3.000000,140.000000,IMeCO,929.853659
880171,0.012930,0.012930,712.575758,880,True,0.000000,59.000000,26400.000000,double,y,s,3.000000,104.000000,SPK,788.949153
880172,0.173550,0.173550,889.701280,970,True,0.000000,696.000000,26400.000000,double,y,f,3.000000,140.000000,IMeCO,897.672414
880173,0.012520,0.012520,702.153846,850,True,-99.000000,59.000000,26400.000000,double,y,s,3.000000,104.000000,SPK,763.932203
880174,0.218750,0.218750,1159.764359,1290,True,0.000000,672.000000,26400.000000,double,y,s,4.000000,180.000000,IMeCO,1171.875000
880175,0.012520,0.012520,731.290323,880,True,0.000000,56.000000,26400.000000,double,y,s,3.000000,108.000000,SPK,804.857143
880176,0.218230,0.218230,1160.548148,1280,True,0.000000,668.000000,26400.000000,double,y,s,4.000000,180.000000,IMeCO,1176.089820
880177,0.013720,0.013720,737.058824,890,True,-99.000000,62.000000,26400.000000,double,y,s,3.000000,108.000000,SPK,796.645161
880178,0.035550,0.035550,894.444444,1110,True,0.000000,138.000000,21120.000000,single,y,f,3.000000,144.000000,IMeCO,927.391304
880179,0.004640,0.004640,618.148148,1000,True,0.000000,21.000000,21120.000000,single,y,f,3.000000,144.000000,SPK,795.428571
880180,0.033220,0.033220,1032.844828,1290,True,0.000000,109.000000,21120.000000,single,y,s,4.000000,156.000000,IMeCO,1097.174312
880181,0.005550,0.005550,774.814815,1120,True,0.000000,20.000000,21120.000000,single,y,s,4.000000,145.000000,SPK,999.000000
880182,0.033370,0.033370,1032.905983,1290,True,0.000000,110.000000,21120.000000,single,y,s,4.000000,156.000000,IMeCO,1092.109091
880183,0.005300,0.005300,750.000000,1130,True,-99.000000,19.000000,21120.000000,single,y,s,4.000000,145.000000,SPK,1004.210526
880184,0.034930,0.034930,1069.152542,1320,True,0.000000,111.000000,21120.000000,single,y,s,4.000000,168.000000,IMeCO,1132.864865
880185,0.004870,0.004870,705.000000,1120,True,0.000000,19.000000,21120.000000,single,y,s,4.000000,146.000000,SPK,922.736842
880186,0.035630,0.035630,1073.361345,1340,True,0.000000,113.000000,21120.000000,single,y,s,4.000000,168.000000,IMeCO,1135.115044
880187,0.005750,0.005750,748.620690,1120,True,-99.000000,22.000000,21120.000000,single,y,s,4.000000,146.000000,SPK,940.909091
880188,0.044900,0.044900,1159.214286,1400,True,0.000000,134.000000,21120.000000,single,y,f,4.000000,192.000000,IMeCO,1206.268657
880189,0.005470,0.005470,740.370370,1130,True,0.000000,20.000000,21120.000000,single,y,s,4.000000,148.000000,SPK,984.600000
880190,0.043110,0.043110,1149.264706,1400,True,0.000000,129.000000,21120.000000,single,y,f,4.000000,192.000000,IMeCO,1203.069767
880191,0.005210,0.005210,771.200000,1150,True,-99.000000,18.000000,21120.000000,single,y,s,4.000000,148.000000,SPK,1042.000000
880192,0.055630,0.055630,1455.652174,1770,True,0.000000,131.000000,21120.000000,single,y,f,5.000000,240.000000,IMeCO,1528.763359
880193,0.005240,0.005240,760.769231,1160,True,0.000000,19.000000,21120.000000,single,y,s,4.000000,152.000000,SPK,992.842105
880194,0.055820,0.055820,1452.446043,1770,True,0.000000,132.000000,21120.000000,single,y,f,5.000000,240.000000,IMeCO,1522.363636
880195,0.005430,0.005430,762.307692,1160,True,-99.000000,20.000000,21120.000000,single,y,s,4.000000,152.000000,SPK,977.400000
880196,0.065510,0.065510,880.706320,1000,True,0.000000,262.000000,21120.000000,double,y,f,3.000000,144.000000,IMeCO,900.137405
880197,0.008000,0.008000,710.731707,1030,True,0.000000,35.000000,21120.000000,double,y,f,3.000000,144.000000,SPK,822.857143
880198,0.079410,0.079410,1036.086957,1170,True,0.000000,270.000000,21120.000000,double,y,s,4.000000,156.000000,IMeCO,1058.800000
880199,0.008950,0.008950,868.157895,1170,True,0.000000,31.000000,21120.000000,double,y,s,4.000000,145.000000,SPK,1039.354839
880200,0.066880,0.066880,1084.639640,1240,True,0.000000,216.000000,21120.000000,double,y,s,4.000000,156.000000,IMeCO,1114.666667
880201,0.008220,0.008220,827.777778,1200,True,-99.000000,28.000000,21120.000000,double,y,s,4.000000,145.000000,SPK,1056.857143
880202,0.073040,0.073040,1103.529412,1270,True,0.000000,232.000000,21120.000000,double,y,s,4.000000,168.000000,IMeCO,1133.379310
880203,0.008280,0.008280,841.944444,1180,True,0.000000,29.000000,21120.000000,double,y,s,4.000000,146.000000,SPK,1027.862069
880204,0.071480,0.071480,1093.829787,1270,True,0.000000,229.000000,21120.000000,double,y,s,4.000000,168.000000,IMeCO,1123.703057
880205,0.008040,0.008040,852.571429,1170,True,-99.000000,29.000000,21120.000000,double,y,s,4.000000,146.000000,SPK,998.068966
880206,0.086540,0.086540,1152.518519,1310,True,0.000000,264.000000,21120.000000,double,y,f,4.000000,192.000000,IMeCO,1180.090909
880207,0.008070,0.008070,825.555556,1170,True,0.000000,29.000000,21120.000000,double,y,s,4.000000,148.000000,SPK,1001.793103
880208,0.086180,0.086180,1157.434944,1310,True,0.000000,262.000000,21120.000000,double,y,f,4.000000,192.000000,IMeCO,1184.152672
880209,0.007570,0.007570,887.812500,1210,True,-99.000000,25.000000,21120.000000,double,y,s,4.000000,148.000000,SPK,1090.080000
880210,0.114250,0.114250,1477.562724,1670,True,0.000000,273.000000,21120.000000,double,y,f,5.000000,240.000000,IMeCO,1506.593407
880211,0.008860,0.008860,897.567568,1200,True,0.000000,30.000000,21120.000000,double,y,s,4.000000,152.000000,SPK,1063.200000
880212,0.110090,0.110090,1455.845588,1650,True,0.000000,266.000000,21120.000000,double,y,f,5.000000,240.000000,IMeCO,1489.939850
880213,0.008600,0.008600,879.722222,1220,True,-99.000000,30.000000,21120.000000,double,y,s,4.000000,152.000000,SPK,1032.000000
880214,0.068620,0.068620,935.719697,1110,True,0.000000,257.000000,26400.000000,single,y,f,3.000000,144.000000,IMeCO,961.214008
880215,0.007030,0.007030,721.111111,1050,True,0.000000,29.000000,26400.000000,single,y,f,3.000000,144.000000,SPK,872.689655
880216,0.067020,0.067020,1110.000000,1320,True,0.000000,211.000000,26400.000000,single,y,s,4.000000,156.000000,IMeCO,1143.469194
880217,0.008250,0.008250,846.666667,1130,True,0.000000,29.000000,26400.000000,single,y,s,4.000000,145.000000,SPK,1024.137931
880218,0.066390,0.066390,1108.604651,1320,True,0.000000,209.000000,26400.000000,single,y,s,4.000000,156.000000,IMeCO,1143.559809
880219,0.007950,0.007950,853.529412,1150,True,-99.000000,28.000000,26400.000000,single,y,s,4.000000,145.000000,SPK,1022.142857
880220,0.072040,0.072040,1145.374449,1350,True,0.000000,222.000000,26400.000000,single,y,s,4.000000,168.000000,IMeCO,1168.216216
880221,0.007850,0.007850,826.285714,1130,True,0.000000,28.000000,26400.000000,single,y,s,4.000000,146.000000,SPK,1009.285714
880222,0.070320,0.070320,1113.903509,1310,True,0.000000,222.000000,26400.000000,single,y,s,4.000000,168.000000,IMeCO,1140.324324
880223,0.007700,0.007700,811.714286,1100,True,-99.000000,28.000000,26400.000000,single,y,s,4.000000,146.000000,SPK,990.000000
880224,0.086340,0.086340,1169.660377,1370,True,0.000000,258.000000,26400.000000,single,y,f,4.000000,192.000000,IMeCO,1204.744186
880225,0.008220,0.008220,840.833333,1130,True,0.000000,30.000000,26400.000000,single,y,s,4.000000,148.000000,SPK,986.400000
880226,0.087800,0.087800,1193.007519,1400,True,0.000000,259.000000,26400.000000,single,y,f,4.000000,192.000000,IMeCO,1220.386100
880227,0.007940,0.007940,822.857143,1150,True,-99.000000,28.000000,26400.000000,single,y,s,4.000000,148.000000,SPK,1020.857143
880228,0.113670,0.113670,1536.591760,1780,True,0.000000,260.000000,26400.000000,single,y,f,5.000000,240.000000,IMeCO,1573.892308
880229,0.009750,0.009750,885.500000,1180,True,0.000000,34.000000,26400.000000,single,y,s,4.000000,152.000000,SPK,1032.352941
880230,0.113730,0.113730,1532.883895,1790,True,0.000000,261.000000,26400.000000,single,y,f,5.000000,240.000000,IMeCO,1568.689655
880231,0.008330,0.008330,846.388889,1180,True,-99.000000,29.000000,26400.000000,single,y,s,4.000000,152.000000,SPK,1034.068966
880232,0.133810,0.133810,914.315589,1030,True,0.000000,519.000000,26400.000000,double,y,f,3.000000,144.000000,IMeCO,928.161850
880233,0.012800,0.012800,807.586207,1060,True,0.000000,52.000000,26400.000000,double,y,f,3.000000,144.000000,SPK,886.153846
880234,0.139760,0.139760,1131.640449,1270,True,0.000000,439.000000,26400.000000,double,y,s,4.000000,156.000000,IMeCO,1146.095672
880235,0.013760,0.013760,944.339623,1200,True,0.000000,47.000000,26400.000000,double,y,s,4.000000,145.000000,SPK,1053.957447
880236,0.138310,0.138310,1135.000000,1300,True,0.000000,433.000000,26400.000000,double,y,s,4.000000,156.000000,IMeCO,1149.921478
880237,0.014930,0.014930,955.438596,1190,True,-99.000000,52.000000,26400.000000,double,y,s,4.000000,145.000000,SPK,1033.615385
880238,0.146680,0.146680,1153.180828,1300,True,0.000000,452.000000,26400.000000,double,y,s,4.000000,168.000000,IMeCO,1168.247788
880239,0.014820,0.014820,945.789474,1180,True,0.000000,51.000000,26400.000000,double,y,s,4.000000,146.000000,SPK,1046.117647
880240,0.144180,0.144180,1153.008850,1290,True,0.000000,446.000000,26400.000000,double,y,s,4.000000,168.000000,IMeCO,1163.784753
880241,0.013670,0.013670,919.444444,1180,True,-99.000000,47.000000,26400.000000,double,y,s,4.000000,146.000000,SPK,1047.063830
880242,0.174050,0.174050,1211.833977,1340,True,0.000000,512.000000,26400.000000,double,y,f,4.000000,192.000000,IMeCO,1223.789062
880243,0.013620,0.013620,924.528302,1180,True,0.000000,46.000000,26400.000000,double,y,s,4.000000,148.000000,SPK,1065.913043
880244,0.177320,0.177320,1204.328922,1350,True,0.000000,522.000000,26400.000000,double,y,f,4.000000,192.000000,IMeCO,1222.896552
880245,0.013600,0.013600,956.666667,1180,True,-99.000000,45.000000,26400.000000,double,y,s,4.000000,148.000000,SPK,1088.000000
880246,0.217680,0.217680,1512.658960,1690,True,0.000000,512.000000,26400.000000,double,y,f,5.000000,240.000000,IMeCO,1530.562500
880247,0.013790,0.013790,916.181818,1160,True,0.000000,48.000000,26400.000000,double,y,s,4.000000,152.000000,SPK,1034.250000
880248,0.225750,0.225750,1518.299065,1700,True,0.000000,529.000000,26400.000000,double,y,f,5.000000,240.000000,IMeCO,1536.294896
880249,0.015150,0.015150,955.172414,1210,True,-99.000000,52.000000,26400.000000,double,y,s,4.000000,152.000000,SPK,1048.846154
881210,0.003800,0.003800,860.000000,1540,True,0.000000,10.000000,5280.000000,single,n,f,6.000000,256.000000,IMeCO,1368.000000
881211,0.003340,0.003340,794.375000,1200,True,0.000000,10.000000,5280.000000,single,n,f,6.000000,256.000000,SPK,1202.400000
881212,0.003670,0.003670,792.941176,1610,True,0.000000,10.000000,5280.000000,single,n,f,6.000000,272.000000,IMeCO,1321.200000
881213,0.003530,0.003530,841.875000,1320,True,0.000000,9.000000,5280.000000,single,n,f,6.000000,257.000000,SPK,1412.000000
881214,0.003520,0.003520,841.875000,1570,True,0.000000,10.000000,5280.000000,single,n,f,6.000000,272.000000,IMeCO,1267.200000
881215,0.003450,0.003450,819.375000,1390,True,-99.000000,10.000000,5280.000000,single,n,f,6.000000,257.000000,SPK,1242.000000
881216,0.003730,0.003730,790.588235,1430,True,0.000000,10.000000,5280.000000,single,n,f,6.000000,288.000000,IMeCO,1342.800000
881217,0.003230,0.003230,732.352941,1360,True,0.000000,10.000000,5280.000000,single,n,f,6.000000,258.000000,SPK,1162.800000
881218,0.003450,0.003450,833.750000,1440,True,0.000000,9.000000,5280.000000,single,n,f,6.000000,288.000000,IMeCO,1380.000000
881219,0.003400,0.003400,809.375000,1440,True,-99.000000,10.000000,5280.000000,single,n,f,6.000000,258.000000,SPK,1224.000000
881220,0.004760,0.004760,1051.176471,1710,True,0.000000,10.000000,5280.000000,single,n,f,7.000000,320.000000,IMeCO,1713.600000
881221,0.003110,0.003110,771.875000,1400,True,0.000000,10.000000,5280.000000,single,n,f,6.000000,260.000000,SPK,1119.600000
881222,0.003870,0.003870,875.882353,1610,True,0.000000,10.000000,5280.000000,single,n,f,7.000000,320.000000,IMeCO,1393.200000
881223,0.003480,0.003480,830.625000,1330,True,-99.000000,9.000000,5280.000000,single,n,f,6.000000,260.000000,SPK,1392.000000
881224,0.004910,0.004910,1094.705882,2130,True,0.000000,11.000000,5280.000000,single,n,f,8.000000,384.000000,IMeCO,1606.909091
881225,0.003030,0.003030,697.500000,1320,True,0.000000,9.000000,5280.000000,single,n,f,6.000000,264.000000,SPK,1212.000000
881226,0.004770,0.004770,1162.500000,2120,True,0.000000,10.000000,5280.000000,single,n,f,8.000000,384.000000,IMeCO,1717.200000
881227,0.003210,0.003210,798.750000,1300,True,-99.000000,10.000000,5280.000000,single,n,f,6.000000,264.000000,SPK,1155.600000
881228,0.003850,0.003850,833.333333,1640,True,0.000000,11.000000,5280.000000,double,n,f,6.000000,256.000000,IMeCO,1260.000000
881229,0.003470,0.003470,866.250000,1480,True,0.000000,9.000000,5280.000000,double,n,f,6.000000,256.000000,SPK,1388.000000
881230,0.003310,0.003310,796.250000,1480,True,0.000000,10.000000,5280.000000,double,n,f,6.000000,272.000000,IMeCO,1191.600000
881231,0.003210,0.003210,793.125000,1380,True,0.000000,10.000000,5280.000000,double,n,f,6.000000,257.000000,SPK,1155.600000
881232,0.003430,0.003430,827.500000,1520,True,0.000000,11.000000,5280.000000,double,n,f,6.000000,272.000000,IMeCO,1122.545455
881233,0.003600,0.003600,850.000000,1500,True,-99.000000,10.000000,5280.000000,double,n,f,6.000000,257.000000,SPK,1296.000000
881234,0.003670,0.003670,829.375000,1470,True,0.000000,11.000000,5280.000000,double,n,f,6.000000,288.000000,IMeCO,1201.090909
881235,0.003480,0.003480,797.647059,1430,True,0.000000,10.000000,5280.000000,double,n,f,6.000000,258.000000,SPK,1252.800000
881236,0.003600,0.003600,816.470588,1690,True,0.000000,10.000000,5280.000000,double,n,f,6.000000,288.000000,IMeCO,1296.000000
881237,0.004170,0.004170,902.352941,1500,True,-99.000000,12.000000,5280.000000,double,n,f,6.000000,258.000000,SPK,1251.000000
881238,0.003850,0.003850,898.235294,1680,True,0.000000,10.000000,5280.000000,double,n,f,7.000000,320.000000,IMeCO,1386.000000
881239,0.003310,0.003310,803.750000,1430,True,0.000000,10.000000,5280.000000,double,n,f,6.000000,260.000000,SPK,1191.600000
881240,0.003980,0.003980,933.125000,1870,True,0.000000,10.000000,5280.000000,double,n,f,7.000000,320.000000,IMeCO,1432.800000
881241,0.003510,0.003510,836.875000,1300,True,-99.000000,9.000000,5280.000000,double,n,f,6.000000,260.000000,SPK,1404.000000
881242,0.004880,0.004880,1058.823529,2200,True,0.000000,10.000000,5280.000000,double,n,f,8.000000,384.000000,IMeCO,1756.800000
881243,0.003310,0.003310,780.588235,1460,True,0.000000,10.000000,5280.000000,double,n,f,6.000000,264.000000,SPK,1191.600000
881244,0.004860,0.004860,1056.470588,2130,True,0.000000,10.000000,5280.000000,double,n,f,8.000000,384.000000,IMeCO,1749.600000
881245,0.003710,0.003710,836.470588,1380,True,-99.000000,11.000000,5280.000000,double,n,f,6.000000,264.000000,SPK,1214.181818
881246,0.003160,0.003160,729.375000,1480,True,0.000000,10.000000,5280.000000,single,y,s,6.000000,256.000000,IMeCO,1137.600000
881247,0.003340,0.003340,765.882353,1460,True,0.000000,11.000000,5280.000000,single,y,s,6.000000,256.000000,SPK,1093.090909
881248,0.003170,0.003170,758.750000,1370,True,0.000000,10.000000,5280.000000,single,y,s,6.000000,272.000000,IMeCO,1141.200000
881249,0.003100,0.003100,769.375000,1390,True,0.000000,9.000000,5280.000000,single,y,s,6.000000,257.000000,SPK,1240.000000
881250,0.003220,0.003220,753.125000,1390,True,0.000000,10.000000,5280.000000,single,y,s,6.000000,272.000000,IMeCO,1159.200000
881251,0.002950,0.002950,718.750000,1300,True,-99.000000,9.000000,5280.000000,single,y,s,6.000000,257.000000,SPK,1180.000000
881252,0.003570,0.003570,822.941176,1550,True,0.000000,10.000000,5280.000000,single,y,f,6.000000,288.000000,IMeCO,1285.200000
881253,0.003250,0.003250,779.375000,1420,True,0.000000,9.000000,5280.000000,single,y,s,6.000000,258.000000,SPK,1300.000000
881254,0.003810,0.003810,831.111111,1590,True,0.000000,11.000000,5280.000000,single,y,f,6.000000,288.000000,IMeCO,1246.909091
881255,0.003290,0.003290,770.625000,1420,True,-99.000000,9.000000,5280.000000,single,y,s,6.000000,258.000000,SPK,1316.000000
881256,0.003800,0.003800,905.625000,1800,True,0.000000,9.000000,5280.000000,single,y,s,7.000000,320.000000,IMeCO,1520.000000
881257,0.003360,0.003360,821.250000,1310,True,0.000000,8.000000,5280.000000,single,y,s,6.000000,260.000000,SPK,1512.000000
881258,0.003700,0.003700,893.125000,1520,True,0.000000,9.000000,5280.000000,single,y,s,7.000000,320.000000,IMeCO,1480.000000
881259,0.003490,0.003490,814.705882,1580,True,-99.000000,10.000000,5280.000000,single,y,s,6.000000,260.000000,SPK,1256.400000
881260,0.004620,0.004620,1056.250000,1940,True,0.000000,10.000000,5280.000000,single,y,f,8.000000,384.000000,IMeCO,1663.200000
881261,0.003050,0.003050,771.333333,1540,True,0.000000,8.000000,5280.000000,single,y,s,6.000000,264.000000,SPK,1372.500000
881262,0.004450,0.004450,1092.500000,1950,True,0.000000,10.000000,5280.000000,single,y,f,8.000000,384.000000,IMeCO,1602.000000
881263,0.002830,0.002830,705.333333,1380,True,-99.000000,9.000000,5280.000000,single,y,s,6.000000,264.000000,SPK,1132.000000
881264,0.003490,0.003490,795.882353,1620,True,0.000000,11.000000,5280.000000,double,y,s,6.000000,256.000000,IMeCO,1142.181818
881265,0.003310,0.003310,756.875000,1250,True,0.000000,9.000000,5280.000000,double,y,s,6.000000,256.000000,SPK,1324.000000
881266,0.003260,0.003260,796.875000,1700,True,0.000000,9.000000,5280.000000,double,y,s,6.000000,272.000000,IMeCO,1304.000000
881267,0.003000,0.003000,740.625000,1470,True,0.000000,9.000000,5280.000000,double,y,s,6.000000,257.000000,SPK,1200.000000
881268,0.003310,0.003310,755.882353,1660,True,0.000000,9.000000,5280.000000,double,y,s,6.000000,272.000000,IMeCO,1324.000000
881269,0.002960,0.002960,743.333333,1500,True,-99.000000,9.000000,5280.000000,double,y,s,6.000000,257.000000,SPK,1184.000000
881270,0.003780,0.003780,825.882353,1640,True,0.000000,11.000000,5280.000000,double,y,f,6.000000,288.000000,IMeCO,1237.090909
881271,0.003370,0.003370,816.875000,1580,True,0.000000,9.000000,5280.000000,double,y,s,6.000000,258.000000,SPK,1348.000000
881272,0.003360,0.003360,755.882353,1640,True,0.000000,10.000000,5280.000000,double,y,f,6.000000,288.000000,IMeCO,1209.600000
881273,0.003270,0.003270,746.875000,1530,True,-99.000000,9.000000,5280.000000,double,y,s,6.000000,258.000000,SPK,1308.000000
881274,0.003840,0.003840,912.500000,1880,True,0.000000,10.000000,5280.000000,double,y,s,7.000000,320.000000,IMeCO,1382.400000
881275,0.003260,0.003260,781.875000,1390,True,0.000000,8.000000,5280.000000,double,y,s,6.000000,260.000000,SPK,1467.000000
881276,0.003870,0.003870,943.125000,1800,True,0.000000,10.000000,5280.000000,double,y,s,7.000000,320.000000,IMeCO,1393.200000
881277,0.002900,0.002900,709.375000,1610,True,-99.000000,9.000000,5280.000000,double,y,s,6.000000,260.000000,SPK,1160.000000
