Jobid	Jobname	Time1	Startime	Lock	energy	node1	nodo2	nodo3	nodo4	nodo5	nodo6	nodo7	nodo8	nodo9	nodo10	nodo11	nodo12	nodo13	nodo14	nodo15	nodo16
926156	SPKFT2_nf2_cp64_tnp66_ms26400_single_lbn_r1_W20_20231218_143251	2023-12-18 18:05:39	1702919130	D	0.00572	cresco6x095	cresco6x243														
926157	IMeCOFT2_nf0_cp64_tnp80_ms26400_double_lbn_r1_W20_20231218_143251	2023-12-18 18:06:45	1702919196	D	0.15424	cresco6x243	cresco6x095														
926159	SPKFT2_nf0_cp64_tnp66_ms26400_double_lbn_r1_W20_20231218_143251	2023-12-18 18:24:00	1702920231	D	0.01136	cresco6x025	cresco6x095														
926160	IMeCOFT2_nf2_cp64_tnp80_ms26400_double_lbn_r1_W20_20231218_143252	2023-12-18 18:25:41	1702920332	D	0.15315	cresco6x243	cresco6x095														
926161	SPKFT2_nf2_cp64_tnp66_ms26400_double_lbn_r1_W20_20231218_143252	2023-12-18 18:42:47	1702921358	D	0.01177	cresco6x112	cresco6x095														
926162	IMeCOFT1_nf0_cp64_tnp72_ms26400_single_lbn_r1_W20_20231218_143252	2023-12-18 18:44:27	1702921458	D	0.07449	cresco6x243	cresco6x095														
926163	SPKFT1_nf0_cp64_tnp65_ms26400_single_lbn_r1_W20_20231218_143252	2023-12-18 18:54:14	1702922045	D	0.00603	cresco6x112	cresco6x243														
926164	IMeCOFT1_nf1_cp64_tnp72_ms26400_single_lbn_r1_W20_20231218_143252	2023-12-18 18:55:30	1702922120	D	0.08286	cresco6x095	cresco6x243														
926165	SPKFT1_nf1_cp64_tnp65_ms26400_single_lbn_r1_W20_20231218_143253	2023-12-18 19:05:34	1702922725	D	0.00621	cresco6x270	cresco6x025														
926166	IMeCOFT1_nf0_cp64_tnp72_ms26400_double_lbn_r1_W20_20231218_143253	2023-12-18 19:06:50	1702922801	D	0.14199	cresco6x307	cresco6x243														
926167	SPKFT1_nf0_cp64_tnp65_ms26400_double_lbn_r1_W20_20231218_143253	2023-12-18 19:23:50	1702923821	D	0.01141	cresco6x025	cresco6x112														
926168	IMeCOFT1_nf1_cp64_tnp72_ms26400_double_lbn_r1_W20_20231218_143253	2023-12-18 19:25:25	1702923916	D	0.14358	cresco6x270	cresco6x243														
926169	SPKFT1_nf1_cp64_tnp65_ms26400_double_lbn_r1_W20_20231218_143253	2023-12-18 19:42:21	1702924932	D	0.01112	cresco6x095	cresco6x307														
926170	IMeCOFT0_cp64_tnp64_ms26400_single_lbn_r1_W20_20231218_143254	2023-12-18 19:44:02	1702925033	D	0.07703	cresco6x025	cresco6x123														
926171	SPKFT0_cp64_tnp64_ms26400_single_lbn_r1_W20_20231218_143254	2023-12-18 20:28:52	1702927723	D	0.00581	cresco6x246	cresco6x196														
926172	IMeCOFT0_cp64_tnp64_ms26400_double_lbn_r1_W20_20231218_143254	2023-12-18 20:30:08	1702927798	D	0.13776	cresco6x196	cresco6x246														
926173	SPKFT0_cp64_tnp64_ms26400_double_lbn_r1_W20_20231218_143254	2023-12-18 20:47:29	1702928839	D	0.01112	cresco6x115	cresco6x182														
926993	IMeCOFT8_nf0_cp64_tnp128_ms26400_single_lby_r1_W20_20231218_173409	2023-12-18 20:49:04	1702928934	D	0.11817	cresco6x133	cresco6x044	cresco6x112													
926994	SPKFT8_nf0_cp64_tnp72_ms26400_single_lby_r1_W20_20231218_173409	2023-12-18 20:57:25	1702929436	D	0.00629	cresco6x196	cresco6x246														
926995	IMeCOFT8_nf8_cp64_tnp128_ms26400_single_lby_r1_W20_20231218_173409	2023-12-18 20:58:40	1702929510	D	0.11889	cresco6x266	cresco6x182	cresco6x115													
926996	SPKFT8_nf8_cp64_tnp72_ms26400_single_lby_r1_W20_20231218_173409	2023-12-18 21:07:16	1702930026	D	0.00593	cresco6x133	cresco6x246														
926997	IMeCOFT8_nf0_cp64_tnp128_ms26400_double_lby_r1_W20_20231218_173409	2023-12-18 21:09:06	1702930136	D	0.24835	cresco6x044	cresco6x115	cresco6x266													
926998	SPKFT8_nf0_cp64_tnp72_ms26400_double_lby_r1_W20_20231218_173409	2023-12-18 21:26:14	1702931165	D	0.01146	cresco6x196	cresco6x246														
926999	IMeCOFT8_nf8_cp64_tnp128_ms26400_double_lby_r1_W20_20231218_173410	2023-12-18 21:27:49	1702931259	D	0.23397	cresco6x183	cresco6x112	cresco6x044													
927000	SPKFT8_nf8_cp64_tnp72_ms26400_double_lby_r1_W20_20231218_173410	2023-12-18 21:43:51	1702932221	D	0.01128	cresco6x266	cresco6x196														
927001	IMeCOFT4_nf0_cp64_tnp96_ms26400_single_lby_r1_W20_20231218_173410	2023-12-18 21:45:41	1702932332	D	0.08807	cresco6x246	cresco6x133														
927002	SPKFT4_nf0_cp64_tnp68_ms26400_single_lby_r1_W20_20231218_173410	2023-12-18 21:54:46	1702932877	D	0.00633	cresco6x112	cresco6x183														
927003	IMeCOFT4_nf4_cp64_tnp96_ms26400_single_lby_r1_W20_20231218_173410	2023-12-18 21:55:51	1702932941	D	0.08708	cresco6x196	cresco6x266														
927004	SPKFT4_nf4_cp64_tnp68_ms26400_single_lby_r1_W20_20231218_173410	2023-12-18 22:04:56	1702933486	D	0.00613	cresco6x115	cresco6x182														
927005	IMeCOFT4_nf0_cp64_tnp96_ms26400_double_lby_r1_W20_20231218_173410	2023-12-18 22:06:06	1702933556	D	0.17238	cresco6x044	cresco6x279														
927006	SPKFT4_nf0_cp64_tnp68_ms26400_double_lby_r1_W20_20231218_173410	2023-12-18 22:23:11	1702934581	D	0.01207	cresco6x285	cresco6x112														
927007	IMeCOFT4_nf4_cp64_tnp96_ms26400_double_lby_r1_W20_20231218_173411	2023-12-18 22:25:01	1702934691	D	0.18327	cresco6x115	cresco6x312														
927008	SPKFT4_nf4_cp64_tnp68_ms26400_double_lby_r1_W20_20231218_173411	2023-12-18 22:42:43	1702935753	D	0.01145	cresco6x279	cresco6x112														
927009	IMeCOFT2_nf0_cp64_tnp80_ms26400_single_lby_r1_W20_20231218_173411	2023-12-18 22:44:32	1702935864	D	0.07071	cresco6x296	cresco6x143														
927010	SPKFT2_nf0_cp64_tnp66_ms26400_single_lby_r1_W20_20231218_173411	2023-12-18 22:52:29	1702936340	D	0.00620	cresco6x115	cresco6x131														
927011	IMeCOFT2_nf2_cp64_tnp80_ms26400_single_lby_r1_W20_20231218_173411	2023-12-18 22:53:45	1702936415	D	0.07034	cresco6x180	cresco6x182														
927012	SPKFT2_nf2_cp64_tnp66_ms26400_single_lby_r1_W20_20231218_173411	2023-12-18 23:01:30	1702936881	D	0.00589	cresco6x296	cresco6x246														
927013	IMeCOFT2_nf0_cp64_tnp80_ms26400_double_lby_r1_W20_20231218_173411	2023-12-18 23:02:45	1702936956	D	0.13815	cresco6x032	cresco6x044														
927014	SPKFT2_nf0_cp64_tnp66_ms26400_double_lby_r1_W20_20231218_173411	2023-12-18 23:17:26	1702937836	D	0.01149	cresco6x277	cresco6x285														
927015	IMeCOFT2_nf2_cp64_tnp80_ms26400_double_lby_r1_W20_20231218_173412	2023-12-18 23:19:16	1702937946	D	0.13671	cresco6x296	cresco6x320														
927016	SPKFT2_nf2_cp64_tnp66_ms26400_double_lby_r1_W20_20231218_173412	2023-12-18 23:33:58	1702938829	D	0.01157	cresco6x285	cresco6x312														
927017	IMeCOFT1_nf0_cp64_tnp72_ms26400_single_lby_r1_W20_20231218_173412	2023-12-18 23:35:48	1702938939	D	0.06154	cresco6x143	cresco6x180														
927018	SPKFT1_nf0_cp64_tnp65_ms26400_single_lby_r1_W20_20231218_173412	2023-12-18 23:42:59	1702939370	D	0.00600	cresco6x285	cresco6x131														
927019	IMeCOFT1_nf1_cp64_tnp72_ms26400_single_lby_r1_W20_20231218_173412	2023-12-18 23:44:15	1702939445	D	0.06304	cresco6x296	cresco6x133														
927020	SPKFT1_nf1_cp64_tnp65_ms26400_single_lby_r1_W20_20231218_173412	2023-12-18 23:51:35	1702939886	D	0.00621	cresco6x146	cresco6x154														
927021	IMeCOFT1_nf0_cp64_tnp72_ms26400_double_lby_r1_W20_20231218_173413	2023-12-18 23:53:10	1702939980	D	0.12501	cresco6x285	cresco6x115														
927022	SPKFT1_nf0_cp64_tnp65_ms26400_double_lby_r1_W20_20231218_173413	2023-12-19 00:06:45	1702940794	D	0.01093	cresco6x277	cresco6x296														
927023	IMeCOFT1_nf1_cp64_tnp72_ms26400_double_lby_r1_W20_20231218_173413	2023-12-19 00:08:31	1702940901	D	0.11863	cresco6x279	cresco6x173														
927024	SPKFT1_nf1_cp64_tnp65_ms26400_double_lby_r1_W20_20231218_173413	2023-12-19 00:22:09	1702941720	D	0.01126	cresco6x285	cresco6x190														
927025	IMeCOFT0_cp64_tnp64_ms26400_single_lby_r1_W20_20231218_173413	2023-12-19 00:24:00	1702941830	D	0.06451	cresco6x296	cresco6x131														
927026	SPKFT0_cp64_tnp64_ms26400_single_lby_r1_W20_20231218_173413	2023-12-19 00:31:52	1702942302	D	0.00560	cresco6x285	cresco6x133														
927027	IMeCOFT0_cp64_tnp64_ms26400_double_lby_r1_W20_20231218_173413	2023-12-19 00:33:02	1702942372	D	0.10441	cresco6x154	cresco6x182														
927028	SPKFT0_cp64_tnp64_ms26400_double_lby_r1_W20_20231218_173413	2023-12-19 00:45:30	1702943121	D	0.01098	cresco6x131	cresco6x146														
925451	IMeCOFT2_nf2_cp400_tnp440_ms31680_double_lby_r1_W8_20231217_205555	2023-12-19 00:50:27	1702943417	D	0.24931	cresco6x154	cresco6x349	cresco6x196	cresco6x207	cresco6x090	cresco6x266	cresco6x072	cresco6x031	cresco6x112	cresco6x183						
925452	SPKFT2_nf2_cp400_tnp402_ms31680_double_lby_r1_W8_20231217_205555	2023-12-19 00:56:03	1702943753	D	0.02751	cresco6x277	cresco6x131	cresco6x182	cresco6x017	cresco6x246	cresco6x097	cresco6x320	cresco6x180	cresco6x190							
925453	IMeCOFT1_nf0_cp400_tnp420_ms31680_single_lbn_r1_W8_20231217_205555	2023-12-19 00:57:19	1702943830	D	0.09647	cresco6x296	cresco6x146	cresco6x318	cresco6x032	cresco6x312	cresco6x362	cresco6x143	cresco6x173	cresco6x279							
925454	SPKFT1_nf0_cp400_tnp401_ms31680_single_lbn_r1_W8_20231217_205556	2023-12-19 01:11:32	1702944682	D	0.01551	cresco6x296	cresco6x133	cresco6x143	cresco6x154	cresco6x320	cresco6x190	cresco6x196	cresco6x362	cresco6x072							
925455	IMeCOFT1_nf1_cp400_tnp420_ms31680_single_lbn_r1_W8_20231217_205556	2023-12-19 01:12:17	1702944727	D	0.12479	cresco6x180	cresco6x349	cresco6x032	cresco6x207	cresco6x097	cresco6x277	cresco6x031	cresco6x183	cresco6x173							
925456	SPKFT1_nf1_cp400_tnp401_ms31680_single_lbn_r1_W8_20231217_205556	2023-12-19 01:15:27	1702944917	D	0.01700	cresco6x131	cresco6x196	cresco6x133	cresco6x072	cresco6x320	cresco6x296	cresco6x266	cresco6x279	cresco6x312							
925457	IMeCOFT1_nf0_cp400_tnp420_ms31680_double_lbn_r1_W8_20231217_205556	2023-12-19 01:16:26	1702944976	D	0.26792	cresco6x246	cresco6x115	cresco6x090	cresco6x112	cresco6x073	cresco6x154	cresco6x190	cresco6x143	cresco6x318							
925458	SPKFT1_nf0_cp400_tnp401_ms31680_double_lbn_r1_W8_20231217_205556	2023-12-19 01:23:02	1702945372	D	0.02817	cresco6x277	cresco6x296	cresco6x133	cresco6x349	cresco6x225	cresco6x266	cresco6x032	cresco6x044	cresco6x017							
925459	IMeCOFT1_nf1_cp400_tnp420_ms31680_double_lbn_r1_W8_20231217_205556	2023-12-19 01:24:07	1702945437	D	0.24959	cresco6x312	cresco6x207	cresco6x362	cresco6x196	cresco6x173	cresco6x131	cresco6x182	cresco6x279	cresco6x146							
925460	SPKFT1_nf1_cp400_tnp401_ms31680_double_lbn_r1_W8_20231217_205556	2023-12-19 01:30:18	1702945808	D	0.02758	cresco6x133	cresco6x154	cresco6x349	cresco6x031	cresco6x285	cresco6x183	cresco6x190	cresco6x073	cresco6x296							
925461	IMeCOFT1_nf0_cp400_tnp420_ms31680_single_lby_r1_W8_20231217_205556	2023-12-19 01:31:33	1702945883	D	0.12454	cresco6x112	cresco6x115	cresco6x266	cresco6x246	cresco6x017	cresco6x090	cresco6x225	cresco6x097	cresco6x072							
925462	SPKFT1_nf0_cp400_tnp401_ms31680_single_lby_r1_W8_20231217_205556	2023-12-19 01:34:58	1702946088	D	0.01590	cresco6x143	cresco6x032	cresco6x073	cresco6x277	cresco6x133	cresco6x207	cresco6x312	cresco6x183	cresco6x362							
925463	IMeCOFT1_nf1_cp400_tnp420_ms31680_single_lby_r1_W8_20231217_205557	2023-12-19 01:35:53	1702946143	D	0.13138	cresco6x296	cresco6x349	cresco6x196	cresco6x182	cresco6x285	cresco6x190	cresco6x146	cresco6x131	cresco6x154							
925464	SPKFT1_nf1_cp400_tnp401_ms31680_single_lby_r1_W8_20231217_205557	2023-12-19 01:39:28	1702946358	D	0.01727	cresco6x097	cresco6x266	cresco6x173	cresco6x031	cresco6x112	cresco6x143	cresco6x044	cresco6x277	cresco6x133							
925465	IMeCOFT1_nf0_cp400_tnp420_ms31680_double_lby_r1_W8_20231217_205557	2023-12-19 04:22:47	1702956157	D	0.25429	cresco6x317	cresco6x033	cresco6x012	cresco6x210	cresco6x136	cresco6x069	cresco6x222	cresco6x302	cresco6x124							
925466	SPKFT1_nf0_cp400_tnp401_ms31680_double_lby_r1_W8_20231217_205557	2023-12-19 04:28:57	1702956529	D	0.02816	cresco6x069	cresco6x124	cresco6x136	cresco6x033	cresco6x317	cresco6x222	cresco6x012	cresco6x210	cresco6x302							
925467	IMeCOFT1_nf1_cp400_tnp420_ms31680_double_lby_r1_W8_20231217_205557	2023-12-19 04:30:03	1702956593	D	0.25535	cresco6x302	cresco6x136	cresco6x033	cresco6x210	cresco6x124	cresco6x012	cresco6x317	cresco6x222	cresco6x069							
925468	SPKFT1_nf1_cp400_tnp401_ms31680_double_lby_r1_W8_20231217_205557	2023-12-19 04:36:24	1702956974	D	0.02708	cresco6x222	cresco6x012	cresco6x317	cresco6x210	cresco6x124	cresco6x033	cresco6x069	cresco6x302	cresco6x136							
925469	IMeCOFT0_cp400_tnp400_ms31680_single_lbn_r1_W8_20231217_205557	2023-12-19 04:37:33	1702957044	D	0.13000	cresco6x317	cresco6x012	cresco6x222	cresco6x210	cresco6x124	cresco6x033	cresco6x136	cresco6x302	cresco6x069							
925470	SPKFT0_cp400_tnp400_ms31680_single_lbn_r1_W8_20231217_205557	2023-12-19 04:40:49	1702957240	D	0.01763	cresco6x163	cresco6x069	cresco6x302	cresco6x317	cresco6x012	cresco6x210	cresco6x222	cresco6x033	cresco6x136							
925471	IMeCOFT0_cp400_tnp400_ms31680_double_lbn_r1_W8_20231217_205557	2023-12-19 04:41:45	1702957296	D	0.24556	cresco6x124	cresco6x136	cresco6x222	cresco6x069	cresco6x163	cresco6x033	cresco6x302	cresco6x317	cresco6x012							
925472	SPKFT0_cp400_tnp400_ms31680_double_lbn_r1_W8_20231217_205558	2023-12-19 04:48:01	1702957672	D	0.02832	cresco6x210	cresco6x012	cresco6x124	cresco6x317	cresco6x033	cresco6x163	cresco6x136	cresco6x302	cresco6x222							
925473	IMeCOFT0_cp400_tnp400_ms31680_single_lby_r1_W8_20231217_205558	2023-12-19 04:49:17	1702957747	D	0.12289	cresco6x069	cresco6x222	cresco6x124	cresco6x302	cresco6x163	cresco6x033	cresco6x136	cresco6x012	cresco6x210							
925474	SPKFT0_cp400_tnp400_ms31680_single_lby_r1_W8_20231217_205558	2023-12-19 04:52:21	1702957931	D	0.01633	cresco6x274	cresco6x210	cresco6x012	cresco6x222	cresco6x302	cresco6x163	cresco6x136	cresco6x033	cresco6x124							
925475	IMeCOFT0_cp400_tnp400_ms31680_double_lby_r1_W8_20231217_205558	2023-12-19 04:53:06	1702957977	D	0.23410	cresco6x069	cresco6x210	cresco6x012	cresco6x124	cresco6x222	cresco6x274	cresco6x302	cresco6x033	cresco6x136							
925476	SPKFT0_cp400_tnp400_ms31680_double_lby_r1_W8_20231217_205558	2023-12-19 04:59:06	1702958337	D	0.02762	cresco6x163	cresco6x302	cresco6x069	cresco6x136	cresco6x222	cresco6x012	cresco6x210	cresco6x274	cresco6x124							
927414	IMeCOFT8_nf0_cp400_tnp560_ms26400_single_lbn_r1_W7_20231219_052305	2023-12-19 05:23:15	1702959786	D	0.11477	cresco6x111	cresco6x136	cresco6x140	cresco6x141	cresco6x150	cresco6x169	cresco6x022	cresco6x036	cresco6x048	cresco6x046	cresco6x099	cresco6x016				
927415	SPKFT8_nf0_cp400_tnp408_ms26400_single_lbn_r1_W7_20231219_052305	2023-12-19 05:25:35	1702959926	D	0.01238	cresco6x116	cresco6x124	cresco6x302	cresco6x319	cresco6x079	cresco6x244	cresco6x269	cresco6x222	cresco6x177							
927416	IMeCOFT8_nf8_cp400_tnp560_ms26400_single_lbn_r1_W7_20231219_052305	2023-12-19 05:26:26	1702959976	D	0.09497	cresco6x163	cresco6x110	cresco6x153	cresco6x317	cresco6x151	cresco6x050	cresco6x324	cresco6x152	cresco6x060	cresco6x330	cresco6x210	cresco6x280				
927417	SPKFT8_nf8_cp400_tnp408_ms26400_single_lbn_r1_W7_20231219_052305	2023-12-19 05:28:38	1702960108	D	0.01627	cresco6x036	cresco6x140	cresco6x169	cresco6x022	cresco6x048	cresco6x099	cresco6x150	cresco6x046	cresco6x016							
927418	IMeCOFT8_nf0_cp400_tnp560_ms26400_double_lbn_r1_W7_20231219_052305	2023-12-19 05:29:37	1702960167	D	0.19490	cresco6x136	cresco6x222	cresco6x079	cresco6x124	cresco6x244	cresco6x319	cresco6x111	cresco6x116	cresco6x177	cresco6x269	cresco6x302	cresco6x152				
927419	SPKFT8_nf0_cp400_tnp408_ms26400_double_lbn_r1_W7_20231219_052305	2023-12-19 05:33:17	1702960388	D	0.01990	cresco6x169	cresco6x036	cresco6x060	cresco6x046	cresco6x163	cresco6x150	cresco6x048	cresco6x210	cresco6x016							
927420	IMeCOFT8_nf8_cp400_tnp560_ms26400_double_lbn_r1_W7_20231219_052306	2023-12-19 05:34:17	1702960447	D	0.19513	cresco6x324	cresco6x330	cresco6x110	cresco6x099	cresco6x153	cresco6x317	cresco6x141	cresco6x140	cresco6x280	cresco6x022	cresco6x151	cresco6x050				
927421	SPKFT8_nf8_cp400_tnp408_ms26400_double_lbn_r1_W7_20231219_052306	2023-12-19 05:37:58	1702960668	D	0.01941	cresco6x302	cresco6x152	cresco6x319	cresco6x269	cresco6x016	cresco6x222	cresco6x060	cresco6x244	cresco6x177							
927422	IMeCOFT8_nf0_cp400_tnp560_ms26400_single_lby_r1_W7_20231219_052306	2023-12-19 05:38:58	1702960729	D	0.09356	cresco6x163	cresco6x136	cresco6x046	cresco6x116	cresco6x111	cresco6x150	cresco6x036	cresco6x048	cresco6x169	cresco6x100	cresco6x079	cresco6x210				
927423	SPKFT8_nf0_cp400_tnp408_ms26400_single_lby_r1_W7_20231219_052306	2023-12-19 05:41:50	1702960900	D	0.01281	cresco6x153	cresco6x330	cresco6x050	cresco6x099	cresco6x110	cresco6x177	cresco6x016	cresco6x269	cresco6x302							
927424	IMeCOFT8_nf8_cp400_tnp560_ms26400_single_lby_r1_W7_20231219_052306	2023-12-19 05:42:39	1702960949	D	0.09258	cresco6x319	cresco6x151	cresco6x141	cresco6x222	cresco6x140	cresco6x152	cresco6x324	cresco6x280	cresco6x022	cresco6x100	cresco6x046	cresco6x163				
927425	SPKFT8_nf8_cp400_tnp408_ms26400_single_lby_r1_W7_20231219_052307	2023-12-19 05:44:45	1702961075	D	0.01234	cresco6x169	cresco6x036	cresco6x244	cresco6x111	cresco6x136	cresco6x210	cresco6x302	cresco6x016	cresco6x330							
927426	IMeCOFT8_nf0_cp400_tnp560_ms26400_double_lby_r1_W7_20231219_052307	2023-12-19 05:45:34	1702961124	D	0.19302	cresco6x050	cresco6x177	cresco6x079	cresco6x116	cresco6x099	cresco6x110	cresco6x269	cresco6x317	cresco6x153	cresco6x060	cresco6x150	cresco6x048				
927428	SPKFT8_nf0_cp400_tnp408_ms26400_double_lby_r1_W7_20231219_052307	2023-12-19 05:49:26	1702961357	D	0.01895	cresco6x152	cresco6x163	cresco6x169	cresco6x330	cresco6x036	cresco6x222	cresco6x140	cresco6x280	cresco6x302							
927429	IMeCOFT8_nf8_cp400_tnp560_ms26400_double_lby_r1_W7_20231219_052307	2023-12-19 05:50:41	1702961432	D	0.18959	cresco6x136	cresco6x022	cresco6x210	cresco6x046	cresco6x141	cresco6x016	cresco6x324	cresco6x151	cresco6x111	cresco6x150	cresco6x060	cresco6x048				
927430	SPKFT8_nf8_cp400_tnp408_ms26400_double_lby_r1_W7_20231219_052307	2023-12-19 05:54:06	1702961662	D	0.01996	cresco6x100	cresco6x110	cresco6x330	cresco6x079	cresco6x244	cresco6x116	cresco6x177	cresco6x050	cresco6x302							
927431	IMeCOFT4_nf0_cp400_tnp480_ms26400_single_lbn_r1_W7_20231219_052307	2023-12-19 05:55:32	1702961722	D	0.08194	cresco6x099	cresco6x222	cresco6x152	cresco6x319	cresco6x153	cresco6x163	cresco6x048	cresco6x036	cresco6x169	cresco6x317						
927432	SPKFT4_nf0_cp400_tnp404_ms26400_single_lbn_r1_W7_20231219_052307	2023-12-19 05:57:37	1702961847	D	0.01212	cresco6x140	cresco6x022	cresco6x324	cresco6x150	cresco6x046	cresco6x111	cresco6x136	cresco6x151	cresco6x280							
927433	IMeCOFT4_nf4_cp400_tnp480_ms26400_single_lbn_r1_W7_20231219_052307	2023-12-19 05:58:27	1702961898	D	0.07990	cresco6x177	cresco6x116	cresco6x330	cresco6x016	cresco6x079	cresco6x302	cresco6x210	cresco6x141	cresco6x244	cresco6x060						
927434	SPKFT4_nf4_cp400_tnp404_ms26400_single_lbn_r1_W7_20231219_052307	2023-12-19 06:00:47	1702962037	D	0.01359	cresco6x153	cresco6x169	cresco6x036	cresco6x050	cresco6x048	cresco6x099	cresco6x136	cresco6x111	cresco6x140							
927435	IMeCOFT4_nf0_cp400_tnp480_ms26400_double_lbn_r1_W7_20231219_052308	2023-12-19 06:01:38	1702962088	D	0.16631	cresco6x110	cresco6x280	cresco6x222	cresco6x022	cresco6x317	cresco6x152	cresco6x151	cresco6x124	cresco6x163	cresco6x324						
927436	SPKFT4_nf0_cp400_tnp404_ms26400_double_lbn_r1_W7_20231219_052308	2023-12-19 06:05:34	1702962324	D	0.01959	cresco6x111	cresco6x302	cresco6x330	cresco6x016	cresco6x036	cresco6x218	cresco6x079	cresco6x153	cresco6x169							
927437	IMeCOFT4_nf4_cp400_tnp480_ms26400_double_lbn_r1_W7_20231219_052308	2023-12-19 06:06:39	1702962389	D	0.21145	cresco6x048	cresco6x060	cresco6x150	cresco6x116	cresco6x141	cresco6x050	cresco6x244	cresco6x099	cresco6x140	cresco6x136						
927438	SPKFT4_nf4_cp400_tnp404_ms26400_double_lbn_r1_W7_20231219_052308	2023-12-19 06:11:30	1702962680	D	0.02007	cresco6x124	cresco6x163	cresco6x079	cresco6x046	cresco6x324	cresco6x111	cresco6x177	cresco6x110	cresco6x269							
927439	IMeCOFT4_nf0_cp400_tnp480_ms26400_single_lby_r1_W7_20231219_052308	2023-12-19 06:12:35	1702962745	D	0.08051	cresco6x330	cresco6x169	cresco6x022	cresco6x302	cresco6x222	cresco6x151	cresco6x036	cresco6x210	cresco6x152	cresco6x016						
927440	SPKFT4_nf0_cp400_tnp404_ms26400_single_lby_r1_W7_20231219_052308	2023-12-19 06:14:39	1702962870	D	0.01192	cresco6x153	cresco6x050	cresco6x140	cresco6x136	cresco6x150	cresco6x060	cresco6x099	cresco6x280	cresco6x111							
927441	IMeCOFT4_nf4_cp400_tnp480_ms26400_single_lby_r1_W7_20231219_052308	2023-12-19 06:15:19	1702962909	D	0.08192	cresco6x177	cresco6x124	cresco6x163	cresco6x324	cresco6x110	cresco6x079	cresco6x048	cresco6x046	cresco6x317	cresco6x319						
927442	SPKFT4_nf4_cp400_tnp404_ms26400_single_lby_r1_W7_20231219_052308	2023-12-19 06:17:31	1702963041	D	0.01087	cresco6x116	cresco6x218	cresco6x244	cresco6x222	cresco6x152	cresco6x210	cresco6x022	cresco6x302	cresco6x330							
927443	IMeCOFT4_nf0_cp400_tnp480_ms26400_double_lby_r1_W7_20231219_052309	2023-12-19 06:18:11	1702963081	D	0.16152	cresco6x036	cresco6x153	cresco6x150	cresco6x099	cresco6x280	cresco6x111	cresco6x151	cresco6x141	cresco6x140	cresco6x169						
927444	SPKFT4_nf0_cp400_tnp404_ms26400_double_lby_r1_W7_20231219_052309	2023-12-19 06:22:02	1702963313	D	0.01689	cresco6x302	cresco6x022	cresco6x324	cresco6x210	cresco6x330	cresco6x152	cresco6x116	cresco6x110	cresco6x060							
927445	IMeCOFT4_nf4_cp400_tnp480_ms26400_double_lby_r1_W7_20231219_052309	2023-12-19 06:23:02	1702963373	D	0.16261	cresco6x136	cresco6x163	cresco6x218	cresco6x100	cresco6x016	cresco6x050	cresco6x319	cresco6x046	cresco6x269	cresco6x048						
927446	SPKFT4_nf4_cp400_tnp404_ms26400_double_lby_r1_W7_20231219_052309	2023-12-19 06:26:51	1702963601	D	0.01903	cresco6x150	cresco6x152	cresco6x153	cresco6x169	cresco6x140	cresco6x151	cresco6x330	cresco6x099	cresco6x111							
927447	IMeCOFT2_nf0_cp400_tnp440_ms26400_single_lbn_r1_W7_20231219_052309	2023-12-19 06:27:41	1702963651	D	0.07617	cresco6x060	cresco6x110	cresco6x222	cresco6x210	cresco6x244	cresco6x141	cresco6x116	cresco6x280	cresco6x036	cresco6x302						
927448	SPKFT2_nf0_cp400_tnp402_ms26400_single_lbn_r1_W7_20231219_052309	2023-12-19 06:29:40	1702963771	D	0.01332	cresco6x022	cresco6x324	cresco6x048	cresco6x319	cresco6x218	cresco6x016	cresco6x046	cresco6x100	cresco6x269							
927449	IMeCOFT2_nf2_cp400_tnp440_ms26400_single_lbn_r1_W7_20231219_052309	2023-12-19 06:30:40	1702963831	D	0.07459	cresco6x111	cresco6x169	cresco6x330	cresco6x163	cresco6x151	cresco6x136	cresco6x099	cresco6x153	cresco6x140	cresco6x152						
927450	SPKFT2_nf2_cp400_tnp402_ms26400_single_lbn_r1_W7_20231219_052309	2023-12-19 06:32:46	1702963957	D	0.01098	cresco6x060	cresco6x036	cresco6x116	cresco6x210	cresco6x244	cresco6x222	cresco6x050	cresco6x280	cresco6x141							
927451	IMeCOFT2_nf0_cp400_tnp440_ms26400_double_lbn_r1_W7_20231219_052309	2023-12-19 06:33:37	1702964007	D	0.15696	cresco6x319	cresco6x022	cresco6x100	cresco6x150	cresco6x124	cresco6x317	cresco6x218	cresco6x269	cresco6x016	cresco6x110						
927452	SPKFT2_nf0_cp400_tnp402_ms26400_double_lbn_r1_W7_20231219_052310	2023-12-19 06:37:22	1702964232	D	0.01959	cresco6x111	cresco6x169	cresco6x330	cresco6x036	cresco6x210	cresco6x222	cresco6x079	cresco6x116	cresco6x099							
927453	IMeCOFT2_nf2_cp400_tnp440_ms26400_double_lbn_r1_W7_20231219_052310	2023-12-19 06:38:17	1702964287	D	0.16943	cresco6x140	cresco6x141	cresco6x244	cresco6x280	cresco6x151	cresco6x048	cresco6x163	cresco6x050	cresco6x324	cresco6x060						
927454	SPKFT2_nf2_cp400_tnp402_ms26400_double_lbn_r1_W7_20231219_052310	2023-12-19 06:42:18	1702964529	D	0.01732	cresco6x124	cresco6x153	cresco6x169	cresco6x210	cresco6x218	cresco6x150	cresco6x046	cresco6x136	cresco6x111							
