ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    double     2   2   484     44      528     36960   11     2   2   -       -    Y     24      1   10   IMeCOFT2_nf2_cp484_tnp528_ms36960_double_lby_r1_W10_20231212_033333                                 
SPKft      double     2   2   484     2       486     36960   11     2   2   18480   24   Y     23      1   10   SPKFT2_nf2_cp484_tnp486_ms36960_double_lby_r1_W10_20231212_033334                                   
IMeCOft    single     1   0   484     22      506     36960   11     2   2   -       -    N     -       1   10   IMeCOFT1_nf0_cp484_tnp506_ms36960_single_lbn_r1_W10_20231212_033334                                 
SPKft      single     1   0   484     1       485     36960   11     2   2   18480   24   N     -       1   10   SPKFT1_nf0_cp484_tnp485_ms36960_single_lbn_r1_W10_20231212_033334                                   
IMeCOft    single     1   1   484     22      506     36960   11     2   2   -       -    N     -       1   10   IMeCOFT1_nf1_cp484_tnp506_ms36960_single_lbn_r1_W10_20231212_033334                                 
SPKft      single     1   1   484     1       485     36960   11     2   2   18480   24   N     -       1   10   SPKFT1_nf1_cp484_tnp485_ms36960_single_lbn_r1_W10_20231212_033334                                   
IMeCOft    double     1   0   484     22      506     36960   11     2   2   -       -    N     -       1   10   IMeCOFT1_nf0_cp484_tnp506_ms36960_double_lbn_r1_W10_20231212_033334                                 
SPKft      double     1   0   484     1       485     36960   11     2   2   18480   24   N     -       1   10   SPKFT1_nf0_cp484_tnp485_ms36960_double_lbn_r1_W10_20231212_033334                                   
IMeCOft    double     1   1   484     22      506     36960   11     2   2   -       -    N     -       1   10   IMeCOFT1_nf1_cp484_tnp506_ms36960_double_lbn_r1_W10_20231212_033334                                 
SPKft      double     1   1   484     1       485     36960   11     2   2   18480   24   N     -       1   10   SPKFT1_nf1_cp484_tnp485_ms36960_double_lbn_r1_W10_20231212_033335                                   
IMeCOft    single     1   0   484     22      506     36960   11     2   2   -       -    Y     23      1   10   IMeCOFT1_nf0_cp484_tnp506_ms36960_single_lby_r1_W10_20231212_033335                                 
SPKft      single     1   0   484     1       485     36960   11     2   2   18480   24   Y     23      1   10   SPKFT1_nf0_cp484_tnp485_ms36960_single_lby_r1_W10_20231212_033335                                   
IMeCOft    single     1   1   484     22      506     36960   11     2   2   -       -    Y     23      1   10   IMeCOFT1_nf1_cp484_tnp506_ms36960_single_lby_r1_W10_20231212_033335                                 
SPKft      single     1   1   484     1       485     36960   11     2   2   18480   24   Y     23      1   10   SPKFT1_nf1_cp484_tnp485_ms36960_single_lby_r1_W10_20231212_033335                                   
IMeCOft    double     1   0   484     22      506     36960   11     2   2   -       -    Y     23      1   10   IMeCOFT1_nf0_cp484_tnp506_ms36960_double_lby_r1_W10_20231212_033335                                 
SPKft      double     1   0   484     1       485     36960   11     2   2   18480   24   Y     23      1   10   SPKFT1_nf0_cp484_tnp485_ms36960_double_lby_r1_W10_20231212_033335                                   
IMeCOft    double     1   1   484     22      506     36960   11     2   2   -       -    Y     23      1   10   IMeCOFT1_nf1_cp484_tnp506_ms36960_double_lby_r1_W10_20231212_033335                                 
SPKft      double     1   1   484     1       485     36960   11     2   2   18480   24   Y     23      1   10   SPKFT1_nf1_cp484_tnp485_ms36960_double_lby_r1_W10_20231212_033336                                   
IMeCO      single     -   -   484     0       484     36960   11     -   -   -       -    N     -       1   10   IMeCOFT0_cp484_tnp484_ms36960_single_lbn_r1_W10_20231212_033336                                     
SPK        single     -   -   484     0       484     36960   11     -   -   -       -    N     -       1   10   SPKFT0_cp484_tnp484_ms36960_single_lbn_r1_W10_20231212_033336                                       
IMeCO      double     -   -   484     0       484     36960   11     -   -   -       -    N     -       1   10   IMeCOFT0_cp484_tnp484_ms36960_double_lbn_r1_W10_20231212_033336                                     
SPK        double     -   -   484     0       484     36960   11     -   -   -       -    N     -       1   10   SPKFT0_cp484_tnp484_ms36960_double_lbn_r1_W10_20231212_033336                                       
IMeCO      single     -   -   484     0       484     36960   11     -   -   -       -    Y     22      1   10   IMeCOFT0_cp484_tnp484_ms36960_single_lby_r1_W10_20231212_033336                                     
SPK        single     -   -   484     0       484     36960   11     -   -   -       -    Y     22      1   10   SPKFT0_cp484_tnp484_ms36960_single_lby_r1_W10_20231212_033336                                       
IMeCO      double     -   -   484     0       484     36960   11     -   -   -       -    Y     22      1   10   IMeCOFT0_cp484_tnp484_ms36960_double_lby_r1_W10_20231212_033336                                     
SPK        double     -   -   484     0       484     36960   11     -   -   -       -    Y     22      1   10   SPKFT0_cp484_tnp484_ms36960_double_lby_r1_W10_20231212_033336                                       
