ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     4   0   256     64      320     31680   7      2   2   -       -    Y     23      1   40   IMeCOFT4_nf0_cp256_tnp320_ms31680_single_lby_r1_W40_20231225_151558                                 
SPKft      single     4   0   256     4       260     31680   6      2   2   15840   22   Y     22      1   40   SPKFT4_nf0_cp256_tnp260_ms31680_single_lby_r1_W40_20231225_151558                                   
IMeCOft    single     4   4   256     64      320     31680   7      2   2   -       -    Y     23      1   40   IMeCOFT4_nf4_cp256_tnp320_ms31680_single_lby_r1_W40_20231225_151558                                 
SPKft      single     4   4   256     4       260     31680   6      2   2   15840   22   Y     22      1   40   SPKFT4_nf4_cp256_tnp260_ms31680_single_lby_r1_W40_20231225_151558                                   
IMeCOft    double     4   0   256     64      320     31680   7      2   2   -       -    Y     23      1   40   IMeCOFT4_nf0_cp256_tnp320_ms31680_double_lby_r1_W40_20231225_151558                                 
SPKft      double     4   0   256     4       260     31680   6      2   2   15840   22   Y     22      1   40   SPKFT4_nf0_cp256_tnp260_ms31680_double_lby_r1_W40_20231225_151558                                   
IMeCOft    double     4   4   256     64      320     31680   7      2   2   -       -    Y     23      1   40   IMeCOFT4_nf4_cp256_tnp320_ms31680_double_lby_r1_W40_20231225_151558                                 
SPKft      double     4   4   256     4       260     31680   6      2   2   15840   22   Y     22      1   40   SPKFT4_nf4_cp256_tnp260_ms31680_double_lby_r1_W40_20231225_151558                                   
IMeCOft    single     2   0   256     32      288     31680   6      2   2   -       -    N     -       1   40   IMeCOFT2_nf0_cp256_tnp288_ms31680_single_lbn_r1_W40_20231225_151559                                 
SPKft      single     2   0   256     2       258     31680   6      2   2   15840   22   N     -       1   40   SPKFT2_nf0_cp256_tnp258_ms31680_single_lbn_r1_W40_20231225_151559                                   
IMeCOft    single     2   2   256     32      288     31680   6      2   2   -       -    N     -       1   40   IMeCOFT2_nf2_cp256_tnp288_ms31680_single_lbn_r1_W40_20231225_151559                                 
SPKft      single     2   2   256     2       258     31680   6      2   2   15840   22   N     -       1   40   SPKFT2_nf2_cp256_tnp258_ms31680_single_lbn_r1_W40_20231225_151559                                   
IMeCOft    double     2   0   256     32      288     31680   6      2   2   -       -    N     -       1   40   IMeCOFT2_nf0_cp256_tnp288_ms31680_double_lbn_r1_W40_20231225_151559                                 
SPKft      double     2   0   256     2       258     31680   6      2   2   15840   22   N     -       1   40   SPKFT2_nf0_cp256_tnp258_ms31680_double_lbn_r1_W40_20231225_151559                                   
IMeCOft    double     2   2   256     32      288     31680   6      2   2   -       -    N     -       1   40   IMeCOFT2_nf2_cp256_tnp288_ms31680_double_lbn_r1_W40_20231225_151559                                 
SPKft      double     2   2   256     2       258     31680   6      2   2   15840   22   N     -       1   40   SPKFT2_nf2_cp256_tnp258_ms31680_double_lbn_r1_W40_20231225_151559                                   
IMeCOft    single     2   0   256     32      288     31680   6      2   2   -       -    Y     24      1   40   IMeCOFT2_nf0_cp256_tnp288_ms31680_single_lby_r1_W40_20231225_151600                                 
SPKft      single     2   0   256     2       258     31680   6      2   2   15840   22   Y     22      1   40   SPKFT2_nf0_cp256_tnp258_ms31680_single_lby_r1_W40_20231225_151600                                   
IMeCOft    single     2   2   256     32      288     31680   6      2   2   -       -    Y     24      1   40   IMeCOFT2_nf2_cp256_tnp288_ms31680_single_lby_r1_W40_20231225_151600                                 
SPKft      single     2   2   256     2       258     31680   6      2   2   15840   22   Y     22      1   40   SPKFT2_nf2_cp256_tnp258_ms31680_single_lby_r1_W40_20231225_151600                                   
IMeCOft    double     2   0   256     32      288     31680   6      2   2   -       -    Y     24      1   40   IMeCOFT2_nf0_cp256_tnp288_ms31680_double_lby_r1_W40_20231225_151600                                 
SPKft      double     2   0   256     2       258     31680   6      2   2   15840   22   Y     22      1   40   SPKFT2_nf0_cp256_tnp258_ms31680_double_lby_r1_W40_20231225_151600                                   
IMeCOft    double     2   2   256     32      288     31680   6      2   2   -       -    Y     24      1   40   IMeCOFT2_nf2_cp256_tnp288_ms31680_double_lby_r1_W40_20231225_151600                                 
SPKft      double     2   2   256     2       258     31680   6      2   2   15840   22   Y     22      1   40   SPKFT2_nf2_cp256_tnp258_ms31680_double_lby_r1_W40_20231225_151600                                   
IMeCOft    single     1   0   256     16      272     31680   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf0_cp256_tnp272_ms31680_single_lbn_r1_W40_20231225_151601                                 
SPKft      single     1   0   256     1       257     31680   6      2   2   15840   22   N     -       1   40   SPKFT1_nf0_cp256_tnp257_ms31680_single_lbn_r1_W40_20231225_151601                                   
IMeCOft    single     1   1   256     16      272     31680   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf1_cp256_tnp272_ms31680_single_lbn_r1_W40_20231225_151601                                 
SPKft      single     1   1   256     1       257     31680   6      2   2   15840   22   N     -       1   40   SPKFT1_nf1_cp256_tnp257_ms31680_single_lbn_r1_W40_20231225_151601                                   
IMeCOft    double     1   0   256     16      272     31680   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf0_cp256_tnp272_ms31680_double_lbn_r1_W40_20231225_151601                                 
SPKft      double     1   0   256     1       257     31680   6      2   2   15840   22   N     -       1   40   SPKFT1_nf0_cp256_tnp257_ms31680_double_lbn_r1_W40_20231225_151601                                   
IMeCOft    double     1   1   256     16      272     31680   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf1_cp256_tnp272_ms31680_double_lbn_r1_W40_20231225_151602                                 
SPKft      double     1   1   256     1       257     31680   6      2   2   15840   22   N     -       1   40   SPKFT1_nf1_cp256_tnp257_ms31680_double_lbn_r1_W40_20231225_151602                                   
IMeCOft    single     1   0   256     16      272     31680   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf0_cp256_tnp272_ms31680_single_lby_r1_W40_20231225_151602                                 
SPKft      single     1   0   256     1       257     31680   6      2   2   15840   22   Y     22      1   40   SPKFT1_nf0_cp256_tnp257_ms31680_single_lby_r1_W40_20231225_151602                                   
IMeCOft    single     1   1   256     16      272     31680   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf1_cp256_tnp272_ms31680_single_lby_r1_W40_20231225_151602                                 
SPKft      single     1   1   256     1       257     31680   6      2   2   15840   22   Y     22      1   40   SPKFT1_nf1_cp256_tnp257_ms31680_single_lby_r1_W40_20231225_151602                                   
IMeCOft    double     1   0   256     16      272     31680   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf0_cp256_tnp272_ms31680_double_lby_r1_W40_20231225_151602                                 
SPKft      double     1   0   256     1       257     31680   6      2   2   15840   22   Y     22      1   40   SPKFT1_nf0_cp256_tnp257_ms31680_double_lby_r1_W40_20231225_151602                                   
IMeCOft    double     1   1   256     16      272     31680   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf1_cp256_tnp272_ms31680_double_lby_r1_W40_20231225_151603                                 
SPKft      double     1   1   256     1       257     31680   6      2   2   15840   22   Y     22      1   40   SPKFT1_nf1_cp256_tnp257_ms31680_double_lby_r1_W40_20231225_151603                                   
IMeCO      single     -   -   256     0       256     31680   6      -   -   -       -    N     -       1   40   IMeCOFT0_cp256_tnp256_ms31680_single_lbn_r1_W40_20231225_151603                                     
SPK        single     -   -   256     0       256     31680   6      -   -   -       -    N     -       1   40   SPKFT0_cp256_tnp256_ms31680_single_lbn_r1_W40_20231225_151603                                       
IMeCO      double     -   -   256     0       256     31680   6      -   -   -       -    N     -       1   40   IMeCOFT0_cp256_tnp256_ms31680_double_lbn_r1_W40_20231225_151603                                     
SPK        double     -   -   256     0       256     31680   6      -   -   -       -    N     -       1   40   SPKFT0_cp256_tnp256_ms31680_double_lbn_r1_W40_20231225_151603                                       
IMeCO      single     -   -   256     0       256     31680   6      -   -   -       -    Y     22      1   40   IMeCOFT0_cp256_tnp256_ms31680_single_lby_r1_W40_20231225_151603                                     
SPK        single     -   -   256     0       256     31680   6      -   -   -       -    Y     22      1   40   SPKFT0_cp256_tnp256_ms31680_single_lby_r1_W40_20231225_151603                                       
IMeCO      double     -   -   256     0       256     31680   6      -   -   -       -    Y     22      1   40   IMeCOFT0_cp256_tnp256_ms31680_double_lby_r1_W40_20231225_151603                                     
SPK        double     -   -   256     0       256     31680   6      -   -   -       -    Y     22      1   40   SPKFT0_cp256_tnp256_ms31680_double_lby_r1_W40_20231225_151604                                       
