ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
SPKft      double     2   2   256     2       258     21120   6      2   2   10560   24   Y     22      1   7    SPKFT2_nf2_cp256_tnp258_ms21120_double_lby_r1_W7_20231213_103252                                    
IMeCOft    single     1   0   256     16      272     21120   6      2   2   -       -    Y     23      1   7    IMeCOFT1_nf0_cp256_tnp272_ms21120_single_lby_r1_W7_20231213_103252                                  
SPKft      single     1   0   256     1       257     21120   6      2   2   10560   24   Y     22      1   7    SPKFT1_nf0_cp256_tnp257_ms21120_single_lby_r1_W7_20231213_103252                                    
IMeCOft    single     1   1   256     16      272     21120   6      2   2   -       -    Y     23      1   7    IMeCOFT1_nf1_cp256_tnp272_ms21120_single_lby_r1_W7_20231213_103252                                  
SPKft      single     1   1   256     1       257     21120   6      2   2   10560   24   Y     22      1   7    SPKFT1_nf1_cp256_tnp257_ms21120_single_lby_r1_W7_20231213_103252                                    
IMeCOft    double     1   0   256     16      272     21120   6      2   2   -       -    Y     23      1   7    IMeCOFT1_nf0_cp256_tnp272_ms21120_double_lby_r1_W7_20231213_103253                                  
SPKft      double     1   0   256     1       257     21120   6      2   2   10560   24   Y     22      1   7    SPKFT1_nf0_cp256_tnp257_ms21120_double_lby_r1_W7_20231213_103253                                    
IMeCOft    double     1   1   256     16      272     21120   6      2   2   -       -    Y     23      1   7    IMeCOFT1_nf1_cp256_tnp272_ms21120_double_lby_r1_W7_20231213_103253                                  
SPKft      double     1   1   256     1       257     21120   6      2   2   10560   24   Y     22      1   7    SPKFT1_nf1_cp256_tnp257_ms21120_double_lby_r1_W7_20231213_103253                                    
IMeCO      single     -   -   256     0       256     21120   6      -   -   -       -    Y     22      1   7    IMeCOFT0_cp256_tnp256_ms21120_single_lby_r1_W7_20231213_103253                                      
SPK        single     -   -   256     0       256     21120   6      -   -   -       -    Y     22      1   7    SPKFT0_cp256_tnp256_ms21120_single_lby_r1_W7_20231213_103253                                        
IMeCO      double     -   -   256     0       256     21120   6      -   -   -       -    Y     22      1   7    IMeCOFT0_cp256_tnp256_ms21120_double_lby_r1_W7_20231213_103253                                      
SPK        double     -   -   256     0       256     21120   6      -   -   -       -    Y     22      1   7    SPKFT0_cp256_tnp256_ms21120_double_lby_r1_W7_20231213_103253                                        
