ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
SPKft      double     1   0   484     1       485     5280    11     2   2   2640    24   Y     23      1   3    SPKFT1_nf0_cp484_tnp485_ms5280_double_lby_r1_W3_20231216_091837                                     
IMeCOft    double     1   1   484     22      506     5280    11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp484_tnp506_ms5280_double_lby_r1_W3_20231216_091837                                   
SPKft      double     1   1   484     1       485     5280    11     2   2   2640    24   Y     23      1   3    SPKFT1_nf1_cp484_tnp485_ms5280_double_lby_r1_W3_20231216_091837                                     
IMeCOft    single     1   0   484     22      506     10560   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp484_tnp506_ms10560_single_lbn_r1_W3_20231216_091837                                  
SPKft      single     1   0   484     1       485     10560   11     2   2   5280    24   N     -       1   3    SPKFT1_nf0_cp484_tnp485_ms10560_single_lbn_r1_W3_20231216_091838                                    
IMeCOft    single     1   1   484     22      506     10560   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp484_tnp506_ms10560_single_lbn_r1_W3_20231216_091838                                  
SPKft      single     1   1   484     1       485     10560   11     2   2   5280    24   N     -       1   3    SPKFT1_nf1_cp484_tnp485_ms10560_single_lbn_r1_W3_20231216_091838                                    
IMeCOft    double     1   0   484     22      506     10560   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp484_tnp506_ms10560_double_lbn_r1_W3_20231216_091838                                  
SPKft      double     1   0   484     1       485     10560   11     2   2   5280    24   N     -       1   3    SPKFT1_nf0_cp484_tnp485_ms10560_double_lbn_r1_W3_20231216_091838                                    
IMeCOft    double     1   1   484     22      506     10560   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp484_tnp506_ms10560_double_lbn_r1_W3_20231216_091838                                  
SPKft      double     1   1   484     1       485     10560   11     2   2   5280    24   N     -       1   3    SPKFT1_nf1_cp484_tnp485_ms10560_double_lbn_r1_W3_20231216_091838                                    
IMeCOft    single     1   0   484     22      506     10560   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp484_tnp506_ms10560_single_lby_r1_W3_20231216_091838                                  
SPKft      single     1   0   484     1       485     10560   11     2   2   5280    24   Y     23      1   3    SPKFT1_nf0_cp484_tnp485_ms10560_single_lby_r1_W3_20231216_091839                                    
IMeCOft    single     1   1   484     22      506     10560   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp484_tnp506_ms10560_single_lby_r1_W3_20231216_091839                                  
SPKft      single     1   1   484     1       485     10560   11     2   2   5280    24   Y     23      1   3    SPKFT1_nf1_cp484_tnp485_ms10560_single_lby_r1_W3_20231216_091839                                    
IMeCOft    double     1   0   484     22      506     10560   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp484_tnp506_ms10560_double_lby_r1_W3_20231216_091839                                  
SPKft      double     1   0   484     1       485     10560   11     2   2   5280    24   Y     23      1   3    SPKFT1_nf0_cp484_tnp485_ms10560_double_lby_r1_W3_20231216_091839                                    
IMeCOft    double     1   1   484     22      506     10560   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp484_tnp506_ms10560_double_lby_r1_W3_20231216_091839                                  
SPKft      double     1   1   484     1       485     10560   11     2   2   5280    24   Y     23      1   3    SPKFT1_nf1_cp484_tnp485_ms10560_double_lby_r1_W3_20231216_091839                                    
IMeCOft    single     1   0   484     22      506     15840   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp484_tnp506_ms15840_single_lbn_r1_W3_20231216_091839                                  
SPKft      single     1   0   484     1       485     15840   11     2   2   7920    24   N     -       1   3    SPKFT1_nf0_cp484_tnp485_ms15840_single_lbn_r1_W3_20231216_091840                                    
IMeCOft    single     1   1   484     22      506     15840   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp484_tnp506_ms15840_single_lbn_r1_W3_20231216_091840                                  
SPKft      single     1   1   484     1       485     15840   11     2   2   7920    24   N     -       1   3    SPKFT1_nf1_cp484_tnp485_ms15840_single_lbn_r1_W3_20231216_091840                                    
IMeCOft    double     1   0   484     22      506     15840   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp484_tnp506_ms15840_double_lbn_r1_W3_20231216_091840                                  
SPKft      double     1   0   484     1       485     15840   11     2   2   7920    24   N     -       1   3    SPKFT1_nf0_cp484_tnp485_ms15840_double_lbn_r1_W3_20231216_091840                                    
IMeCOft    double     1   1   484     22      506     15840   11     2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp484_tnp506_ms15840_double_lbn_r1_W3_20231216_091840                                  
SPKft      double     1   1   484     1       485     15840   11     2   2   7920    24   N     -       1   3    SPKFT1_nf1_cp484_tnp485_ms15840_double_lbn_r1_W3_20231216_091840                                    
IMeCOft    single     1   0   484     22      506     15840   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp484_tnp506_ms15840_single_lby_r1_W3_20231216_091840                                  
SPKft      single     1   0   484     1       485     15840   11     2   2   7920    24   Y     23      1   3    SPKFT1_nf0_cp484_tnp485_ms15840_single_lby_r1_W3_20231216_091841                                    
IMeCOft    single     1   1   484     22      506     15840   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp484_tnp506_ms15840_single_lby_r1_W3_20231216_091841                                  
SPKft      single     1   1   484     1       485     15840   11     2   2   7920    24   Y     23      1   3    SPKFT1_nf1_cp484_tnp485_ms15840_single_lby_r1_W3_20231216_091841                                    
IMeCOft    double     1   0   484     22      506     15840   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp484_tnp506_ms15840_double_lby_r1_W3_20231216_091841                                  
SPKft      double     1   0   484     1       485     15840   11     2   2   7920    24   Y     23      1   3    SPKFT1_nf0_cp484_tnp485_ms15840_double_lby_r1_W3_20231216_091841                                    
IMeCOft    double     1   1   484     22      506     15840   11     2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp484_tnp506_ms15840_double_lby_r1_W3_20231216_091841                                  
SPKft      double     1   1   484     1       485     15840   11     2   2   7920    24   Y     23      1   3    SPKFT1_nf1_cp484_tnp485_ms15840_double_lby_r1_W3_20231216_091841                                    
IMeCO      single     -   -   484     0       484     5280    11     -   -   -       -    N     -       1   3    IMeCOFT0_cp484_tnp484_ms5280_single_lbn_r1_W3_20231216_091841                                       
SPK        single     -   -   484     0       484     5280    11     -   -   -       -    N     -       1   3    SPKFT0_cp484_tnp484_ms5280_single_lbn_r1_W3_20231216_091841                                         
IMeCO      double     -   -   484     0       484     5280    11     -   -   -       -    N     -       1   3    IMeCOFT0_cp484_tnp484_ms5280_double_lbn_r1_W3_20231216_091842                                       
SPK        double     -   -   484     0       484     5280    11     -   -   -       -    N     -       1   3    SPKFT0_cp484_tnp484_ms5280_double_lbn_r1_W3_20231216_091842                                         
IMeCO      single     -   -   484     0       484     5280    11     -   -   -       -    Y     22      1   3    IMeCOFT0_cp484_tnp484_ms5280_single_lby_r1_W3_20231216_091842                                       
SPK        single     -   -   484     0       484     5280    11     -   -   -       -    Y     22      1   3    SPKFT0_cp484_tnp484_ms5280_single_lby_r1_W3_20231216_091842                                         
IMeCO      double     -   -   484     0       484     5280    11     -   -   -       -    Y     22      1   3    IMeCOFT0_cp484_tnp484_ms5280_double_lby_r1_W3_20231216_091842                                       
SPK        double     -   -   484     0       484     5280    11     -   -   -       -    Y     22      1   3    SPKFT0_cp484_tnp484_ms5280_double_lby_r1_W3_20231216_091842                                         
IMeCO      single     -   -   484     0       484     10560   11     -   -   -       -    N     -       1   3    IMeCOFT0_cp484_tnp484_ms10560_single_lbn_r1_W3_20231216_091842                                      
SPK        single     -   -   484     0       484     10560   11     -   -   -       -    N     -       1   3    SPKFT0_cp484_tnp484_ms10560_single_lbn_r1_W3_20231216_091842                                        
IMeCO      double     -   -   484     0       484     10560   11     -   -   -       -    N     -       1   3    IMeCOFT0_cp484_tnp484_ms10560_double_lbn_r1_W3_20231216_091843                                      
SPK        double     -   -   484     0       484     10560   11     -   -   -       -    N     -       1   3    SPKFT0_cp484_tnp484_ms10560_double_lbn_r1_W3_20231216_091843                                        
IMeCO      single     -   -   484     0       484     10560   11     -   -   -       -    Y     22      1   3    IMeCOFT0_cp484_tnp484_ms10560_single_lby_r1_W3_20231216_091843                                      
SPK        single     -   -   484     0       484     10560   11     -   -   -       -    Y     22      1   3    SPKFT0_cp484_tnp484_ms10560_single_lby_r1_W3_20231216_091843                                        
IMeCO      double     -   -   484     0       484     10560   11     -   -   -       -    Y     22      1   3    IMeCOFT0_cp484_tnp484_ms10560_double_lby_r1_W3_20231216_091843                                      
SPK        double     -   -   484     0       484     10560   11     -   -   -       -    Y     22      1   3    SPKFT0_cp484_tnp484_ms10560_double_lby_r1_W3_20231216_091843                                        
IMeCO      single     -   -   484     0       484     15840   11     -   -   -       -    N     -       1   3    IMeCOFT0_cp484_tnp484_ms15840_single_lbn_r1_W3_20231216_091843                                      
SPK        single     -   -   484     0       484     15840   11     -   -   -       -    N     -       1   3    SPKFT0_cp484_tnp484_ms15840_single_lbn_r1_W3_20231216_091843                                        
IMeCO      double     -   -   484     0       484     15840   11     -   -   -       -    N     -       1   3    IMeCOFT0_cp484_tnp484_ms15840_double_lbn_r1_W3_20231216_091843                                      
SPK        double     -   -   484     0       484     15840   11     -   -   -       -    N     -       1   3    SPKFT0_cp484_tnp484_ms15840_double_lbn_r1_W3_20231216_091844                                        
IMeCO      single     -   -   484     0       484     15840   11     -   -   -       -    Y     22      1   3    IMeCOFT0_cp484_tnp484_ms15840_single_lby_r1_W3_20231216_091844                                      
SPK        single     -   -   484     0       484     15840   11     -   -   -       -    Y     22      1   3    SPKFT0_cp484_tnp484_ms15840_single_lby_r1_W3_20231216_091844                                        
IMeCO      double     -   -   484     0       484     15840   11     -   -   -       -    Y     22      1   3    IMeCOFT0_cp484_tnp484_ms15840_double_lby_r1_W3_20231216_091844                                      
SPK        double     -   -   484     0       484     15840   11     -   -   -       -    Y     22      1   3    SPKFT0_cp484_tnp484_ms15840_double_lby_r1_W3_20231216_091844                                        
