ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
SPKft      double     8   0   256     8       264     36960   6      2   2   18480   22   Y     22      1   40   SPKFT8_nf0_cp256_tnp264_ms36960_double_lby_r1_W40_20231225_205852                                   
IMeCOft    double     8   8   256     128     384     36960   8      2   2   -       -    Y     24      1   40   IMeCOFT8_nf8_cp256_tnp384_ms36960_double_lby_r1_W40_20231225_205852                                 
SPKft      double     8   8   256     8       264     36960   6      2   2   18480   22   Y     22      1   40   SPKFT8_nf8_cp256_tnp264_ms36960_double_lby_r1_W40_20231225_205852                                   
IMeCOft    single     4   0   256     64      320     36960   7      2   2   -       -    N     -       1   40   IMeCOFT4_nf0_cp256_tnp320_ms36960_single_lbn_r1_W40_20231225_205852                                 
SPKft      single     4   0   256     4       260     36960   6      2   2   18480   22   N     -       1   40   SPKFT4_nf0_cp256_tnp260_ms36960_single_lbn_r1_W40_20231225_205852                                   
IMeCOft    single     4   4   256     64      320     36960   7      2   2   -       -    N     -       1   40   IMeCOFT4_nf4_cp256_tnp320_ms36960_single_lbn_r1_W40_20231225_205852                                 
SPKft      single     4   4   256     4       260     36960   6      2   2   18480   22   N     -       1   40   SPKFT4_nf4_cp256_tnp260_ms36960_single_lbn_r1_W40_20231225_205852                                   
IMeCOft    double     4   0   256     64      320     36960   7      2   2   -       -    N     -       1   40   IMeCOFT4_nf0_cp256_tnp320_ms36960_double_lbn_r1_W40_20231225_205852                                 
SPKft      double     4   0   256     4       260     36960   6      2   2   18480   22   N     -       1   40   SPKFT4_nf0_cp256_tnp260_ms36960_double_lbn_r1_W40_20231225_205853                                   
IMeCOft    double     4   4   256     64      320     36960   7      2   2   -       -    N     -       1   40   IMeCOFT4_nf4_cp256_tnp320_ms36960_double_lbn_r1_W40_20231225_205853                                 
SPKft      double     4   4   256     4       260     36960   6      2   2   18480   22   N     -       1   40   SPKFT4_nf4_cp256_tnp260_ms36960_double_lbn_r1_W40_20231225_205853                                   
IMeCOft    single     4   0   256     64      320     36960   7      2   2   -       -    Y     23      1   40   IMeCOFT4_nf0_cp256_tnp320_ms36960_single_lby_r1_W40_20231225_205853                                 
SPKft      single     4   0   256     4       260     36960   6      2   2   18480   22   Y     22      1   40   SPKFT4_nf0_cp256_tnp260_ms36960_single_lby_r1_W40_20231225_205853                                   
IMeCOft    single     4   4   256     64      320     36960   7      2   2   -       -    Y     23      1   40   IMeCOFT4_nf4_cp256_tnp320_ms36960_single_lby_r1_W40_20231225_205853                                 
SPKft      single     4   4   256     4       260     36960   6      2   2   18480   22   Y     22      1   40   SPKFT4_nf4_cp256_tnp260_ms36960_single_lby_r1_W40_20231225_205853                                   
IMeCOft    double     4   0   256     64      320     36960   7      2   2   -       -    Y     23      1   40   IMeCOFT4_nf0_cp256_tnp320_ms36960_double_lby_r1_W40_20231225_205853                                 
SPKft      double     4   0   256     4       260     36960   6      2   2   18480   22   Y     22      1   40   SPKFT4_nf0_cp256_tnp260_ms36960_double_lby_r1_W40_20231225_205854                                   
IMeCOft    double     4   4   256     64      320     36960   7      2   2   -       -    Y     23      1   40   IMeCOFT4_nf4_cp256_tnp320_ms36960_double_lby_r1_W40_20231225_205854                                 
SPKft      double     4   4   256     4       260     36960   6      2   2   18480   22   Y     22      1   40   SPKFT4_nf4_cp256_tnp260_ms36960_double_lby_r1_W40_20231225_205854                                   
IMeCOft    single     2   0   256     32      288     36960   6      2   2   -       -    N     -       1   40   IMeCOFT2_nf0_cp256_tnp288_ms36960_single_lbn_r1_W40_20231225_205854                                 
SPKft      single     2   0   256     2       258     36960   6      2   2   18480   22   N     -       1   40   SPKFT2_nf0_cp256_tnp258_ms36960_single_lbn_r1_W40_20231225_205854                                   
IMeCOft    single     2   2   256     32      288     36960   6      2   2   -       -    N     -       1   40   IMeCOFT2_nf2_cp256_tnp288_ms36960_single_lbn_r1_W40_20231225_205854                                 
SPKft      single     2   2   256     2       258     36960   6      2   2   18480   22   N     -       1   40   SPKFT2_nf2_cp256_tnp258_ms36960_single_lbn_r1_W40_20231225_205854                                   
IMeCOft    double     2   0   256     32      288     36960   6      2   2   -       -    N     -       1   40   IMeCOFT2_nf0_cp256_tnp288_ms36960_double_lbn_r1_W40_20231225_205855                                 
SPKft      double     2   0   256     2       258     36960   6      2   2   18480   22   N     -       1   40   SPKFT2_nf0_cp256_tnp258_ms36960_double_lbn_r1_W40_20231225_205855                                   
IMeCOft    double     2   2   256     32      288     36960   6      2   2   -       -    N     -       1   40   IMeCOFT2_nf2_cp256_tnp288_ms36960_double_lbn_r1_W40_20231225_205855                                 
SPKft      double     2   2   256     2       258     36960   6      2   2   18480   22   N     -       1   40   SPKFT2_nf2_cp256_tnp258_ms36960_double_lbn_r1_W40_20231225_205855                                   
IMeCOft    single     2   0   256     32      288     36960   6      2   2   -       -    Y     24      1   40   IMeCOFT2_nf0_cp256_tnp288_ms36960_single_lby_r1_W40_20231225_205855                                 
SPKft      single     2   0   256     2       258     36960   6      2   2   18480   22   Y     22      1   40   SPKFT2_nf0_cp256_tnp258_ms36960_single_lby_r1_W40_20231225_205855                                   
IMeCOft    single     2   2   256     32      288     36960   6      2   2   -       -    Y     24      1   40   IMeCOFT2_nf2_cp256_tnp288_ms36960_single_lby_r1_W40_20231225_205855                                 
SPKft      single     2   2   256     2       258     36960   6      2   2   18480   22   Y     22      1   40   SPKFT2_nf2_cp256_tnp258_ms36960_single_lby_r1_W40_20231225_205855                                   
IMeCOft    double     2   0   256     32      288     36960   6      2   2   -       -    Y     24      1   40   IMeCOFT2_nf0_cp256_tnp288_ms36960_double_lby_r1_W40_20231225_205855                                 
SPKft      double     2   0   256     2       258     36960   6      2   2   18480   22   Y     22      1   40   SPKFT2_nf0_cp256_tnp258_ms36960_double_lby_r1_W40_20231225_205856                                   
IMeCOft    double     2   2   256     32      288     36960   6      2   2   -       -    Y     24      1   40   IMeCOFT2_nf2_cp256_tnp288_ms36960_double_lby_r1_W40_20231225_205856                                 
SPKft      double     2   2   256     2       258     36960   6      2   2   18480   22   Y     22      1   40   SPKFT2_nf2_cp256_tnp258_ms36960_double_lby_r1_W40_20231225_205856                                   
IMeCOft    single     1   0   256     16      272     36960   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf0_cp256_tnp272_ms36960_single_lbn_r1_W40_20231225_205856                                 
SPKft      single     1   0   256     1       257     36960   6      2   2   18480   22   N     -       1   40   SPKFT1_nf0_cp256_tnp257_ms36960_single_lbn_r1_W40_20231225_205856                                   
IMeCOft    single     1   1   256     16      272     36960   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf1_cp256_tnp272_ms36960_single_lbn_r1_W40_20231225_205856                                 
SPKft      single     1   1   256     1       257     36960   6      2   2   18480   22   N     -       1   40   SPKFT1_nf1_cp256_tnp257_ms36960_single_lbn_r1_W40_20231225_205856                                   
IMeCOft    double     1   0   256     16      272     36960   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf0_cp256_tnp272_ms36960_double_lbn_r1_W40_20231225_205856                                 
SPKft      double     1   0   256     1       257     36960   6      2   2   18480   22   N     -       1   40   SPKFT1_nf0_cp256_tnp257_ms36960_double_lbn_r1_W40_20231225_205857                                   
IMeCOft    double     1   1   256     16      272     36960   6      2   2   -       -    N     -       1   40   IMeCOFT1_nf1_cp256_tnp272_ms36960_double_lbn_r1_W40_20231225_205857                                 
SPKft      double     1   1   256     1       257     36960   6      2   2   18480   22   N     -       1   40   SPKFT1_nf1_cp256_tnp257_ms36960_double_lbn_r1_W40_20231225_205857                                   
IMeCOft    single     1   0   256     16      272     36960   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf0_cp256_tnp272_ms36960_single_lby_r1_W40_20231225_205857                                 
SPKft      single     1   0   256     1       257     36960   6      2   2   18480   22   Y     22      1   40   SPKFT1_nf0_cp256_tnp257_ms36960_single_lby_r1_W40_20231225_205857                                   
IMeCOft    single     1   1   256     16      272     36960   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf1_cp256_tnp272_ms36960_single_lby_r1_W40_20231225_205857                                 
SPKft      single     1   1   256     1       257     36960   6      2   2   18480   22   Y     22      1   40   SPKFT1_nf1_cp256_tnp257_ms36960_single_lby_r1_W40_20231225_205857                                   
IMeCOft    double     1   0   256     16      272     36960   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf0_cp256_tnp272_ms36960_double_lby_r1_W40_20231225_205857                                 
SPKft      double     1   0   256     1       257     36960   6      2   2   18480   22   Y     22      1   40   SPKFT1_nf0_cp256_tnp257_ms36960_double_lby_r1_W40_20231225_205857                                   
IMeCOft    double     1   1   256     16      272     36960   6      2   2   -       -    Y     23      1   40   IMeCOFT1_nf1_cp256_tnp272_ms36960_double_lby_r1_W40_20231225_205858                                 
SPKft      double     1   1   256     1       257     36960   6      2   2   18480   22   Y     22      1   40   SPKFT1_nf1_cp256_tnp257_ms36960_double_lby_r1_W40_20231225_205858                                   
IMeCO      single     -   -   256     0       256     36960   6      -   -   -       -    N     -       1   40   IMeCOFT0_cp256_tnp256_ms36960_single_lbn_r1_W40_20231225_205858                                     
SPK        single     -   -   256     0       256     36960   6      -   -   -       -    N     -       1   40   SPKFT0_cp256_tnp256_ms36960_single_lbn_r1_W40_20231225_205858                                       
IMeCO      double     -   -   256     0       256     36960   6      -   -   -       -    N     -       1   40   IMeCOFT0_cp256_tnp256_ms36960_double_lbn_r1_W40_20231225_205858                                     
SPK        double     -   -   256     0       256     36960   6      -   -   -       -    N     -       1   40   SPKFT0_cp256_tnp256_ms36960_double_lbn_r1_W40_20231225_205858                                       
IMeCO      single     -   -   256     0       256     36960   6      -   -   -       -    Y     22      1   40   IMeCOFT0_cp256_tnp256_ms36960_single_lby_r1_W40_20231225_205858                                     
SPK        single     -   -   256     0       256     36960   6      -   -   -       -    Y     22      1   40   SPKFT0_cp256_tnp256_ms36960_single_lby_r1_W40_20231225_205858                                       
IMeCO      double     -   -   256     0       256     36960   6      -   -   -       -    Y     22      1   40   IMeCOFT0_cp256_tnp256_ms36960_double_lby_r1_W40_20231225_205858                                     
SPK        double     -   -   256     0       256     36960   6      -   -   -       -    Y     22      1   40   SPKFT0_cp256_tnp256_ms36960_double_lby_r1_W40_20231225_205859                                       
