ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
SPKft      double     2   0   256     2       258     10560   6      2   2   5280    22   Y     22      1   3    SPKFT2_nf0_cp256_tnp258_ms10560_double_lby_r1_W3_20231211_195731                                    
IMeCOft    double     2   2   256     32      288     10560   6      2   2   -       -    Y     24      1   3    IMeCOFT2_nf2_cp256_tnp288_ms10560_double_lby_r1_W3_20231211_195732                                  
SPKft      double     2   2   256     2       258     10560   6      2   2   5280    22   Y     22      1   3    SPKFT2_nf2_cp256_tnp258_ms10560_double_lby_r1_W3_20231211_195732                                    
IMeCOft    single     1   0   256     16      272     10560   6      2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp256_tnp272_ms10560_single_lby_r1_W3_20231211_195732                                  
SPKft      single     1   0   256     1       257     10560   6      2   2   5280    22   Y     22      1   3    SPKFT1_nf0_cp256_tnp257_ms10560_single_lby_r1_W3_20231211_195732                                    
IMeCOft    single     1   1   256     16      272     10560   6      2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp256_tnp272_ms10560_single_lby_r1_W3_20231211_195732                                  
SPKft      single     1   1   256     1       257     10560   6      2   2   5280    22   Y     22      1   3    SPKFT1_nf1_cp256_tnp257_ms10560_single_lby_r1_W3_20231211_195732                                    
IMeCOft    double     1   0   256     16      272     10560   6      2   2   -       -    Y     23      1   3    IMeCOFT1_nf0_cp256_tnp272_ms10560_double_lby_r1_W3_20231211_195732                                  
SPKft      double     1   0   256     1       257     10560   6      2   2   5280    22   Y     22      1   3    SPKFT1_nf0_cp256_tnp257_ms10560_double_lby_r1_W3_20231211_195732                                    
IMeCOft    double     1   1   256     16      272     10560   6      2   2   -       -    Y     23      1   3    IMeCOFT1_nf1_cp256_tnp272_ms10560_double_lby_r1_W3_20231211_195733                                  
SPKft      double     1   1   256     1       257     10560   6      2   2   5280    22   Y     22      1   3    SPKFT1_nf1_cp256_tnp257_ms10560_double_lby_r1_W3_20231211_195733                                    
IMeCO      single     -   -   256     0       256     10560   6      -   -   -       -    Y     22      1   3    IMeCOFT0_cp256_tnp256_ms10560_single_lby_r1_W3_20231211_195733                                      
SPK        single     -   -   256     0       256     10560   6      -   -   -       -    Y     22      1   3    SPKFT0_cp256_tnp256_ms10560_single_lby_r1_W3_20231211_195733                                        
IMeCO      double     -   -   256     0       256     10560   6      -   -   -       -    Y     22      1   3    IMeCOFT0_cp256_tnp256_ms10560_double_lby_r1_W3_20231211_195733                                      
SPK        double     -   -   256     0       256     10560   6      -   -   -       -    Y     22      1   3    SPKFT0_cp256_tnp256_ms10560_double_lby_r1_W3_20231211_195733                                        
