ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
SPKft      double     1   1   484     1       485     26400   11     2   2   13200   24   N     -       1   7    SPKFT1_nf1_cp484_tnp485_ms26400_double_lbn_r1_W7_20231214_214001                                    
IMeCOft    single     1   0   484     22      506     26400   11     2   2   -       -    Y     23      1   7    IMeCOFT1_nf0_cp484_tnp506_ms26400_single_lby_r1_W7_20231214_214001                                  
SPKft      single     1   0   484     1       485     26400   11     2   2   13200   24   Y     23      1   7    SPKFT1_nf0_cp484_tnp485_ms26400_single_lby_r1_W7_20231214_214001                                    
IMeCOft    single     1   1   484     22      506     26400   11     2   2   -       -    Y     23      1   7    IMeCOFT1_nf1_cp484_tnp506_ms26400_single_lby_r1_W7_20231214_214001                                  
SPKft      single     1   1   484     1       485     26400   11     2   2   13200   24   Y     23      1   7    SPKFT1_nf1_cp484_tnp485_ms26400_single_lby_r1_W7_20231214_214001                                    
IMeCOft    double     1   0   484     22      506     26400   11     2   2   -       -    Y     23      1   7    IMeCOFT1_nf0_cp484_tnp506_ms26400_double_lby_r1_W7_20231214_214001                                  
SPKft      double     1   0   484     1       485     26400   11     2   2   13200   24   Y     23      1   7    SPKFT1_nf0_cp484_tnp485_ms26400_double_lby_r1_W7_20231214_214001                                    
IMeCOft    double     1   1   484     22      506     26400   11     2   2   -       -    Y     23      1   7    IMeCOFT1_nf1_cp484_tnp506_ms26400_double_lby_r1_W7_20231214_214001                                  
SPKft      double     1   1   484     1       485     26400   11     2   2   13200   24   Y     23      1   7    SPKFT1_nf1_cp484_tnp485_ms26400_double_lby_r1_W7_20231214_214002                                    
IMeCO      single     -   -   484     0       484     26400   11     -   -   -       -    N     -       1   7    IMeCOFT0_cp484_tnp484_ms26400_single_lbn_r1_W7_20231214_214002                                      
SPK        single     -   -   484     0       484     26400   11     -   -   -       -    N     -       1   7    SPKFT0_cp484_tnp484_ms26400_single_lbn_r1_W7_20231214_214002                                        
IMeCO      double     -   -   484     0       484     26400   11     -   -   -       -    N     -       1   7    IMeCOFT0_cp484_tnp484_ms26400_double_lbn_r1_W7_20231214_214002                                      
SPK        double     -   -   484     0       484     26400   11     -   -   -       -    N     -       1   7    SPKFT0_cp484_tnp484_ms26400_double_lbn_r1_W7_20231214_214002                                        
IMeCO      single     -   -   484     0       484     26400   11     -   -   -       -    Y     22      1   7    IMeCOFT0_cp484_tnp484_ms26400_single_lby_r1_W7_20231214_214002                                      
SPK        single     -   -   484     0       484     26400   11     -   -   -       -    Y     22      1   7    SPKFT0_cp484_tnp484_ms26400_single_lby_r1_W7_20231214_214002                                        
IMeCO      double     -   -   484     0       484     26400   11     -   -   -       -    Y     22      1   7    IMeCOFT0_cp484_tnp484_ms26400_double_lby_r1_W7_20231214_214003                                      
SPK        double     -   -   484     0       484     26400   11     -   -   -       -    Y     22      1   7    SPKFT0_cp484_tnp484_ms26400_double_lby_r1_W7_20231214_214003                                        
